"1","2","3","4"
"A1",0.930774770814573,0.0692252291854273,0,0
"B1",0.99964633405405,0.000353665945950055,0,0
"C1",0.999767733641053,0.000232266358947474,0,0
"D1",0.68540056941049,0.31459943058951,0,0
"E1",0.96467141365619,0.0353285863438098,0,0
"G1",0.999739181179683,0.000260818820316825,0,0
"H1",0.825190454686133,0.174809545313867,0,0
"I1",0.415500523906741,0.584499476093259,0,0
"J1",0.704256158817396,0.295743841182604,0,0
"K1",0.678694695570038,0.321305304429962,0,0
"A2",0,0.999855340096879,0.000144659903120878,0
"B2",0,0.361857087640297,0.638142912359703,0
"C2",0,0.816622069778574,0.183377930221426,0
"D2",0,0.450134357517316,0.549865642482684,0
"E2",0,0.813255364153759,0.186744635846241,0
"G2",0,0.999725358244731,0.000274641755269441,0
"H2",0,0.998941557731598,0.00105844226840162,0
"I2",0,0.999811908047447,0.000188091952553159,0
"J2",0,0.387015329799449,0.612984670200551,0
"K2",0,0.0725531030687303,0.92744689693127,0
"A3",0,0,0.999698515909144,0.000301484090856322
"B3",0,0,0.352233974044304,0.647766025955696
"C3",0,0,0.912289945708883,0.087710054291117
"D3",0,0,0.440525439419995,0.559474560580005
"E3",0,0,0.860584367432945,0.139415632567055
"G3",0,0,0.915205309212444,0.0847946907875558
"H3",0,0,0.773430788930422,0.226569211069578
"I3",0,0,0.999780558422008,0.000219441577991689
"J3",0,0,0.000113136258701115,0.999886863741299
"K3",0,0,0.999472393243355,0.000527606756644629
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
