"1","2","3","4"
"A1",0.896674357724158,0.103325642275842,0,0
"B1",0.886842464127744,0.113157535872256,0,0
"C1",0.999749277386144,0.000250722613856088,0,0
"D1",0.999834224655693,0.000165775344306922,0,0
"E1",0.999787171198408,0.000212828801592404,0,0
"G1",0.327042853008552,0.672957146991448,0,0
"H1",0.930184027968476,0.0698159720315241,0,0
"I1",0.99962000868724,0.000379991312760336,0,0
"J1",0.999846451836921,0.000153548163079183,0,0
"K1",0.772267230546258,0.227732769453742,0,0
"A2",0,0.999626843574505,0.000373156425494602,0
"B2",0,0.000271088094014404,0.999728911905986,0
"C2",0,0.999770590489674,0.000229409510325951,0
"D2",0,0.955197678480579,0.0448023215194212,0
"E2",0,0.99914584303445,0.000854156965549539,0
"G2",0,0.127330760158593,0.872669239841407,0
"H2",0,0.834158785076624,0.165841214923376,0
"I2",0,0.883560243748601,0.116439756251399,0
"J2",0,0.850124283326468,0.149875716673532,0
"K2",0,0.9998288877897,0.000171112210300219,0
"A3",0,0,0.999529788599925,0.000470211400074551
"B3",0,0,0.725711270777386,0.274288729222614
"C3",0,0,0.909736924981357,0.0902630750186427
"D3",0,0,0.887424390239347,0.112575609760653
"E3",0,0,0.964245779261458,0.0357542207385419
"G3",0,0,0.811897189294257,0.188102810705743
"H3",0,0,0.731224661820322,0.268775338179678
"I3",0,0,0.99911913213941,0.000880867860590456
"J3",0,0,0.903211232942322,0.0967887670576784
"K3",0,0,0.339917599965311,0.660082400034689
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
