"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.103799258639999,0.02830577041937,0.0456804609211194,0.000165762647546079,0.328021481133455,0.0067265015207474,0.000100735404526876,0.108238251215363,0.213106188207576,0.165855589890296,0
"B1",0.0350424619185887,0.372801575435524,0.180335340870724,0.0322770238840694,0.0781321337072745,0.0267499693802901,0.0577844472558953,0.0423129248630415,0.069377175556057,0.105186947128536,0
"C1",0.281788459612497,0.0599763376938733,0.108643506436128,0.0732280278964557,0.116112286612335,0.0239743795887487,0.134894807685977,0.0072286396860198,0.194026513296251,0.000127041491714483,0
"D1",0.233869854544569,0.0496322772963824,0.000101011417787685,0.142367801488277,0.0938830835255461,0.0548016713036764,0.0988041341146887,0.069003240204918,0.101773214903301,0.155763711200853,0
"E1",0.133384320764522,0.153811783990047,0.157989956246115,0.0779694755815885,0.0650939109076527,0.042354024324868,0.00011647848079833,0.256488753083335,0.0748490417743678,0.0379422548467055,0
"G1",0.238819817913141,0.0393165129837984,0.251401329524435,0.118069838636956,0.0955532067969101,0.143299384818161,0.000100990344514561,0.0082999142634572,0.0244602062684084,0.0806787984502184,0
"H1",0.0486107971167853,0.133998912065344,0.0223119798901951,0.247398826480105,0.175516237456134,0.00804135490296892,0.234416006865587,0.000110742594111261,0.0948803624723849,0.0347147801563851,0
"I1",0.0285967093642208,0.0283950080420412,0.122517737894032,0.0510849380012088,0.0536727725035388,0.271809468892372,0.238679987532373,0.202694252011429,0.000102173448929114,0.00244695230985545,0
"J1",0.0103918305361986,0.000131177823458063,0.21084290575522,0.0178657681414711,0.109640875818933,0.0636729418030121,0.334383091698788,0.0864611408961399,0.0504317477235211,0.116178519803258,0
"K1",0.212418930975806,0.216395738008385,0.0636865470224573,0.083119793067899,0.000145688781232786,0.000128050751462345,0.000267041235293373,0.0604245059800375,0.25093957115074,0.112474133026686,0
"A2",0.0384913801520709,0.137776786751164,0.0495281475564176,0.0885339170642623,0.104320222496068,0.152059386090132,0.000121546236878858,0.0222450691582907,0.107280280233171,0.299643264261544,0
"B2",0.00942677464364645,0.587957467852614,0.00102607579752478,0.0204294895877504,0.146069522036349,0.0212282245234341,0.145838951512137,0.0673344179764941,0.000115248205946502,0.000573827864103634,0
"C2",0.119924307978099,0.0286020236511277,0.000186660869475947,0.216728988833199,0.342492759137845,0.100431632788258,0.0842726428906265,0.000106793873781289,0.0470169412418013,0.0602372487357865,0
"D2",0.125289928959205,0.0861747219281036,0.116806814162868,0.000623352353180139,0.0653556939489051,0.0271469280732319,0.13730605183645,0.269978213977665,0.000134702979229119,0.171183591781163,0
"E2",0.13503128111963,0.0291013285127989,0.260862426802005,0.14882850570203,0.000170996672250586,0.0333577469085429,0.0983214843790645,0.0112382163411634,0.00599511787147397,0.277092895691042,0
"G2",0.000291416082641618,0.0131398366755957,0.108201323383327,0.000105403435671669,0.362730818510886,0.0890589617874945,0.000125816314675537,0.126979311881459,0.0830201509071731,0.216346961021076,0
"H2",0.0575675190083609,0.100658250213385,0.00443797571260647,0.0765408749700912,0.148556471946562,0.0717833644463999,0.172978385804124,0.0484945028154605,0.0926307529773562,0.226351902105654,0
