"1","2","3","4"
"A1",0.999394896098258,0.000605103901741959,0,0
"B1",0.999739564275453,0.000260435724547117,0,0
"C1",0.603791046530589,0.396208953469411,0,0
"D1",0.999588672061307,0.00041132793869314,0,0
"E1",0.999777146082662,0.000222853917337672,0,0
"G1",0.791836829742112,0.208163170257888,0,0
"H1",0.979742055727842,0.0202579442721585,0,0
"I1",0.984082284800482,0.0159177151995177,0,0
"J1",0.866283414476521,0.133716585523479,0,0
"K1",0.999519135055236,0.000480864944764191,0,0
"A2",0,0.743645018527256,0.256354981472744,0
"B2",0,0.999375274470555,0.000624725529444732,0
"C2",0,0.999742863864429,0.000257136135571078,0
"D2",0,0.989075697620467,0.010924302379533,0
"E2",0,0.999802596031234,0.000197403968765527,0
"G2",0,0.615856978029816,0.384143021970184,0
"H2",0,0.0491628820644922,0.950837117935508,0
"I2",0,0.449402326316789,0.550597673683211,0
"J2",0,0.447641827597038,0.552358172402961,0
"K2",0,0.811396363956904,0.188603636043096,0
"A3",0,0,0.999678960522522,0.000321039477477994
"B3",0,0,0.99948073041432,0.000519269585679935
"C3",0,0,0.924630208865546,0.0753697911344542
"D3",0,0,0.828243443695888,0.171756556304112
"E3",0,0,0.999316214660531,0.000683785339468925
"G3",0,0,0.999676083331029,0.000323916668970899
"H3",0,0,0.99945571862455,0.000544281375449901
"I3",0,0,0.999665401511204,0.000334598488795872
"J3",0,0,0.903579928149316,0.0964200718506842
"K3",0,0,0.80538132993349,0.19461867006651
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
