"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.127079207021324,0.0182257133227019,0.0792685568809411,0.000142332964890482,0.167767103594616,0.0731648267486955,0.173007205491342,0.163134725522323,0.00152565466554708,0.196684673787619,0
"B1",0.000101939353238066,0.0947780077384723,0.000101004891405275,0.0488849495871196,0.382463474369777,0.119943833209926,0.0276987422079814,0.000161196715481781,0.231618072111373,0.0942487798152266,0
"C1",0.0577455708070604,0.0773853167514218,0.0011030967505945,0.440441363111503,0.000156097452030965,0.0845634664384544,0.000141855248892726,0.115821050739675,0.222541779227806,0.000100403472561062,0
"D1",0.000206309234538427,0.154415618370065,0.191861544005383,0.0885849932678212,0.000225228892926118,0.110701025078078,0.235838978955975,0.0628447102094178,0.0886659095511651,0.0666556824346308,0
"E1",0.289236576386002,0.0681734597348289,0.0532601829763444,0.0153552464534896,0.0280188150767827,0.0696281670808906,0.110693935839411,0.0789340706578104,0.0807631867718141,0.205936359022626,0
"G1",0.163584976209375,0.0903574212589148,0.163456644446296,0.0548783645240349,0.0723170950490902,0.107661964901635,0.0188073298783988,0.163418206753348,0.111041629858131,0.0544763671207763,0
"H1",0.152463348185485,0.0644325740042145,0.0869452299966569,0.130317832941501,0.259069505601251,0.000164000051833168,0.0661694908901162,0.0224543721287303,0.108461614753655,0.109522031446557,0
"I1",0.000127544668904876,0.247720200400978,9.99218003994844e-05,0.122579799597954,0.242363214637196,9.99107213564265e-05,0.177729701387189,0.000166168161516032,0.117385727919879,0.0917278107046289,0
"J1",0.131650245102499,0.103127374046362,0.132789921722239,0.130331841795961,0.149391129919431,0.178640142758491,0.0693649054734848,0.104413574440301,0.000125771461970965,0.000165093279259704,0
"K1",0.000100407589277443,0.000101264953935511,0.148409887587692,0.153502163181498,0.168003538525077,0.411748792997101,0.000101649588576542,0.00010199041981832,0.117830342966692,9.99621903325033e-05,0
"A2",0.195883276097693,0.0837973566572161,0.296627053291631,0.126266798520761,0.0693702145217453,0.0594874674816088,0.0986241137378702,0.000300618188221076,0.0695009356264741,0.000142165876779133,0
"B2",0.175970851500934,0.227162868247587,0.00018713527696971,0.000102357304460506,0.0586841626429166,0.000492624704889155,0.142377703023563,0.107116137034536,0.185617096747754,0.10228906351639,0
"C2",0.47334357386036,0.123600539000516,0.0425974730683943,0.0168374699746975,0.0749778739884661,0.000200426500893792,0.0796276335496671,0.0773588661345741,0.053982455798832,0.0574736881235993,0
"D2",0.118740849601548,0.278386072330086,0.0865450425353297,0.0581232168170202,0.120321616865858,0.000101054166945165,0.20590120500803,0.131618391369736,0.000150197801776895,0.000112353503671113,0
"E2",0.298631189252695,0.000110608592872076,0.0754939277811806,0.32147688326699,0.0691185946983843,0.000102073150506095,0.0157152243845836,0.0073845467036389,0.000504407222509375,0.21146254494664,0
"G2",0.000100838287417026,0.000104557298651611,0.000139878367008747,0.0767452580852484,0.0656747425377191,0.000107324441995068,0.317030963186813,0.000100538975217161,0.226373201198527,0.313622697621403,0
"H2",0.165188754269756,0.0905270725447235,0.0546237550934631,0.0316470625756575,0.000109071902310532,0.202815429156566,0.228621907316577,0.170928917365562,0.000224023167193879,0.0553140066081892,0
"I2",0.224705194569548,0.151294654591484,9.99408971890002e-05,0.000128894935903115,0.000135405561126707,9.99863162065823e-05,0.0779561625729,0.298760788893192,0.155160571003162,0.0916584006592892,0
"J2",0.0713768276220614,9.99474516607832e-05,0.225252515414715,0.0456578173843862,0.149022658647122,0.292589436489361,0.110073501272844,0.0183698634693214,0.000160455859868721,0.0873969763886595,0
"K2",0.155167710448522,0.111838300300061,0.155411659399669,0.000306139477733161,0.122476833722256,0.0287970886529594,0.0936496560776935,0.0926135165375223,0.000160165764107302,0.239578929619476,0
"A3",0.000668404201471892,0.0483034444448559,0.00190204209261195,0.000666032139842591,0.131777266950883,0.131970616399576,0.157171575995661,0.310574963999694,0.000243528009379797,0.216512070431922,0.000210055334102439
"B3",0.000128193047781852,0.045892401709924,0.203081283057078,0.000101871887017384,0.000105175997635499,0.144865008766122,0.196513876343132,0.348718116539467,0.000117784669201296,0.000225794933529166,0.0602504930491127
"C3",0.0546418305949623,0.000112102273473625,0.0442960424057208,0.0887107608231401,0.0452595130020123,0.0717069643956089,0.142037945637832,0.321590388426926,0.000191862651515199,0.211428107782717,0.0200244820060914
"D3",0.0232013832899727,0.0785831860636563,0.308850208286223,0.000143281145975726,0.0826413721636332,9.99011288959677e-05,0.0802406469223579,0.0885275611073062,0.165232530657451,0.057354977176104,0.115124952058423
"E3",0.000161858647432022,0.275175171074146,0.000110746910757599,0.0877833820168516,0.000100006270420545,0.155589595131081,0.0524118022793674,0.0318702464576268,0.396476695676784,0.000149359434452295,0.000171136101080278
"G3",0.202673385198702,0.000143103127703733,0.00010135151635323,0.000117645702380691,0.417662970508702,0.378325647497797,0.000111945841939198,0.000101851619496531,0.000131043986857967,0.000203927401839794,0.00042712759822792
"H3",0.116990126155769,0.263350071260266,0.00021054541027917,0.147267410265088,0.120045926352982,0.0599478504347381,0.000113884462931021,0.0260674630898183,0.164349200253493,0.0988117457004001,0.00284577661423491
"I3",0.0848206922408833,0.000127082047797133,0.0245883408698892,0.216549531356147,0.0275257616591891,9.99541004186878e-05,0.415023995414424,0.0663222275942718,0.000178533717170522,0.163120649282198,0.00164323171761151
"J3",0.0537122694876569,0.0911853905817523,0.340730106866673,0.000266954580270766,0.162513731257033,0.0449048034782419,0.000204821854970092,0.000143757081666792,0.304163526881743,0.000104478407410788,0.00207015952258223
"K3",0.000246917131258921,0.0423831570590473,0.000122804204060641,0.371113196925443,0.0360567654188934,0.000169728499742261,0.169728809128758,0.118810379299135,0.0313543298971937,0.229912928031979,0.00010098440448919
"A4",0.071360488998279,0.0185043711711905,0.131471097953833,0.000163016589192851,0.0912752049220182,0.0217971988731034,0.0198237489829799,0.101566753160594,0.0569054136705114,0.211597546277848,0.27553515940045
"B4",0.000110661350695857,0.0977438267848066,0.0491827632617284,0.175598702327283,0.105772325869541,0.000172806614471487,0.000109281259863037,0.000120254940661592,0.000104606361176163,0.317444064290438,0.253640706939335
