"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.033633987234304,0.0532570584057316,0.0523498861302699,0.0357740211296918,0.193083832965294,0.00711211475251915,0.0680767432203312,0.307006414661828,0.0102858704270901,0.239420071072941,0
"B1",0.129313336049032,0.0375333671034874,0.00336061837880142,0.133453807958335,0.156293616721814,0.24036721392935,0.039145526080036,0.08715093173287,0.162108096671051,0.0112734853752242,0
"C1",0.15067869156191,0.0390217091233343,0.113551813649357,0.0297097361958753,0.125938422460991,0.0402928039711122,0.266209369973721,0.0892321941072997,0.0090977841511335,0.136267474805266,0
"D1",0.0199292857624752,0.110360583831799,0.0890541360639381,0.0400780433848995,0.22107237754959,0.0927594322010658,0.115905619297374,0.0703200005597158,0.235272393962117,0.00524812738702592,0
"E1",0.0573701666155642,0.00559667028641371,0.142995586357375,0.0377672514362084,0.257812481893682,0.126139529985241,0.0254654372883958,0.11597824566988,0.0700529055099154,0.160821724957325,0
"G1",0.0562012197423369,0.0420360015747217,0.225185239953153,0.185126527980476,0.123058180870672,0.0236024878631667,0.0621985844211905,0.154698428373085,0.0976736629810108,0.0302196662401872,0
"H1",0.12737537637912,0.0695452750712178,0.0373095446054517,0.0415798417554969,0.0740715731926023,0.12279565877872,0.0215676376807068,0.495286599789289,0.0103349313124519,0.000133561434942688,0
"I1",0.0451163948490856,0.230544588695317,0.0669431225389563,0.135887321434846,0.233933636442632,0.0456489335832563,0.0840787811114703,0.0432943698602277,0.084145913801722,0.0304069376824861,0
"J1",0.105175625305699,0.200120480876198,0.177900024381159,0.164691047301221,0.118511403740582,0.0713040049686502,0.0489636317344239,0.0249560787524577,0.0636589938017057,0.0247187091379042,0
"K1",0.17568833932398,0.130826867817665,0.0618528814398631,0.134011306324185,0.0910508295491599,0.132184877571729,0.0156300302455217,0.0083245852955317,0.232262640839249,0.0181676415931158,0
"A2",0.213593234398011,0.0107537246543034,0.0493910624298365,0.192657114707408,0.135446891890282,0.147837874798667,0.0923067941197161,0.0346714664027216,0.0191875145065123,0.104154322092541,0
"B2",0.00471781708529195,0.04057116511639,0.0498272043451917,0.0287290079398663,0.0224157136379343,0.051104996274191,0.105188217531579,0.2294002016796,0.287321426384821,0.180724250005135,0
"C2",0.0142151348309945,0.0747051416673564,0.125994669701283,0.170405249101396,0.0234029964409175,0.0158478299634603,0.112827258515722,0.111332845007332,0.269548500728462,0.0817203740430754,0
"D2",0.0702924777617827,0.178509541806804,0.15671386447058,0.056269815197702,0.0184619812218768,0.0195654766982602,0.270205983614949,0.0219831355300297,0.0135516742505695,0.194446049447447,0
"E2",0.272345157295222,0.144081124794766,0.0888125870886802,0.018255647347788,0.0515319789377076,0.0495100006417097,0.133741175608702,0.0688179306122596,0.0145007819775772,0.158403615695588,0
"G2",0.0957089756994197,0.12549251826532,0.208113484362272,0.0223784220732149,0.151373699489272,0.0507657314672848,0.136085451587467,0.00530289795860552,0.0506907595172872,0.154088059579857,0
"H2",0.340761659074312,0.129416497861061,0.116973447471519,0.000633502377729914,0.0774089167847051,0.0468282388156679,0.239149076573359,0.0224154422098072,0.0211833593231403,0.00522985950869857,0
"I2",0.0245441690584875,0.314971198484089,0.0496073731368763,0.0316369961099671,0.0578322922270836,0.0486180575754751,0.133270323685383,0.184178457919425,0.103928732280786,0.0514123995224273,0
"J2",0.0937346943200659,0.14613337957943,0.0877872136570872,0.0772599611486495,0.122327166685769,0.214035654795608,0.00423982284978578,0.0776996913984835,0.038770491484632,0.138011924080488,0
"K2",0.216706885288994,0.106084138694187,0.0817522398135414,0.036588687777821,0.0992056072623128,0.182287796391498,0.017757558418079,0.152328743336417,0.0525301065104847,0.054758236506665,0
"A3",0.0654620134122757,0.0260030889107381,0.0831309790145946,0.0505671092140596,0.090035630998198,0.165286132955398,0.202796765868066,0.164716034571269,0.00305318457843712,0.148903237139872,4.58233370921603e-05
"B3",0.0885432235633979,0.0360545059966547,0.0143675914159712,0.00279195916179971,0.399451782952241,0.151774961825988,0.0318413075662721,0.15349258219307,0.0944766314562196,0.0177898737002434,0.00941558016814289
"C3",0.282111147598787,0.120315351583981,0.0352234876034167,0.0684849858622356,0.0528157266617256,0.075413530569392,0.0781554738234696,0.206915691741761,0.00572381514229547,0.0573871429551789,0.0174536464577567
"D3",0.207370975344153,0.0715530473868333,0.0481089445863595,0.0551620003500791,0.0152233705807906,0.126985746229443,0.00274974333550451,0.245599566845706,0.0866821483856919,0.0566736925819112,0.0838907643735281
"E3",0.13620220266976,0.0129767718661343,0.0104010609903984,0.293213071232232,0.0274013994276985,0.0812135898383472,0.0298719424730839,0.145010170162259,0.208571247616988,0.0435071529054705,0.0116313908176285
"G3",0.086850148770374,0.023267815499399,0.0692928901794869,0.193223967752628,0.189682165665435,0.0769645802295355,0.0625401547996672,0.20253447190307,0.00542181984588416,0.0393533783604221,0.0508686069940987
"H3",8.3424972166032e-05,0.0532002021588729,0.0283963370550206,0.202729655754688,0.0114149283971062,0.35960435128407,0.019057830946872,0.0273467837823889,0.215644122970284,0.00154753502852847,0.0809748276500027
"I3",0.112901213287408,0.0502321280243761,0.0247781341770239,0.00200109067148063,0.117618970429625,0.0217873178129974,0.0600112722025984,0.303741208308968,0.0329608414831348,0.262702414888407,0.0112654087139802
"J3",0.000543186615391848,0.100012867418669,0.504398829663766,0.053400991193198,0.00501196736520796,0.0215645122310367,0.00405391779455989,0.0612213237646667,0.142330959536098,0.017619551401836,0.089841893015569
"K3",0.0636522535414453,0.0286694812779628,0.158153026857072,0.29322585312611,0.0258212847145744,0.00424073602198605,0.0595345990728871,0.0731532037358782,0.0467521504890396,0.244872225617049,0.00192518554599559
"A4",0.060119429705755,0.0465543903769622,0.0662522569652723,0.0734795620155477,0.111119653834489,0.00980323699861504,0.181065152633431,0.0215311038339893,0.192503728086343,0.00765420940613397,0.229917276143462
"B4",0.0771319625620064,0.186838840673669,0.0434338296887422,0.0108876024559986,0.0243873625400264,0.172148438024749,0.121766603119377,0.141728053170888,0.0308269463467587,0.0930120278444529,0.0978383335733324
"C4",0.0676377750456478,0.0503469613493283,0.108896685765359,0.0791530157988045,0.0166391337298031,0.0785654179195375,0.00430615955900596,0.0047023508641821,0.00128141915592546,0.114056532830459,0.474414547981948
"D4",0.0537664959267611,0.0707573230832491,0.0818383725486551,0.107209482076583,0.0503613234375866,0.0185110632311632,0.0164357375736649,0.0639361362743538,0.107611018891451,0.167288337373783,0.262284709582748
"E4",0.0247443589418545,0.0261154127526163,0.0586491077561964,0.355108259423363,0.0484288299739166,0.100511324838846,0.0797889219023966,0.0014648419329573,0.193101018777163,0.0478593234462936,0.0642286002543975
"G4",0.0232048260663833,0.00145610396363242,0.0779973355905085,0.0330595586025615,0.146438817303735,0.334872682508806,0.0660171260860211,0.0211504901936238,0.0504254261888006,0.0765317401898553,0.168845893306073
"H4",0.134265774648028,0.0133588007461552,0.0392468584229948,0.047406022801429,0.234762172584461,0.0677761164758351,0.0283243111249853,0.0492441206052358,0.0317077118988745,0.203516135096178,0.150391975595824
"I4",0.0820156795537309,0.0605495980061677,0.136821031044123,0.128324385930968,0.0438784110994106,0.00297545901993683,0.205171478689289,0.0330888276190944,0.0215328804828827,0.116216103851895,0.169426144702502
"J4",0.00414901834600147,0.12829117771353,0.0305459522411115,0.027032547347135,0.491212500256853,0.0430812347693957,0.0497291883184207,0.0630840742596286,0.108591691029082,0.00955465223719471,0.0447279634816475
"K4",0.0796090567145018,0.0354517060762003,0.0480086090481383,0.346469050097069,0.214661168671138,0.010170132203781,0.0524448872155628,0.13010081730217,0.00749876606611956,0.0182413320741953,0.0573444745311238
