"1","2","3","4"
"A1",0.999770370405759,0.000229629594241144,0,0
"B1",0.808687190234425,0.191312809765574,0,0
"C1",0.499618591234144,0.500381408765856,0,0
"D1",0.446371382768198,0.553628617231802,0,0
"E1",0.951300833968799,0.0486991660312009,0,0
"G1",0.997714231000525,0.00228576899947446,0,0
"H1",0.999735625087469,0.000264374912530991,0,0
"I1",0.999863311214073,0.000136688785927035,0,0
"J1",0.999849304500044,0.000150695499956203,0,0
"K1",0.999055996352921,0.000944003647079171,0,0
"A2",0,0.999795202252711,0.000204797747288748,0
"B2",0,0.572060274990301,0.427939725009699,0
"C2",0,0.719352696771346,0.280647303228654,0
"D2",0,0.584337595265006,0.415662404734994,0
"E2",0,0.937250279182363,0.0627497208176365,0
"G2",0,0.462641718251414,0.537358281748586,0
"H2",0,0.756079436261002,0.243920563738998,0
"I2",0,0.999780966758863,0.000219033241136906,0
"J2",0,0.999819639434715,0.000180360565285366,0
"K2",0,0.999749163203108,0.00025083679689209,0
"A3",0,0,0.993063203456134,0.00693679654386647
"B3",0,0,0.912288658250609,0.0877113417493908
"C3",0,0,0.99406761138164,0.00593238861835995
"D3",0,0,0.998700775911202,0.00129922408879771
"E3",0,0,0.950872692845676,0.0491273071543243
"G3",0,0,0.926504476799051,0.073495523200949
"H3",0,0,0.731211215873098,0.268788784126902
"I3",0,0,0.998884709889605,0.00111529011039514
"J3",0,0,0.792315732276164,0.207684267723836
"K3",0,0,0.792426237780308,0.207573762219692
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
