"1","2","3","4"
"A1",0.917637066545308,0.0823629334546925,0,0
"B1",0.907235111191403,0.092764888808597,0,0
"C1",0.842825930541343,0.157174069458657,0,0
"D1",0.770565691393919,0.229434308606081,0,0
"E1",0.862070015985419,0.13792998401458,0,0
"G1",0.877632228220393,0.122367771779607,0,0
"H1",0.776021928367324,0.223978071632676,0,0
"I1",0.733468726805879,0.266531273194121,0,0
"J1",0.661146126783729,0.338853873216271,0,0
"K1",0.999688371429538,0.000311628570462442,0,0
"A2",0,0.99985213168799,0.000147868312010346,0
"B2",0,0.944904521175175,0.0550954788248254,0
"C2",0,0.906267895694523,0.0937321043054765,0
"D2",0,0.825558939270146,0.174441060729854,0
"E2",0,0.858753062178111,0.141246937821889,0
"G2",0,0.444622512880727,0.555377487119273,0
"H2",0,0.791976333621991,0.208023666378009,0
"I2",0,0.999867187714025,0.000132812285975033,0
"J2",0,0.85144515650655,0.14855484349345,0
"K2",0,0.748305313262914,0.251694686737086,0
"A3",0,0,0.981223237152377,0.018776762847623
"B3",0,0,0.999824608386058,0.00017539161394188
"C3",0,0,0.904469635279904,0.0955303647200962
"D3",0,0,0.940601156610859,0.0593988433891408
"E3",0,0,0.349623190515713,0.650376809484287
"G3",0,0,0.692851670396343,0.307148329603657
"H3",0,0,0.999429427747941,0.000570572252059074
"I3",0,0,0.635252101163487,0.364747898836513
"J3",0,0,0.804030064058279,0.195969935941721
"K3",0,0,0.999753900010426,0.000246099989574051
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
