"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.000128306406514962,0.0590302603717588,0.18693709109234,0.209302561370944,0.0836915390387272,0.0866184517215318,0.108355550043554,0.0401109125000962,0.132163104521465,0.0936622229330691,0
"B1",0.0967735572410126,0.124776397398237,9.99366244924415e-05,0.0611055949716758,0.187654157480992,0.000260319977811653,0.406084374761201,0.0894906270989532,0.0327998602619449,0.000955174183679577,0
"C1",0.105919633663024,0.0882103173144257,0.0889149196516031,0.0177288464535188,0.263702692949062,0.0622535455364444,0.066981787776782,0.0177429291381033,0.0775726438975603,0.210972683619477,0
"D1",9.99120893085889e-05,0.175582615508024,9.99896222275727e-05,0.0560247007424048,0.122907190598093,0.198010559622191,0.117176030197362,0.21087715404888,0.0869937189318643,0.0322281286396447,0
"E1",0.368780681188344,0.0150512724461516,0.0915106035137133,0.0460646240474236,0.0355562125051092,0.0899004361263165,0.000101091891508016,0.178272679306607,0.104990718918945,0.0697716800558817,0
"G1",0.0936331469476919,0.126838381219083,0.21610668005813,0.000115381830517069,0.291439396245148,0.132685604557313,0.00023183241713043,0.0301920399755692,0.0331420912845534,0.0756154454648632,0
"H1",0.156695766495857,0.300493842700907,0.200480736387848,0.00019114418050058,0.029318359673606,0.10712545397308,0.110356938785699,9.99102646410506e-05,0.000186631029088493,0.0950512165087737,0
"I1",0.122253116803311,0.000228184763326398,0.163255658353362,0.123200077961071,0.000146416669030062,0.194854967316948,0.000108383729491961,0.0386524987142284,0.130398949617543,0.226901746071688,0
"J1",0.000298872207090955,0.282754956705792,0.000158304385201832,0.0666721862823349,0.195164188515934,0.206452362672586,0.16348999148188,0.000112761977335069,0.047457016323953,0.0374393594478908,0
"K1",0.000100108808005876,0.272662012807866,0.000300664145027499,0.228651469516429,0.195869866338934,0.137494704033793,0.000105772106628524,0.0469366026153703,0.0198828005080453,0.0979959991199006,0
"A2",0.167781512898163,0.121214263314247,0.168658046930659,0.219236491903376,0.0922351447912052,9.99304266207102e-05,0.000114033000394595,0.000442556483035279,0.196038194068847,0.0341798261834523,0
"B2",0.0449689462955467,0.0244363373398622,0.000118345963592014,0.097941093282596,0.437434884244642,0.110979708972722,0.000175995545952596,0.101706575911632,0.0184904802184284,0.163747632225025,0
"C2",9.99208751802521e-05,0.000115976426759538,0.393714818641053,0.000100437680361229,0.0915508263439621,0.0316067522423588,0.284391441241813,0.000100050228051362,0.000789127125478095,0.197530649194982,0
"D2",0.000110024274722684,0.364643839491737,0.000104321452545547,0.0634934621882269,0.0874427946719576,0.213263823157926,0.0466788678395694,0.000278072652882505,0.000219074812906888,0.223765719457525,0
"E2",0.142416343765588,0.000107691336361223,0.0324813610328917,0.0713351615934118,0.18386042353086,0.363459009737709,0.0520089351928802,0.000170515151976859,0.000320940077970059,0.153839618580351,0
"G2",0.000501193950873254,0.00805222944190675,0.540710937331172,0.000191714832629783,0.0001612942037968,0.000201120573339371,0.0448884169651489,0.154370092340504,0.250748433800581,0.000174566560047632,0
"H2",0.000321659446758344,0.241454234387166,0.137042410201488,0.210039188231715,0.0529092092149124,0.176225739892442,0.0269003807159285,9.99107612801714e-05,0.1335201270925,0.0214871400558092,0
"I2",0.0412296997118498,0.0331984325009481,0.101378680847505,0.190223039290927,0.19828328342693,0.000121695176976763,0.208789568846819,0.126329685888671,0.000107957918191706,0.100337956391181,0
"J2",0.148321634427611,0.16068397537557,0.086429358993872,0.166245018176688,0.000146191368882681,0.0702717759585705,0.000145752439120359,0.0839076099292805,0.174001725197684,0.109846958132721,0
"K2",0.0775030236442789,0.301037950284724,0.0910037814642641,0.0440435831275163,0.0227966638086969,0.034749567408497,0.0691109572528524,0.107647736407543,0.0461914085147812,0.205915328086846,0
"A3",0.366559841575335,0.0879212913854228,0.0685213473963101,0.0239868680711106,0.000160594949498583,0.0740171977379309,0.0527323516164021,0.0226454150744787,0.241355703716512,0.0462647524631865,0.0158346360138128
"B3",0.422056726475711,0.000119273298131191,0.17316243358953,0.201438332026736,0.00014437103965039,0.000104660557955382,0.0567659162901083,0.000132726616625013,9.99044839632451e-05,0.0622361877441016,0.0837394678774879
