"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.0513144828125497,0.000109947249724246,0.000100039128861569,0.0921686581675567,0.0205692655518802,0.0975259244473738,0.0103337894700433,0.244549574111989,0.422491546700351,0.0608367723596699,0
"B1",0.000100874668844284,0.447308122418659,0.000200631788865701,0.0848272641875547,0.15836760338772,0.0360205810729639,0.223356255103571,0.0370020809002693,0.012715579788588,0.000101006682963881,0
"C1",0.17236531642269,0.133335812430776,0.000651983592904675,0.000252376209082821,0.256110541207047,0.0909253819251093,0.198355997904395,0.116611540153776,0.000102387091279744,0.031288663062941,0
"D1",0.0502661433043768,0.000148389495777335,0.0897500504243319,0.192575679504144,0.169129723580032,0.000192064054224752,0.36746592562272,0.0244634945311142,0.0509619272853531,0.0550466021979261,0
"E1",0.0200658837034146,0.0739683141169078,0.164119676313867,0.0985486002685933,0.0906907037888673,0.338205152496714,0.0211579347084586,0.019599292283026,0.020028633205684,0.153615809114467,0
"G1",0.0590528151104671,0.0366844144032778,0.280933641277712,0.10401174076849,0.350971188767947,0.0120477288823675,0.0120414694184814,0.000178476983920092,0.0846096124531627,0.0594689119341747,0
"H1",0.0739548163630538,0.189496125882135,0.282224693495023,0.146270113962188,0.0357693292282656,0.018818981778908,0.196334732763796,0.0280976417872616,0.0195246297547097,0.00950893498465959,0
"I1",0.150268530808055,0.083296330816399,0.266498872217221,0.000124507455678444,0.0989205106620563,0.0504121845498457,0.250050903917329,0.0667845125309685,9.99569284959659e-05,0.0335436901139503,0
"J1",0.0306999894368123,0.12114709277878,0.000200524231222135,0.192190716768651,0.211553781235414,0.0906421421229922,0.0308883282102866,0.0294723660085032,0.231992898845851,0.0612121603614878,0
"K1",0.0311390590156441,0.0973672788483134,0.18295765519567,0.115688893659706,0.0307480532577833,0.0590152645314555,0.135934790742711,0.0154094851780636,0.0154084352197666,0.316331084350886,0
"A2",0.000115028242974014,0.0525432676031036,0.000103128287814102,0.000100788326920641,0.165384839892775,0.142018700230835,0.141904545205137,0.15097033132072,0.319243259835839,0.0276161110538825,0
"B2",0.0503799621612209,0.000250449134534533,0.264685921442078,0.000179580795137328,0.181730708794644,0.000120179916249721,0.478385994937789,0.000106877566924473,0.000164252433954033,0.0239960728174682,0
"C2",0.000100988420074612,0.000154916474763007,0.116874889971941,0.263204791748881,0.0992659164412302,0.062344500115423,0.0973134178611005,0.106173167597757,0.0702235544395326,0.184343856929296,0
"D2",0.086477478657527,0.192562907643977,0.0588067046084473,0.0895293461034405,0.144160187228866,0.183387606840029,0.0582129094822416,0.103440908947445,0.0383419445049961,0.0450800059830299,0
"E2",0.0149425187096935,0.0524930101124454,0.00190496846648829,0.0417714190808641,0.165182620183231,0.00663725873309264,0.0911936129479053,0.194116719749732,0.0976352972547799,0.334122574761768,0
"G2",0.144116648916108,0.000245828408729903,0.000148841275827211,0.120085599090789,0.341385957912372,0.000172149723501723,0.194276992256842,0.0545176500979015,0.000104300633492267,0.144946031684437,0
"H2",0.000236934821294378,0.238092020375936,0.000450168285382881,0.120203723585872,0.00294666239352331,0.197730555032835,0.0189377827913879,0.203206912384781,0.164139082875992,0.0540561574529952,0
"I2",0.14468308005085,0.0178297476090196,0.000241588491468747,0.549120783212929,0.0144993932769566,0.000100503889889215,0.000123967908620243,0.0928109561280362,0.147887564986004,0.0327024144462269,0
"J2",0.0560805153165004,0.00025507912483395,0.197022241248551,0.000207482810739917,0.0361947188747147,0.0210244078995344,0.231236366641439,0.103680685115747,0.190296111631634,0.164002391336306,0
"K2",0.104529459869072,0.00998195239266229,0.000114866548472407,0.256006603894224,0.000100442792841894,0.324872624922143,0.0860431055191411,0.109232476965159,0.0150798114933853,0.0940386556028995,0
"A3",9.99013244212972e-05,0.0338174174397219,0.292220313921926,0.0309961216983044,0.0159832001060221,0.341072323288335,0.0166561398686082,0.259400819149446,0.00951821390396289,0.000135057767630841,0.000100491531621015
"B3",0.192905962299327,0.17773258686396,0.000152105615879023,0.000159049829068313,0.0842904996626956,0.0418754450586463,0.0458819837168657,0.0534002411947722,0.278540025950637,0.0208098678530119,0.104252231955137
"C3",0.0515075599619897,0.0394900891246097,0.0284179601237246,0.0900736662767052,0.0967309980592404,0.108940127337518,0.089709460111281,0.163866426574025,0.117166661290741,0.11349506344697,0.100601987693195
"D3",0.0271808787797117,0.0925040936168713,0.160159906095562,0.0685336303799807,0.0438933802911146,0.0435181410341658,0.0166833178047639,0.0383046215230117,0.395724635356234,0.113211009797199,0.000286385321384888
"E3",0.000136313780633136,0.014427858951429,0.0622724499231849,0.0902347357675914,0.412102181436604,0.259449263672626,0.0548888858283412,0.0364248050460612,0.0204691075717008,0.0314514693824137,0.0181429286394147
"G3",0.000211038738769226,0.147382185876223,0.0754423468548787,0.0254074242315785,0.000172636353747824,0.281081597467783,0.0252023602860584,0.178254581602495,0.086029870337538,0.140522193030147,0.0402937652207817
"H3",0.0545659370958325,0.0881867247129178,0.408310227459783,0.000116888494895257,0.000116537464711295,0.00325716703657733,0.000162040262952848,0.111918505939704,0.237432234971618,0.0201046345469008,0.075829102014106
"I3",0.000297431585723923,0.283080665853475,0.0332634569764917,0.0574541266035372,0.0636270757714372,0.000100479610679271,0.18855284905127,0.0427367107221454,0.183167793181066,0.142293940195272,0.00542547044890214
"J3",0.23910815383816,0.0573915487384912,0.000175030331911416,0.219021407927008,0.0743897349638878,0.239586189535366,0.0315769668022254,0.00914254478992144,0.0362800027446908,0.0320288022461195,0.0612996180822178
"K3",0.0347421545773213,0.200608694703798,0.113173717595433,0.215626645796846,0.0949779180329991,0.0199085711785908,0.0912187544001683,0.154071841450473,0.00019113026802556,0.0513018198860078,0.0241787521103373
"A4",9.99011193095005e-05,0.000108116473243289,0.448572041845772,0.0167658395185226,0.0291903832241701,0.155360180914274,0.000180616176422832,0.195238313344683,0.0670952427060563,0.0727436260725702,0.0146457386049757
"B4",0.175768491904456,0.175155604838361,0.0141140310108623,0.0485795602481453,0.157913745010109,0.0498184324935373,0.00832724982956927,0.00491340109613052,0.210030904470532,0.0671481474480786,0.0882304316502199
"C4",0.161000853991215,0.0124777084807065,0.0120135485710338,0.0173063378937557,0.05864207461785,0.254750015648765,0.0588366274244629,0.124230628850372,0.199633713960691,0.0726379420812173,0.0284705484799307
"D4",0.000104713744220778,0.148210913092003,0.0690472323567964,0.0275880647437263,0.104251658867608,0.14022526184436,0.000125780904302427,0.0379594570486048,0.201375003093948,0.119424215893622,0.151687698410808
"E4",0.127897172890822,0.00927100413556309,0.0373743750608942,0.112060006828799,0.486339429925876,0.0427401583903016,0.000174500360434266,0.0305904316729685,0.0583559202908099,0.0352530363183525,0.0599439641251792
"G4",0.000100368128256511,0.183539506186358,0.0963347922787569,0.0158306066073775,0.0107600561133663,0.412003519082301,0.044465283852127,0.0323543443830717,0.0125909638721075,0.135459214698931,0.0565613447973471
"H4",9.99014575569335e-05,0.312084371953356,0.365719984313105,0.000107336176042738,0.000100306133683638,0.14598484988469,0.0552636626180522,0.000158406420192058,0.12018983305344,9.9932740055074e-05,0.000191415249826279
"I4",0.0179241508395386,0.232707129323293,0.0681336396235925,0.000228325285170885,0.0181379592818828,0.0179147656956537,0.0927147692358944,0.154131189916163,0.257615306278134,0.0776720637410439,0.0628207007796324
"J4",0.0691136132609573,0.0947421264564073,0.0303823353994268,0.366509977863487,0.0570483867446677,0.282023006556083,0.000153252770759285,0.000108263703620847,0.0147454577802282,0.00764495957135857,0.0775286198930042
"K4",0.0503304881254207,0.281389613650845,0.118981674131231,0.03418319940285,0.0566487798424382,0.000167508174730053,0.000119643188953455,0.122351869733272,0.0757943268311924,0.000332857025405096,0.259700039893662
