"A","B","C","D","E","G","H","I","J","K","END"
"A1",9.99475087729439e-05,0.0585924090653406,0.0203091487895929,0.000296116607169111,0.0297254456872525,0.014993301419336,0.440303274420445,0.0923261067650659,0.194681826785941,0.148672422951084,0
"B1",0.0298675822696111,0.0830376360939823,0.206201978475092,0.264674151096228,0.248271883911249,0.00010219276294874,0.0622675351996602,0.0845015234356904,0.0209564540620783,0.000119062693460926,0
"C1",0.0177144746736418,0.253224721790621,0.000220757509112158,0.16671674681117,0.181416206180933,0.0957247319159642,0.0637366498509991,0.0320555712739404,0.134468042910326,0.0547220970832925,0
"D1",0.000177089377964016,9.99711101824442e-05,0.0267377513208071,0.0551437293452151,0.155710273385734,0.199294200841353,0.242601289642419,0.187642230456319,0.000156586955728868,0.132436877564278,0
"E1",0.13122249941521,0.000111258735456435,0.310875653357496,0.0908210577398562,0.0173801536142146,0.154899055166996,0.0130642860588965,0.0564867206321759,0.0551635034337949,0.169975811845904,0
"G1",0.000101344416683703,0.0833976192111518,0.303640651072639,0.000100266730791889,0.000100044910675341,9.99101729059594e-05,0.555244179426008,0.000100041611302233,0.00010980125650213,0.0571061411913403,0
"H1",0.113513328880248,0.065966662426677,0.23066697878315,0.0735611452013672,0.0662275708361829,0.0095065599985164,0.0641342338952563,0.000140270160867338,0.238711522543193,0.137571727274542,0
"I1",0.000100096834366141,0.113691777623962,0.180667747554428,0.233388430980266,0.20170293289517,9.99561550648227e-05,0.0340028604961896,0.236106353044688,0.000108786113148272,0.000131058302718062,0
"J1",0.145896688140362,0.000840461314427457,0.000313419243900782,0.0808863476246336,0.351181072131605,0.000100459860651434,0.242971645315892,0.0504164542464778,0.105309414883235,0.022084037238815,0
"K1",0.000130735710044733,0.159764721683716,0.177360659959109,0.0178821875786173,0.14824102136352,0.0357361005257135,0.131755001517421,0.0236897579569585,0.242439111369264,0.063000702335635,0
"A2",0.10969627792779,0.0209486179613193,0.0885953221941976,0.059878414278286,0.0370897364063859,0.086555559368599,0.265481559157275,0.238108044748298,0.0931890038677474,0.000457464090101337,0
"B2",0.0901088829470854,0.128271304451413,0.0999709669393804,0.0640610451311617,0.103379124655315,0.149245134488566,0.000139319321502214,0.0649139149477762,0.066023495354646,0.233886811763154,0
"C2",0.0384739874236206,0.086544527186564,0.238121955363252,0.152541825525933,0.233368665624152,0.000101256574619077,0.000342250526054654,0.000124903035916686,0.135990572680516,0.114390056059373,0
"D2",0.180721858303856,0.000103686086326582,0.0392511245604383,0.133230765231843,0.0425843674972861,0.000177170095579655,0.000102000780865964,0.484259560960268,0.119469501232698,9.99652508378298e-05,0
