"1","2","3","4"
"A1",0.985012374430466,0.0149876255695339,0,0
"B1",0.999736923682413,0.000263076317586971,0,0
"C1",0.967189627919037,0.0328103720809633,0,0
"D1",0.605675374186061,0.394324625813939,0,0
"E1",0.996467248373003,0.00353275162699653,0,0
"G1",0.999524617651351,0.000475382348648539,0,0
"H1",0.57772073838724,0.42227926161276,0,0
"I1",0.813875011429135,0.186124988570865,0,0
"J1",0.999219561330999,0.000780438669001332,0,0
"K1",0.897805847956924,0.102194152043076,0,0
"A2",0,0.931465311849624,0.0685346881503759,0
"B2",0,0.558367943446245,0.441632056553755,0
"C2",0,0.064603413174943,0.935396586825057,0
"D2",0,0.359319719429256,0.640680280570745,0
"E2",0,0.999769281851347,0.000230718148653218,0
"G2",0,0.804070413478734,0.195929586521265,0
"H2",0,0.917813709449655,0.0821862905503448,0
"I2",0,0.941756286025518,0.0582437139744818,0
"J2",0,0.924006960564988,0.0759930394350116,0
"K2",0,0.423474103491099,0.576525896508901,0
"A3",0,0,0.627401999995846,0.372598000004154
"B3",0,0,0.873310876952255,0.126689123047745
"C3",0,0,0.910515443105194,0.0894845568948065
"D3",0,0,0.999675404950499,0.000324595049500833
"E3",0,0,0.986689368909478,0.013310631090522
"G3",0,0,0.999341294101708,0.00065870589829231
"H3",0,0,0.283658787109073,0.716341212890927
"I3",0,0,0.391497162463443,0.608502837536558
"J3",0,0,0.88038493345665,0.11961506654335
"K3",0,0,0.999693704865297,0.000306295134703425
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
