"1","2","3","4"
"A1",0.858950204312067,0.141049795687933,0,0
"B1",0.996152769174175,0.003847230825825,0,0
"C1",0.579086820591409,0.420913179408591,0,0
"D1",0.961733042826742,0.038266957173258,0,0
"E1",0.999718945811635,0.000281054188364998,0,0
"G1",0.99980368856303,0.000196311436970355,0,0
"H1",0.99370321606643,0.00629678393357042,0,0
"I1",0.595567496291157,0.404432503708843,0,0
"J1",0.904239846406655,0.0957601535933454,0,0
"K1",0.939411013850929,0.0605889861490716,0,0
"A2",0,0.630142207141509,0.369857792858491,0
"B2",0,0.964642650707165,0.0353573492928348,0
"C2",0,0.951228692308338,0.0487713076916622,0
"D2",0,0.887059386889446,0.112940613110554,0
"E2",0,0.0341051318421074,0.965894868157893,0
"G2",0,0.977903954847972,0.0220960451520278,0
"H2",0,0.701683668202135,0.298316331797865,0
"I2",0,0.999361534642084,0.000638465357916382,0
"J2",0,0.753740013796896,0.246259986203104,0
"K2",0,0.115124808556099,0.884875191443901,0
"A3",0,0,0.881218178721301,0.118781821278699
"B3",0,0,0.955147308786501,0.0448526912134993
"C3",0,0,0.755396153240835,0.244603846759165
"D3",0,0,0.503819485682219,0.496180514317781
"E3",0,0,0.890649575144991,0.109350424855009
"G3",0,0,0.999588989068294,0.000411010931706133
"H3",0,0,0.231119862047314,0.768880137952686
"I3",0,0,0.109516572050411,0.890483427949589
"J3",0,0,0.999639557271481,0.000360442728519385
"K3",0,0,0.279756950892068,0.720243049107932
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
