"1","2","3","4"
"A1",0.999103667511122,0.000896332488878428,0,0
"B1",0.594514706011887,0.405485293988113,0,0
"C1",0.53546473221268,0.464535267787321,0,0
"D1",0.42311166776279,0.57688833223721,0,0
"E1",0.999528367175805,0.000471632824195028,0,0
"G1",0.873363808853655,0.126636191146344,0,0
"H1",0.998749001582759,0.0012509984172413,0,0
"I1",0.999218401631033,0.000781598368967008,0,0
"J1",0.987951669419852,0.0120483305801478,0,0
"K1",0.999790833711405,0.000209166288594587,0,0
"A2",0,0.9991357581445,0.00086424185549945,0
"B2",0,0.995056767517331,0.00494323248266886,0
"C2",0,0.87028746038886,0.12971253961114,0
"D2",0,0.821197568475997,0.178802431524003,0
"E2",0,0.364874079622653,0.635125920377347,0
"G2",0,0.717387260326257,0.282612739673743,0
"H2",0,0.676212240896856,0.323787759103144,0
"I2",0,0.176701997027545,0.823298002972455,0
"J2",0,0.999596687160781,0.000403312839219295,0
"K2",0,0.21343496485169,0.78656503514831,0
"A3",0,0,0.996655612797904,0.00334438720209655
"B3",0,0,0.753608323855396,0.246391676144604
"C3",0,0,0.999715769806677,0.000284230193322816
"D3",0,0,0.172440737351843,0.827559262648157
"E3",0,0,0.998641112192206,0.00135888780779384
"G3",0,0,0.342466403900413,0.657533596099588
"H3",0,0,0.964557269217449,0.0354427307825508
"I3",0,0,0.989236709660105,0.010763290339895
"J3",0,0,0.997907477355225,0.00209252264477484
"K3",0,0,0.963996734909928,0.0360032650900719
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
