"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.0158749976185463,0.0749097496775084,0.270221032588092,0.177558428219896,0.0886706478660154,0.0649133927740732,0.108524422444035,0.0126655325912481,0.11772288071894,0.0689389155016449,0
"B1",0.0945252551160512,0.109085121851846,0.0223971423743504,0.0486174321996099,0.185436103551062,0.0179592876540221,0.379715225305414,0.0633117602391382,0.0311736634908726,0.0477790082176341,0
"C1",0.12420056036347,0.0546371412029832,0.0693656857697701,0.00596464987078237,0.192427511869522,0.065075113663966,0.20448460766185,0.0452682811481582,0.0993675195779095,0.13920892887159,0
"D1",0.0202775890075599,0.324539106441055,0.0794287718421424,0.0743178043702857,0.0567330249176901,0.167370482736326,0.184728647633452,0.0244555106751738,0.0479867332618763,0.0201623291144388,0
"E1",0.419491308770203,0.0292038732455562,0.0978773013261091,0.119047249701789,0.0423580271711558,0.088015537506316,0.0415199353964116,0.0963989089870549,0.041711091802565,0.0243767660928396,0
"G1",0.0280106792532617,0.178006267568992,0.301861947979358,0.0835771869868669,0.233302870064179,0.0944165158231415,0.00369116675302332,0.0347653274595147,0.0146174911432231,0.0277505469684405,0
"H1",0.14083191334528,0.102558277113121,0.0799775899655069,0.0190264002301076,0.102883988845139,0.0886711970136741,0.116546993921888,0.101776888283712,0.0523204711882084,0.195406280093362,0
"I1",0.110670350185545,0.000101530475780431,0.024588262932989,0.0659257658823599,0.189981090517995,0.170053848160229,0.167716992557757,0.0003210234878839,0.103662877653798,0.166978258145663,0
"J1",0.11684373147542,0.203141215533926,0.0381594934643257,0.0630944018181305,0.206349167154392,0.079828418488805,0.205564856999569,0.000139339280512706,0.000367711348939677,0.0865116644359792,0
"K1",0.0134181802860248,0.183071071361708,0.13560944116609,0.0912500426545461,0.124595073811661,0.113454172072786,0.0612543336972827,0.0626891166910469,0.0506168499120408,0.164041718346813,0
"A2",0.302090337830446,0.253478903271399,0.00687673579924765,0.105039750640899,0.000285418720505466,0.0521901909900945,0.0505509036800452,0.162439266719115,0.0668985727962654,0.000149919551982732,0
"B2",0.0116698540148853,0.0304165917898723,0.0517584004445659,0.0233788981764582,0.0365427169556292,0.358536019433736,0.194333489325055,0.0489226379670785,0.000127601119720528,0.244313790773,0
"C2",0.0292632321188099,0.00023951420537221,0.329431157485227,0.102580664536024,0.000351011641416037,0.100370197825503,0.000739472310797319,0.218235160653326,0.000166650220694384,0.21862293900283,0
"D2",0.0710949886577993,0.193483477739144,0.000170132386079232,0.0175014115895321,0.0434311529718121,0.0769994502860687,0.21302779368229,0.129608125326307,0.184307260125525,0.0703762072354423,0
"E2",0.141474527085321,0.140330283818283,0.062009191093036,0.116502503688255,0.163401401135955,0.0463275493063284,0.0198617128065102,0.059135121943365,0.0866030074848309,0.164354701638117,0
"G2",0.179569074130899,0.0533544920143001,0.145912584175534,0.0162769225825777,0.000143153422049294,0.0952097392138004,0.048417369834057,0.181409651247034,0.249605804124682,0.0301012092550679,0
"H2",0.0215141223568492,0.26856918319046,0.0288778007114631,0.202435645108599,0.122287150739227,0.188384243127342,0.0299716551893934,0.0638616493225978,0.0618664795195117,0.0122320707345574,0
"I2",0.0346623036250474,0.0897814606637329,0.209824184664651,0.271085125444365,0.00651697158485651,0.00706854753637514,0.132913346425783,0.154886174181001,0.000148727048707808,0.0931131588254813,0
"J2",0.187166676504031,0.00024974702805707,0.00169000927203315,0.0029698612770825,0.0211078290556731,0.208658451007911,0.212735819899404,0.267716741084106,0.0236300816970266,0.0740747831746758,0
"K2",0.336493864199251,0.000427488909966917,0.208789681375321,0.00888728769336557,0.128665668312966,0.000601575210802603,0.000260723432145238,0.0812731874922643,0.0557071188397661,0.178893404534151,0
"A3",0.0311715370260881,0.0300176739453378,0.168873953896675,0.10036210911734,0.1751056649347,0.0116123162357767,0.0523390165657323,0.249445861383449,0.0542781308121723,0.124817766066792,0.0019759700159381
