"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.0840384960276733,0.0483019593853105,0.0349067659331743,0.0894421233364378,0.129432147891259,0.0878611285103513,0.187809430357506,0.105126738313833,0.02557015479823,0.207511055446224,0
"B1",0.158540167844066,0.0923194755415624,0.00446344519218839,0.157093467196235,0.371562572815795,0.0858180118894255,0.00382489451249336,0.0223074732601106,0.0678700332789307,0.0362004584691931,0
"C1",0.0493498259406503,0.035790487818924,0.0333194147911275,0.272054699498685,0.0517680403079271,0.175347257811235,0.0259208609132428,0.0731738335810909,0.277500435745377,0.00577514359173975,0
"D1",0.0108369747152171,0.0574698548929754,0.137872884666539,0.0430474933718731,0.031256897416129,0.191821359734785,0.291897898656407,0.128770121397063,0.0988424423403522,0.00818407280865813,0
"E1",0.18025771302596,0.144028198386277,0.0985907606660765,0.0196489703946202,0.00787171246656705,0.0348642272976344,0.215455006742339,0.108364131888858,0.0183963823187688,0.172522896812899,0
"G1",0.105087384242289,0.0246769442571361,0.0105205457013437,0.147744078653233,0.336635149734326,0.0175671745008034,0.0616188150813916,0.0276046218659923,0.201467651416898,0.0670776345465868,0
"H1",0.0179969802608381,0.0978186744457796,0.0427623812364854,0.124035484101367,0.404321228472068,0.000107064936048288,0.0286369477754333,0.0513165788902195,0.0762805203701782,0.156724139511583,0
"I1",0.151253253398854,0.0737901216855886,0.00418870614271896,0.394460070448749,0.128887769395351,0.0604364244312774,0.0129510370106236,0.0990702213289793,0.0748624824921409,9.99136657163335e-05,0
"J1",0.0630258764392838,0.0183151158544904,0.100121584390099,0.069873200408764,0.158126755581623,0.138864593481368,0.216789110809404,0.157769286179341,0.0402534117312644,0.0368610651243619,0
"K1",0.000100342083745767,0.0170587424300206,0.166688700085695,0.112854962462309,0.240079830954543,0.334804182021656,0.0338997011446439,0.0463039338112884,0.00575141764171304,0.0424581873643857,0
"A2",0.164016344814624,0.0540250722713989,0.281763329265238,0.0254182431692156,0.0258622441899076,0.0695621026170319,0.0695156874049907,0.206010784035249,0.0498655241532453,0.053960668079099,0
"B2",0.0661962594347001,0.240276884643759,0.163362472254091,0.0464421245806149,0.000100078487725873,0.0746607515601168,0.0556113281728322,0.143138393543097,0.189983036806448,0.0202286705166145,0
"C2",0.43976540290299,0.0550408687145097,0.0541783024538984,0.0121833171707392,0.268582102135221,0.000255005415761421,0.000740594673331969,0.0131457834171397,0.00142287459141815,0.15468574852499,0
"D2",0.000110697081899851,0.388969588274785,0.0750726256525596,0.00012305535541888,0.209158515716828,0.0716162813365004,0.0695403801948946,0.102838394283206,0.000192481842573919,0.0823779802613337,0
"E2",0.000114241684608313,0.000129686702251143,0.0405790691721742,0.0599854092764224,0.117937583382075,0.190822110396623,0.258650327070839,0.0270983291139586,0.0381512969428204,0.266531946258228,0
"G2",0.234294980996543,0.0763712265666674,0.0557035558240043,0.0221626864153457,0.00436256194257626,0.344929990621158,0.0932042191998631,0.0944937452820597,0.0726239719327801,0.00185306121900225,0
"H2",0.867541978087327,0.000241442792531876,0.000700290258010179,0.000131959094439509,0.000441483001647526,0.0167469032961329,0.000636831813822032,0.000702521179942307,0.112581503745644,0.000275086730503076,0
"I2",0.0424175164986764,0.243937159916772,0.236117489783918,0.000143193892406382,0.0608201338842399,0.000239095825973966,0.123121749489521,0.172079531121237,0.120987080201565,0.000137049385690067,0
"J2",0.000460064472206881,0.19831596916036,0.0157798042057408,0.0970910298811913,0.098495327584695,0.16125323517922,0.197848338115464,0.0546720804656542,0.105051235100567,0.0710329158349005,0
"K2",0.165796482004048,0.0793739087102956,0.277804064703708,0.0474592756194321,0.000277885884666703,0.115401204425865,0.0532197214227651,0.137614386555881,0.122751499628729,0.000301571044609452,0
"A3",0.0989638409142388,0.363591236948082,0.0238337933577627,0.000116194845914715,0.0204897628918324,0.00606914919143405,0.0838630391921923,0.0174024870843954,0.207030593077607,0.15726552804303,0.0213743744535106
