"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.19088506099519,0.0214675526199493,0.0549281987342803,0.0219023467233647,0.109141757156993,0.0274081500331618,0.137331688886931,0.266034582942769,0.000126674956396895,0.170773986950964,0
"B1",0.0269105296970769,0.000100907416587919,0.000100875807858819,0.108959098133878,0.348479773760321,0.132146485450548,0.0277119110801581,0.000111876064807561,0.355326518960478,0.000152023628285806,0
"C1",0.174473024635852,0.000122327791454306,0.000185265368691949,0.479486524651192,0.000216138562883444,0.0966548129859482,9.99330604399808e-05,0.151242827379424,0.0974059597556305,0.000113185808483692,0
"D1",0.0285578504665068,0.138385811760205,0.159373424760472,0.160578321648442,0.0555401913538089,0.108363215478607,0.27694045865934,0.0479359851701919,0.000219549886753277,0.0241051908156735,0
"E1",0.395677975605845,0.0383850480846441,0.0519004246480576,0.000189166162021969,0.0577568289872846,0.0576341545165642,0.11220752397469,0.0188834424967921,0.0770410133597725,0.190324422164327,0
"G1",0.115693028410353,0.218228463772551,0.000160354312635724,0.000126096307246339,0.000102577836622428,0.0920959713264323,0.000101470619164558,0.440983890361811,0.00287030362046142,0.129637843432723,0
"H1",0.271143780888537,0.120524654888884,0.12186983611433,0.0998206370911663,0.17643012425588,0.00011975588660907,0.0596886034966155,0.000221227057854735,0.000163062925564562,0.150018317394559,0
"I1",0.000112569894662318,0.228753685510187,0.000117599584202241,0.144486804616681,0.188887721828529,0.000152351865708855,0.15435796677189,0.000165092130958143,0.0893226025842509,0.193643605212931,0
"J1",0.161587814869996,0.263827237356599,0.11959134722088,0.133071451245094,0.0562808851593406,0.0780463096097387,0.0808997575091882,0.079661269674083,0.000102339406370315,0.0269315879487109,0
"K1",0.000106693968090072,0.0486727755936793,0.125021513490342,0.115964911197278,0.165707883491783,0.284341310858904,0.000100128940348081,9.99652709008234e-05,0.259877530265209,0.000107286923466212,0
"A2",0.0672309675121124,0.0195505956089556,0.232087652388649,0.147916513148771,0.0539575852570481,0.140221244605565,0.295134652510978,0.000227236475267213,0.0435313226875034,0.000142229805150243,0
"B2",0.109257056374265,0.136361138511544,0.000100644051932212,0.000101390122558582,0.0618121266208683,0.0867599235258035,0.0556339870520203,0.20010481619045,0.237502694654225,0.112366222896333,0
"C2",0.235373531435562,0.330549134174568,0.108781330530345,0.000137553170060382,0.170959076091845,0.000121842295444074,0.0450131295463118,0.0679129862665384,0.000634546121794647,0.0405168703675304,0
"D2",0.000133645027891411,0.251611610063343,0.154676732888221,0.0686974011972292,0.000115246228220528,0.0559268053876434,0.000111438977970383,0.0703879095255464,0.244246088416901,0.154093122287034,0
"E2",0.173025223857484,0.0766546108754001,0.179163331013798,0.18237169746237,0.20946179466171,0.099748098360559,0.000159336148773202,0.0792033234812178,0.000112638368418612,9.99457702690918e-05,0
"G2",0.0555415849688118,0.000138211610100903,0.368756557406258,0.134827079898253,0.000139523067461785,0.000141558078470944,0.0735350989578517,0.000270093916690894,0.232280044633181,0.13437024746292,0
"H2",0.0148330522909417,0.0645702096857148,0.000104904681272465,0.0235725045862398,0.0917548391593919,0.176750552422228,0.191123313829844,0.221789571901808,0.215387581944324,0.000113469498235598,0
"I2",0.151760975233834,0.106780827244338,0.0466126991829631,0.00108083902149619,0.00760907934545879,0.0418464718296569,0.0493349238444242,0.302167356139149,0.222162447580341,0.0706443805783386,0
"J2",0.0403235034163003,0.00029178681628036,0.328357163155939,0.000131782536802189,0.190260906657226,0.258410510968084,0.0810505334383953,0.0187761061263204,0.000730451944486206,0.0816672549401661,0
"K2",0.134956466297422,0.0889824792904546,0.228780055477429,0.00012964667823848,0.000102989449418019,0.100526313940831,0.0473888223313335,0.183972638528815,0.000188662416848853,0.214971925589209,0
"A3",0.101750128315117,0.0817721110296775,0.000169284129296252,0.000114329018003085,0.440166612009849,0.000238265847215785,0.127351015748361,0.232636056441134,0.000104064673571924,0.000111131180157979,0.0155870016076161
"B3",0.000192142220680475,0.16409916328668,0.0502089203636718,0.000124877438555428,0.000219173596114984,0.236629263281382,0.280540801516462,0.187602909830194,0.0691234448939641,0.000101145597191596,0.0111581579751025
"C3",0.0568190756861128,0.000152071115335939,0.0426114108419748,0.0548423148235741,0.000484155735321181,0.0507031954847878,0.206309029431301,0.271041779445358,0.123603202138265,0.192934566354087,0.000499198943882476
"D3",0.0784492568547961,0.103900029844432,0.107610325789078,0.101427039709417,0.0855893618252561,0.000136468327444766,0.102266154841527,0.127556880016294,0.037093577405488,0.0774058561109984,0.178565049275269
