"1","2","3","4"
"A1",0.999662033822489,0.000337966177511176,0,0
"B1",0.999786984069513,0.000213015930486643,0,0
"C1",0.583452665893703,0.416547334106297,0,0
"D1",0.999638457030372,0.000361542969628015,0,0
"E1",0.999656918585023,0.000343081414977002,0,0
"G1",0.823937137482783,0.176062862517217,0,0
"H1",0.998543807550973,0.00145619244902685,0,0
"I1",0.980272793232226,0.0197272067677741,0,0
"J1",0.800070789308952,0.199929210691048,0,0
"K1",0.999737179179274,0.000262820820725683,0,0
"A2",0,0.765693777836301,0.234306222163699,0
"B2",0,0.99942873745626,0.000571262543740254,0
"C2",0,0.999577934575094,0.000422065424906175,0
"D2",0,0.919823652374257,0.0801763476257429,0
"E2",0,0.999764903654915,0.000235096345085015,0
"G2",0,0.615514742887674,0.384485257112326,0
"H2",0,0.0583487991712939,0.941651200828706,0
"I2",0,0.454759338650919,0.54524066134908,0
"J2",0,0.330797549138055,0.669202450861945,0
"K2",0,0.710462572117597,0.289537427882403,0
"A3",0,0,0.993001162540102,0.00699883745989812
"B3",0,0,0.999504693277539,0.000495306722460508
"C3",0,0,0.91899450018354,0.0810054998164601
"D3",0,0,0.823486567143146,0.176513432856854
"E3",0,0,0.999373051993762,0.000626948006238283
"G3",0,0,0.999764685138606,0.000235314861394082
"H3",0,0,0.999309652595157,0.000690347404843226
"I3",0,0,0.999697113114051,0.000302886885948825
"J3",0,0,0.933170807394531,0.0668291926054691
"K3",0,0,0.765412528697626,0.234587471302374
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
