"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.0444770025323276,0.114539778937189,0.336677234659044,0.0937215368312135,0.134695072872748,0.108472015363525,0.0665848629965749,0.00747624929389747,0.0368914209335026,0.0564648255799772,0
"B1",0.0103632677957548,0.154760912296448,0.0150276037114978,0.0137229746081648,0.112681403489514,0.231827479569079,0.0300235501386378,0.28374532068324,0.100246939329223,0.0476005483784405,0
"C1",0.0946047453176546,0.134783103632169,9.9961491966479e-05,0.0851570879268093,0.128168657693756,0.0776681945911438,9.99113992262024e-05,0.161532059310717,0.103712632553373,0.214173646083186,0
"D1",0.298027423984314,0.0815563098251532,0.000102708172724993,9.99101544464124e-05,0.226672424357337,0.0263213755060428,0.181482481666786,0.0818129030411794,0.103737993174928,0.000186470117088098,0
"E1",0.000156343001037825,0.133972984313082,0.041963897204166,0.080945311698641,0.115422526628559,0.0728265770447005,0.297242370306664,0.000109357489952401,0.0921614833684015,0.165199148944795,0
"G1",0.103934821578449,0.257956929626356,0.0404674679427734,0.122169596972424,0.201902429082538,0.0361751434598701,0.0108276238873512,0.0441438826058258,0.000104010658715758,0.182318094185697,0
"H1",0.132992664783787,0.0817359488382623,0.153568747246532,0.0811670214981089,0.176786471310696,0.0805471443133746,0.105100263644133,0.112889673799748,0.0671329425261176,0.00807912203924132,0
"I1",0.0338233832696339,0.0819320761338758,0.134213485624172,0.0857372818656317,0.0163014492068067,0.0992619725784969,0.0204834018571409,0.227274634917652,0.231450463211756,0.0695218513348337,0
"J1",0.0621852863220175,0.0140998294442478,0.130936228613606,0.143378091025925,0.000104130018611184,0.300800104816193,0.170424227038656,0.00750381302822389,0.0275414986535201,0.143026791039,0
"K1",0.165740822964028,0.203328404880696,0.107267816531354,0.034742379335964,0.00689152971173526,0.221463944959386,0.221331890780665,0.0079156148732915,0.015956120840241,0.0153614751226393,0
"A2",0.029890805574927,0.302864776873059,0.000215269537057021,0.0198553174012737,0.0638748853861707,0.0961933314898087,0.0889311702066454,0.326130292560835,0.0370221224863375,0.0350220284838869,0
"B2",0.139968355778197,0.196882505594014,0.148983060575791,0.0120483316724738,0.192960794370748,0.000350690594870934,0.0193878215641129,0.127492193227167,0.0286093310713448,0.13331691555128,0
"C2",0.253498292072077,0.278807790523658,0.0314817584375661,0.000104480183060568,0.280826731687411,0.0641016962096458,0.0160507047106607,0.000153823818450599,0.0748573524611632,0.000117369896306642,0
"D2",0.000211275893496062,0.0103790255031055,0.25330217007695,0.0206084157399754,0.0177270563972254,0.0972511478980917,0.130538309316133,0.0731212089190413,0.136430441265822,0.26043094899016,0
