"1","2","3","4"
"A1",0.961542648214469,0.0384573517855313,0,0
"B1",0.999626286571777,0.000373713428223211,0,0
"C1",0.962675842481169,0.0373241575188313,0,0
"D1",0.982289690132258,0.0177103098677421,0,0
"E1",0.159506911814795,0.840493088185205,0,0
"G1",0.912348485027755,0.0876515149722448,0,0
"H1",0.860259513236194,0.139740486763806,0,0
"I1",0.995964218377652,0.00403578162234762,0,0
"J1",0.999865202623926,0.000134797376073823,0,0
"K1",0.923701231750047,0.0762987682499529,0,0
"A2",0,0.647777549491041,0.352222450508958,0
"B2",0,0.999353194165178,0.000646805834822298,0
"C2",0,0.999774112739156,0.000225887260844543,0
"D2",0,0.902596812489435,0.0974031875105645,0
"E2",0,0.260142610924381,0.739857389075619,0
"G2",0,0.99969783603744,0.000302163962560067,0
"H2",0,0.874294180744674,0.125705819255326,0
"I2",0,0.115508558877956,0.884491441122044,0
"J2",0,0.916075729408422,0.083924270591578,0
"K2",0,0.961164279080873,0.0388357209191267,0
"A3",0,0,0.999824030023631,0.000175969976368704
"B3",0,0,0.999539398478276,0.000460601521724541
"C3",0,0,0.999822302307938,0.000177697692061941
"D3",0,0,0.999825149270698,0.000174850729301865
"E3",0,0,0.75666348124147,0.24333651875853
"G3",0,0,0.320062815486197,0.679937184513803
"H3",0,0,0.999808014295934,0.000191985704065753
"I3",0,0,0.999849064538065,0.000150935461935163
"J3",0,0,0.999842828525044,0.000157171474955933
"K3",0,0,0.999805816980888,0.000194183019111654
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
