"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.0130238921714564,0.0864876098631662,0.0489641214064736,0.0140173884447807,0.0379356786703132,0.0014206509729318,0.34859822663867,0.192914508328964,0.109799767198097,0.146838156305148,0
"B1",0.0753581308648759,0.051461494015876,0.110180368187449,0.317530825107423,0.142909922907696,0.076755206884043,0.0502548106679538,0.110540124392828,0.0508349651410893,0.0141741518307657,0
"C1",0.0433758224266639,0.325255967670753,0.000175269118321161,0.0682581589819233,0.11789729959705,0.0841800241427987,0.0748508574747972,0.083871485591104,0.0826986373418478,0.119436477654741,0
"D1",0.035916638654458,0.00514115611909914,0.0323656079624954,0.0475676910616152,0.14389859411325,0.112184942058966,0.140557636396965,0.382799723302627,0.00921559946263844,0.0903524108678859,0
"E1",0.226429491205987,0.0190375045392284,0.254053769784757,0.0966655100770505,0.05361923106438,0.0930002073268949,0.00391119205523356,0.0600030075794073,0.0799986743281396,0.113281412038921,0
"G1",0.0930901745821421,0.19356588382249,0.137322324181206,0.0291092432977133,0.000100773462446875,0.000184516809877307,0.465545324015858,0.000106181643265308,0.000110825094291248,0.08086475309071,0
"H1",0.104715285495431,0.0407310682557138,0.179599893980034,0.0664694500891823,0.0772278440797896,0.0176631584334866,0.0505674378956497,0.00405653448952696,0.339697149775889,0.119272177505297,0
"I1",0.000156183726996132,0.214430338018723,0.101014169407832,0.148536368406657,0.0673362658743091,0.00946398582880655,0.000355776203048722,0.421942487637169,0.0169714662992812,0.0197929585971784,0
"J1",0.189327405884748,0.0114920253094095,0.0260676300936952,0.0156569441243653,0.202447085412062,0.00382033167273287,0.333929712530136,0.0880915788973848,0.0808802235528764,0.0482870625225902,0
"K1",0.000117080561850146,0.128260137372419,0.26140027959809,0.000111708547534442,0.27690167999501,0.0102624208312072,0.0255862786508651,0.0456879677494549,0.179685190681104,0.0719872560124654,0
"A2",0.147844704631206,0.000148734584752882,0.153379167604181,0.0221063938886216,0.0663233390599294,0.11430147853742,0.337487740118711,0.000289493772053061,0.0385763095553522,0.119542638247773,0
"B2",0.0355218220025353,0.0835585914026133,0.169632247476914,0.0714793484188821,0.133095988935361,0.0753840865870185,0.0103902660346713,0.0560187543077269,0.099890097895456,0.265028796938821,0
"C2",0.00644935813715991,0.111858048782376,0.332790048957832,0.189630171327872,0.178073762778132,0.00010440361959973,0.0350895696913548,0.000244891658795088,0.106171003711248,0.0395887413356302,0
"D2",0.217007251877468,0.109046185235922,0.210024696296834,0.140795358525278,0.00844266535035545,0.109935640731357,0.018436043441419,0.0894828775757155,0.0699951778931751,0.0268341030724776,0
"E2",0.000218546203759208,0.000384022232958734,0.000589811489410194,0.000252004470267676,0.637625064948021,0.0892512731399252,0.0645188167851955,0.000387385259109173,0.000233383283266125,0.206539692188087,0
"G2",0.013399181429185,0.0105737345624604,0.034763093496574,0.023400065219333,0.0392250572726208,0.342100046165834,0.0672453780995104,0.153048560662117,0.139009950493578,0.177234932598788,0
"H2",0.000316620396425454,0.000119782312404227,0.022589708376524,0.239709833575472,0.00191856155345768,0.437993506165992,0.0432918401271016,0.000210030480040963,0.0361988640108185,0.217651253001763,0
"I2",0.0886192440501315,0.262955894953629,0.000367712228665685,0.118582517882217,0.138276757109872,0.000101440796688333,0.149575432654864,0.00115944946917401,0.102054647571537,0.138306903283221,0
"J2",0.177092646325959,0.000194500291900205,0.000225337441815201,0.000138655444263144,0.000276650478958702,0.295418783954097,0.0448273969121164,0.0612978449935644,0.250671885020526,0.1698562991368,0
"K2",0.045011455872303,0.032496551771121,0.0540469160623789,0.0131616822315205,0.0420601970519626,0.144263864043211,0.0737307844703032,0.0690948500094638,0.164191347718725,0.36194235076901,0
"A3",0.0154581441129368,0.000185343808066144,0.00157148345869767,0.0778533174807637,0.190628713008056,0.070990840664267,0.000468130026089307,0.137070940330032,0.34888491505398,0.101613558865031,0.05527461319208
"B3",0.0468305085533367,0.269212989798275,0.0433275209754769,0.0816081775553085,0.21703858191667,0.115361162176777,0.015104683502011,0.000123040399084038,0.000236493227152375,0.211026686220543,0.00013015567536554
"C3",0.0947359292763672,0.119659894375482,0.000127617417835647,0.0759590098558405,0.136220410818562,0.0645667070077564,0.000114169383833174,0.119107034280926,0.081972296716801,0.307349108164198,0.00018782270239771
"D3",0.000107777702222274,0.0325768265305041,0.0200239993001838,0.114274274679732,0.0290829864873218,0.28511907050393,0.0662260430202326,0.103896891501498,0.141126278714551,0.0823320079759804,0.125233843583844
"E3",0.0147622917677855,0.112065937136183,0.0353995880648146,0.0150771112430993,0.0865139067117736,0.0818615284357709,0.0832628245637736,0.293973347026394,0.0766526851836571,0.163802302337136,0.0366284775296129
"G3",0.0429550731694098,0.196314549564822,0.0329137291586347,0.252849134235623,0.0502290387377344,0.000143920598599074,0.0195090127688415,0.384742859575267,0.000109794166361988,0.0166749353713441,0.00355795265336218
"H3",0.208072988864617,0.0716041073525585,0.000140155717157245,0.00012033100163108,0.0332688190921851,0.0887882166647133,0.000166895296894488,0.259154031360855,0.157292737873083,0.181249453308992,0.000142263467313567
"I3",0.249840897142082,0.000153897211853039,0.0968149394954126,0.00054940788491955,0.00496659711630086,0.000108712350442994,0.174752377710199,0.000474797971279909,0.174449339833893,0.0688288107533313,0.229060222530285
"J3",0.109979632937342,0.161788940116693,0.206698456633953,0.0568167807951422,0.00040695190959698,0.0422831990671339,0.124202932886137,0.168972852819978,0.045899582579437,0.0432553420010365,0.0396953282535499
"K3",0.272472656254654,0.0531788726644272,0.0301248825146197,0.0663210656255271,0.000700145813966854,0.424913477336519,0.0599945244580608,0.0002637649016802,0.0744040105569928,0.0175014962553736,0.000125103618177873
