"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.020499067495096,0.0663687532626711,0.235909664356208,0.202729680349108,0.155212321960467,0.0493530467622944,0.0403545084266761,0.0162469836870632,0.134116330565887,0.0792096431345277,0
"B1",0.162858084039974,0.131551045995633,0.0358735343122607,0.0344448869408064,0.206687140634511,0.0138745700818676,0.330661669706857,0.0582503856826056,0.00010088410024107,0.0256977985052436,0
"C1",0.110098547615814,0.0469345051261951,0.0609051180746653,0.000100947147042411,0.254479835721254,0.0638669166620059,0.159338463380471,0.0193358982118469,0.0898042480720249,0.195135519988681,0
"D1",0.0678382941580803,0.281703707184242,0.0418233420684653,0.0289431524716466,0.000104434458323366,0.115637151918348,0.337612712783212,0.0137853009661764,0.11244914062572,0.000102763365786504,0
"E1",0.41654554759081,0.0176606810466458,0.0976086527974381,0.103253071129117,0.0440422644188663,0.111194281194512,0.0410294779572508,0.0810754055613037,0.0599876836439503,0.0276029346601058,0
"G1",0.0255007687524601,0.142124688623269,0.240877050711973,0.0823279406642166,0.242851750112638,0.0928353649083385,0.0098205371203654,0.0315691922228244,0.060475551632142,0.0716171552517727,0
"H1",0.180769851865836,0.0840675756703437,0.111506882609206,0.121404829407138,0.0624551258355799,0.0847112958759367,0.0963860358988669,0.091487206800459,0.0182316433025925,0.148979552734041,0
"I1",0.105226314378366,0.000152017215891762,0.0310077220779856,0.195531318327234,0.149417452358743,0.188693201394915,0.0582201128606331,0.000116452385849116,0.100161973171152,0.17147343582923,0
"J1",0.114067497174407,0.123148953187916,0.00765108395969293,0.0963082521609843,0.195373197512911,0.193703300491907,0.204850076416875,0.000103147332468403,0.0120078778272045,0.0527866139356336,0
"K1",0.00608134365386783,0.177806798064256,0.168719244718981,0.0803267801328104,0.161739277082212,0.115287760613368,0.0325710521623704,0.0940406881940637,0.0587121132185697,0.104714942159501,0
"A2",0.153576853141584,0.230486978168571,0.00468583440628636,0.0603918377881815,0.000114266973684025,0.194987390597741,0.0187864477926527,0.245495847138804,0.0637218003133202,0.0277527436791737,0
"B2",0.0496313578340635,0.0230928629008238,0.0436543629110497,0.000552081995276684,0.144323939679817,0.290051913440585,0.189966354299659,0.0240609975931312,0.014581984146365,0.22008414519923,0
"C2",0.0465694503230974,0.0998857592024795,0.456697632514877,0.000779839120738729,0.167877458452466,0.000125036232132265,0.00729910861618219,0.154401935382136,0.000311535235009419,0.0660522449208808,0
"D2",0.115369545944453,0.371697393936301,0.00022287556967817,0.0340959638063121,0.0877958800731128,0.0997465817836603,0.0497320893998251,0.114157612836589,0.0758667831157853,0.0513152735342836,0
"E2",0.0943839351632952,0.125054360797039,0.0483166560030371,0.186869324094146,0.258845855801084,0.0726908081377182,0.0416984788415429,0.0393617067579741,0.037152452843449,0.0956264215607146,0
"G2",0.150688347160519,0.164451819615532,0.208828002975126,0.000154619089679068,0.000105391723663378,0.0398327090707948,0.0441278165328305,0.247934225322841,0.143497206320092,0.000379862188922262,0
"H2",0.104192205189685,0.267642246453212,0.058964598723203,0.0543995743125285,0.123052894531007,0.239958066714446,0.0587946943280514,0.0383563358028084,0.0266422320728155,0.0279971518722434,0
"I2",0.000120303948070177,0.0685357309489934,0.402860069123579,0.0904687729267857,0.000130972514683335,0.000119029176201486,0.111802666681295,0.13371737134526,0.0258579410236734,0.166387142311459,0
"J2",0.147113880645303,0.286707804867665,0.0627402285794759,0.0132863929878493,0.000105450518436374,0.0864660255833426,0.000435226699929642,0.263356932876202,0.0415008026527965,0.0982872545889996,0
"K2",0.0644834700763466,0.000305172999923327,0.302141294580523,0.000173584923439985,0.0805605928001238,0.0851804713071258,0.209966670427853,0.000257566273879701,0.000147791579640379,0.256783385031145,0
"A3",0.000222742056818724,0.000135658417969731,0.323549423970508,0.143503140290631,0.0358012361073816,0.105610717836221,0.013156982850953,0.0675547805398244,0.00222851955709889,0.0649599158086615,0.243276882563933
"B3",0.0911301068649244,0.000265770744674476,0.000194874089856634,0.203954401533874,0.469118222318879,0.000239874881356241,0.0294852134428628,0.0265737108390984,0.000209504597857761,0.0811092284055951,0.0977190922810223
