"1","2","3","4"
"A1",0.876151356289009,0.123848643710992,0,0
"B1",0.998929938661423,0.00107006133857676,0,0
"C1",0.588214051384149,0.411785948615851,0,0
"D1",0.999745674992798,0.00025432500720218,0,0
"E1",0.978112490392548,0.0218875096074523,0,0
"G1",0.999808701689718,0.000191298310282019,0,0
"H1",0.9991623258909,0.000837674109100262,0,0
"I1",0.544924910497398,0.455075089502602,0,0
"J1",0.929201379164815,0.0707986208351846,0,0
"K1",0.882595963056282,0.117404036943718,0,0
"A2",0,0.905145491426065,0.0948545085739347,0
"B2",0,0.999674225974082,0.000325774025918244,0
"C2",0,0.999798805427055,0.000201194572944816,0
"D2",0,0.990984836391855,0.00901516360814499,0
"E2",0,0.172809511722003,0.827190488277998,0
"G2",0,0.937214169685169,0.0627858303148316,0
"H2",0,0.561823913172894,0.438176086827106,0
"I2",0,0.999612268823703,0.000387731176297121,0
"J2",0,0.583509724915534,0.416490275084466,0
"K2",0,0.288887864417493,0.711112135582507,0
"A3",0,0,0.957928227294185,0.0420717727058149
"B3",0,0,0.998588014372098,0.00141198562790191
"C3",0,0,0.997744449554132,0.00225555044586842
"D3",0,0,0.614736758487127,0.385263241512873
"E3",0,0,0.652871256274255,0.347128743725745
"G3",0,0,0.993419822652558,0.00658017734744236
"H3",0,0,0.000729352428916537,0.999270647571083
"I3",0,0,0.193719218362007,0.806280781637992
"J3",0,0,0.99933445746438,0.000665542535619522
"K3",0,0,0.092201759926063,0.907798240073937
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
