"1","2","3","4"
"A1",0.998910816185961,0.00108918381403867,0,0
"B1",0.636567531428734,0.363432468571266,0,0
"C1",0.495882706450885,0.504117293549115,0,0
"D1",0.381698415551003,0.618301584448997,0,0
"E1",0.999699681470435,0.000300318529565184,0,0
"G1",0.88390883070012,0.11609116929988,0,0
"H1",0.99951059271437,0.000489407285630296,0,0
"I1",0.999708543559242,0.000291456440758209,0,0
"J1",0.95812575014584,0.0418742498541601,0,0
"K1",0.999734573782521,0.00026542621747912,0,0
"A2",0,0.999660832464912,0.000339167535087503,0
"B2",0,0.999054936707558,0.000945063292442304,0
"C2",0,0.869758663585292,0.130241336414708,0
"D2",0,0.713824828279388,0.286175171720613,0
"E2",0,0.634465420142838,0.365534579857162,0
"G2",0,0.744656109762702,0.255343890237298,0
"H2",0,0.663027640674993,0.336972359325007,0
"I2",0,0.377665961084151,0.622334038915849,0
"J2",0,0.99943579139356,0.000564208606440425,0
"K2",0,0.269270276803828,0.730729723196172,0
"A3",0,0,0.999787685031025,0.000212314968975188
"B3",0,0,0.827889251778295,0.172110748221705
"C3",0,0,0.95598647259253,0.0440135274074699
"D3",0,0,0.217381540273661,0.782618459726339
"E3",0,0,0.9496884680635,0.0503115319364994
"G3",0,0,0.266164483646041,0.733835516353959
"H3",0,0,0.936879900393675,0.063120099606325
"I3",0,0,0.999451725587591,0.000548274412409387
"J3",0,0,0.954318668201154,0.0456813317988459
"K3",0,0,0.999699582370272,0.000300417629728077
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
