"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.216752360394951,0.104434498261094,0.0897680719305797,0.00709054988760534,0.0221134560675427,0.165180691988057,0.127403877251508,0.0395166587347507,0.0781819232721458,0.149557912211766,0
"B1",0.000165565331397823,0.0729412011385967,0.121512560053308,0.00694839340373895,0.193806710800626,0.372839098860764,0.0202594879121314,0.000184446782989931,0.0391660058118962,0.172176529904552,0
"C1",0.0313476013708409,0.0346580794426537,0.0131855671615898,0.142328871589405,0.0275584337734134,0.0591868393723887,0.314258592928464,0.04897905314791,0.11891250407144,0.209584457141894,0
"D1",0.0488364641607187,0.0694484008943377,0.0725360078265326,0.193417297758856,0.0159348217404777,0.287588842240626,0.234240368540179,0.00399105785335179,0.059251287115699,0.014755451869222,0
"E1",0.0595255051782137,0.0220883021154535,0.123266022681674,0.0453457991005017,0.00236508768908106,0.17800093985432,0.170146230256249,0.188081444494199,0.153210585449992,0.0579700831803167,0
"G1",0.170224124677324,0.0474068267781633,0.167375713467592,0.025755910992765,0.10488001815549,0.0279438871003875,0.255931598976704,0.139946781061899,0.00806321634279241,0.0524719224468825,0
"H1",0.0117029982420488,0.0401183173734387,0.0818429681104128,0.0449950922005547,0.191502870527288,0.0175474459862259,0.471754410479452,0.0297845727929267,0.0635513939171638,0.047199930370489,0
"I1",0.16010903637898,0.0397142646839042,0.0922174430073358,0.00470007601401318,0.0962288928070411,0.128223270586208,0.186511682640277,0.109827071769625,0.0241023257916454,0.15836593632097,0
"J1",0.129313276093055,0.0101978202798039,0.0414542766790108,0.012648970670013,0.196375413313155,0.287298844596747,0.151329748469475,0.00198229645508012,0.0469102379160549,0.122489115527605,0
"K1",0.185801755572104,0.0542434870450485,0.178572188883823,0.0472595354080201,0.112560279573393,0.0460158425044844,0.000132974172739883,0.0803263850577894,0.162272854770935,0.132814697011664,0
"A2",0.298569951833959,0.0297994626603693,0.0544025199721321,0.0958991300473976,0.0208187282153052,0.095138025222934,0.000582908304941869,0.355451635891748,0.00508823515817672,0.0442494026930369,0
"B2",0.0521188872764333,0.0356970992076817,0.211567656777092,0.00015714394121323,0.000173817805003221,0.165640716519329,0.167241980596653,0.136342104846315,0.193250547467515,0.0378100455627641,0
