"1","2","3","4"
"A1",0.965552453068768,0.0344475469312317,0,0
"B1",0.999378971635123,0.000621028364877388,0,0
"C1",0.996350231755121,0.00364976824487912,0,0
"D1",0.999785934764623,0.000214065235377096,0,0
"E1",0.978544764314802,0.0214552356851976,0,0
"G1",0.792508561092625,0.207491438907375,0,0
"H1",0.960554444532352,0.0394455554676483,0,0
"I1",0.448073000773438,0.551926999226562,0,0
"J1",0.891117685113534,0.108882314886466,0,0
"K1",0.0522931458079822,0.947706854192018,0,0
"A2",0,0.524035506714844,0.475964493285156,0
"B2",0,0.999047152154879,0.000952847845121468,0
"C2",0,0.995206981708546,0.00479301829145428,0
"D2",0,0.0312800187762021,0.968719981223798,0
"E2",0,0.999435628843546,0.000564371156453931,0
"G2",0,0.143500540213801,0.856499459786199,0
"H2",0,0.595746697078722,0.404253302921278,0
"I2",0,0.975162208426229,0.0248377915737712,0
"J2",0,0.961784800107017,0.0382151998929832,0
"K2",0,0.940089295995194,0.0599107040048064,0
"A3",0,0,0.943568286295452,0.0564317137045478
"B3",0,0,0.901823031819902,0.0981769681800978
"C3",0,0,0.999347716606954,0.000652283393046147
"D3",0,0,0.89916430773076,0.10083569226924
"E3",0,0,0.978884118124071,0.0211158818759288
"G3",0,0,0.810565659623837,0.189434340376163
"H3",0,0,0.948241870998402,0.0517581290015987
"I3",0,0,0.996803005480879,0.00319699451912068
"J3",0,0,0.875803953155796,0.124196046844204
"K3",0,0,0.99001416103786,0.0099858389621401
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
