"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.0966777618317743,0.0384180417952238,0.0739978089234386,0.162264697163751,0.0360355202396596,0.301749945040342,0.0251550367354985,0.033839620063192,0.0866529817222723,0.145208586484848,0
"B1",0.000144772787737975,0.0947420767178364,0.227547951764484,0.000109291518898118,0.153437393303952,0.0821583198819403,0.225826398983396,0.000909165159268385,0.00017273667999602,0.21495189320249,0
"C1",0.287227382820777,0.123449565227874,0.231328129234261,0.000138715170025743,0.157508283233526,0.14859360001315,0.000206722435119815,0.000246559648875463,0.0157840799527521,0.0355169622636387,0
"D1",0.000102490106911938,0.112347334227347,0.189167089819345,0.0125555328679548,0.153691243887929,0.0239289060641493,0.000114476866886739,0.2962188367984,0.0450400327344748,0.166834056626601,0
"E1",0.103820385030107,0.0418300846910504,0.0866038856420838,0.0341248834895015,0.166943625827662,0.060437719009797,0.0402946678516202,0.341196999427093,0.0331855896929707,0.0915621593381147,0
"G1",0.0996852390672809,0.0460397975274777,0.14562937519286,0.303697491827598,0.010829368058836,0.0584910968686563,0.12606453577813,0.101046677882803,0.0535283902865156,0.0549880275098425,0
"H1",0.0395825568418688,0.555201440423659,0.000709240755277427,0.10241877518027,0.0545589037966818,0.0003435498516238,0.0179076979926551,0.0486604678456275,0.000117434915834642,0.180499932396502,0
"I1",0.205352374594676,0.0675246596474498,0.114334192894301,0.0559576396525258,0.121046619209858,0.102206577633532,0.0291379809246597,0.170185162258994,0.0626630674467588,0.0715917257372451,0
"J1",0.0457477038677254,0.0365906904486867,0.0234126037665848,0.098278057531721,0.0989934840763157,0.0444918996477977,0.120143390339446,0.221775795707626,0.245146891377704,0.0654194832363926,0
"K1",0.176567441555237,0.000100214100937548,0.206700331387974,0.0291113395264498,0.114015632769992,0.0597303454701292,0.0492270778079065,0.156743141248442,0.0936577828493186,0.114146693283613,0
"A2",0.00512665093337121,0.000155326595305059,0.177849038980485,0.000144103139214362,0.313419177169487,0.115135873330721,0.203922729381171,0.0402729678945529,0.000291708590363593,0.143682423985328,0
"B2",0.15548705638741,0.000118629836507732,0.000158575965265604,0.312588365353327,0.000731181647565139,0.0404109078741247,0.000433985020445894,0.345220598141192,0.144732016747539,0.000118683026623158,0
"C2",0.0883758489658023,0.0172105250156544,0.0774979823438474,0.200290117718167,0.0470058055858573,0.0168565672253199,0.170233635542273,0.0939913112307661,0.12980709550534,0.158731110866972,0
"D2",0.135970486741088,0.368122725369675,0.21688023002119,0.10294284351594,0.00078387870302664,0.000186319774308489,0.0232549090153319,0.151306243640087,0.000110169812716629,0.000442193406635451,0
"E2",0.13725015717684,0.00668088781497066,0.000243184607883215,0.000290774634231914,0.0502522877690989,0.426772474761362,0.000214987190305404,0.346147686560672,0.03175295314857,0.000394606336065124,0
"G2",0.0706095846497473,0.132248751990444,0.126566118651587,0.00438342840042045,0.0506655586357958,0.255871866402486,0.13766511880536,0.10933981990854,0.100994094106604,0.0116556584490158,0
"H2",0.000356272643983556,0.0716697363901515,0.246010951021509,0.19395049726134,0.032573848507978,0.290983069135189,0.102894751667397,0.000700685105887217,0.0334330846595892,0.0274271036069754,0
"I2",0.0677688340984326,0.0569868033593245,0.0937428358586156,0.133932209274502,0.151544817413516,0.228704230718639,0.124736333490045,0.00381336777214769,0.0685030754740975,0.0702674925406808,0
"J2",0.000314007494616682,0.252077910815766,0.0363978801278455,0.0265236391075485,0.0463955774664238,0.438692092354354,0.00294688556254571,0.153500226752504,0.0430310834941932,0.00012069682420246,0
"K2",0.000880480480443456,0.202646057000775,0.00014591328210288,0.184416538858772,0.00219061258624006,0.0333611424615001,0.0114129600531411,0.209533713539543,0.0883019105609317,0.267110671176551,0
"A3",0.0613843994837107,0.0288808663963941,0.371351042389067,0.00641490427165838,0.131458974414814,0.0682165862592584,0.113169449110353,0.000161440121422734,0.218046350042864,0.000128501094860862,0.000787486415596427
"B3",0.252227414347083,0.000227031587176448,0.00301980565668049,0.000476492145931908,0.122821384206293,0.000163595430551479,0.446055057599646,0.0433499388383454,0.130733099306774,0.00011590955701375,0.000810271324503223
"C3",0.0790086708388293,0.0954723360463321,0.0649445127069455,0.280043078476668,0.125659612542401,0.000130703121490581,0.000214562360996163,0.217309720115771,0.0919129495733442,0.0451919438795042,0.000111910337717712
"D3",0.0644122571935083,0.0276446172030295,0.118998927149956,0.0363692933866185,0.0242265343434312,0.183224577603748,0.37619525584088,0.00282207104998788,0.000177602575554115,0.165737429491937,0.000191434161348686
"E3",0.0209034693272855,0.14615352562128,0.0087796080182071,0.0248237936445924,0.0412775279555256,0.301191597590099,0.0615985310308421,0.00550993032161412,0.104150937090618,0.285500176334379,0.000110903065557285
"G3",0.0697392415275335,0.000464399610112895,0.0546347575992456,0.00515941161016681,0.109202184860013,0.0483706246372621,0.133179313310096,0.000497695429933207,0.353331685423081,0.225225503341787,0.00019518265076816
"H3",0.203551155884388,0.00599892823855522,0.173364350624574,0.00109663231112805,0.000941403781808421,0.157883970147506,0.0184656132154209,0.146335673047974,0.270824453276449,0.00186428541463064,0.0196735340575661
"I3",0.0234806114382416,0.353087483695175,0.195168652758354,0.0953417231547645,0.11109545452962,0.0182407036239556,0.0287765017532705,0.0769536469952746,0.0769635492339959,0.0207777729665381,0.000113899850809863
"J3",0.388505639321149,0.204655557020196,0.0340153537193049,0.166857714982219,0.000132359446161757,0.106114997677719,0.0491719523320568,0.000472740602662105,0.0313736026904325,0.0185757860298432,0.000124296178255498
"K3",0.232117353965318,0.000193517168833169,0.00654544400358495,0.0408576483465702,0.16538042751363,0.0208345423664817,0.136081540782786,0.155873600068347,0.241842254057379,0.000169518194811781,0.000104153532258659
"A4",0.225240286986985,0.0534348668107964,0.0245931126684954,0.219270581928125,0.00375417376324939,0.0242314021022601,0.032920342884692,0.0280645599439114,0.0824694285153848,0.0710920209567983,0.234929223439302
