"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.0709477834597916,0.00670206387636254,0.283295658005174,0.183822955587815,0.0732048975887281,0.104409556876024,0.06502756759234,0.0337321760425624,0.0576088090799351,0.121248531891268,0
"B1",0.000275231714281058,0.172314680330857,0.225996395526063,0.00012167006425945,0.0942356583033185,0.100824579061282,0.0779299754398179,0.000296609562857716,0.327155903238773,0.000849296758490595,0
"C1",0.120248070942227,0.0587508356215904,0.00968689924599444,0.18189556169159,0.0610171083540583,0.0501427890681883,0.154265397684257,0.15028326915819,0.0873661986465813,0.126343869587324,0
"D1",0.0556824434077861,0.0521407442681211,0.132626073713397,0.108458172482591,0.041736296975616,0.000200761792937391,0.472268073638328,0.0761904094050192,0.0551078970033813,0.00558912731282314,0
"E1",0.0919650446283141,0.0863358806129564,0.0312405491247402,0.00020885517977633,9.99154177515486e-05,0.0861899507815076,0.27360967382984,0.0351044566057048,0.35479777282029,0.0404479009991189,0
"G1",0.150085337936213,0.19214833709314,0.129521323186437,0.0369389189068558,0.182365155989739,0.10704331333784,0.0478124032821955,0.000110164124057727,0.0443302592395359,0.109644786903987,0
"H1",0.230241750354097,0.0941481238454989,0.18076898541602,0.0708715383753993,0.0905083823939039,0.0320841375017199,0.140151985210193,0.0703053096175806,0.000165211946636011,0.090754575338951,0
"I1",0.00016199692914195,0.171782178442141,0.203811316751804,0.167991857378263,0.0617718553611584,0.204309520248897,0.0422086366934855,0.000185383654102246,0.147669977807633,0.000107276733373897,0
"J1",0.0628283901566767,0.14726190469081,0.0654499988603015,0.237169294884858,0.000102600815539987,0.000104815587514028,0.228885085946366,0.039946344985458,0.116666944678542,0.101584619393934,0
"K1",0.172714966019293,0.00518298876964472,0.0117579292266419,0.0738189177542573,0.0148785092357611,0.000294543485052505,0.0314435594724792,0.0081697941029665,0.377183705534901,0.304555086399003,0
"A2",0.0674236180715217,0.0556381095419836,0.0481864243520231,0.080272593051517,0.181272216735923,0.0383077753274809,0.137411543144874,0.10585124685586,0.000184364794470077,0.285452108124347,0
"B2",0.0871172508009111,0.0237112793992773,0.000112389905876695,0.0196320321565296,0.0191797056062007,0.132120441821036,0.0352665047827214,0.168978082404139,0.112271116965627,0.401611196157681,0
"C2",0.0743438595583972,0.00385136991238236,0.151142929608182,0.418231449598992,0.00011812636596848,0.173742265316443,0.10232671863657,0.0172011176674718,0.000104739401251456,0.058937423934343,0
"D2",0.000126761559605725,0.00467421852203897,0.0653346026009444,0.000242641475135567,0.183116974527582,0.349881119420039,0.000182975712954459,0.000162330257310815,0.00014052790640671,0.396137848017983,0
"E2",0.0589980743031338,0.0336158731479558,0.000108614894201541,0.288072926608981,0.000102130864071818,0.061096630677037,0.09819565263853,0.0916056842668537,0.246653326275658,0.121551086323578,0
"G2",0.150706544251482,0.0152254147389176,0.000100843618607338,0.0364860042580654,0.0928465870631636,0.0902313054226835,0.000114757940016013,0.109218169818904,0.131696861447693,0.373373511440467,0
