"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.268443966570292,0.217021718992171,0.000100205279430932,0.0742875164836092,0.135744204845179,0.0179797761996969,0.0979751313825119,0.0211635432490554,0.0193783368959209,0.147905600102133,0
"B1",0.291737907082647,0.0454272201559281,0.0264764716902449,0.0159189444155401,9.99114073704042e-05,0.0678285653169296,0.390051081807586,0.000101110270614723,0.116975874451094,0.0453829134020461,0
"C1",0.0426316056257329,0.182998019347474,0.0488994323847851,0.215095971066304,0.000100229151012567,0.160943313646777,0.0492423825723731,0.253646207763456,0.0462998546816313,0.000142983760455279,0
"D1",0.162996431793431,0.0556914289112252,0.0889861936380539,0.000103664140863489,0.195553245338815,0.192575457883607,0.0669460792198836,0.236925412506798,0.000121830475007376,0.000100256092315689,0
"E1",0.000100709356244757,0.0514742516531804,0.0942562212482867,0.253679947393379,0.11329395708357,0.156489497115096,0.000136171084781499,0.174747981131312,0.0392020502971051,0.116619213637044,0
"G1",0.000102231429833609,0.219303275457954,0.0763346341545499,0.073430288161091,0.0001109890627882,0.000131928772218683,0.0416874463194194,0.230764921018391,0.0379230729221384,0.320211212701616,0
"H1",0.128867557933057,0.000113608518435476,0.0388586950519869,0.034521670021046,0.0834242662596044,0.0431183883833904,0.0279328791849612,0.0751143443596803,0.166843170074196,0.401205420213642,0
"I1",0.249969198115278,0.000104714674914846,0.137154173834013,0.000128364791905183,0.169497680400185,0.0422226139351367,0.100471883847134,0.0339711156606765,0.101206185604891,0.165274069135866,0
"J1",0.169976088129694,0.238722809680328,0.0468086522345368,9.99273440298606e-05,0.0315908224030722,0.000123938842524421,0.170243967090003,0.0774900835318121,0.123604688199622,0.141339022544376,0
"K1",0.0448244153514735,0.0528140665558528,0.0132760375784351,0.0989898243759377,0.0372323739011061,0.138653524247693,0.193786438554573,0.127409917154304,0.213859647278977,0.0791537550016468,0
"A2",0.120017611974939,0.0561378807616318,0.0344707609726652,0.0991909351730062,0.0879046635385647,0.0278839643499441,0.172997813560395,0.070525337908373,0.265023367131023,0.0658476646294584,0
"B2",0.173918078787032,0.000172720428535934,0.304269723259682,0.000148921283171752,0.000173146774361552,0.167541099398404,0.0711121101142802,0.0373837027413337,0.245137102344769,0.000143394868430426,0
"C2",9.99228320927743e-05,0.128209885711343,0.188571487955212,0.161476256015141,0.162059083610207,0.14612267487898,0.000115914942368336,0.000144860233211898,0.0648737849809848,0.148326128840458,0
"D2",0.00685251959118547,0.0568956995426174,0.083083726146631,0.0921439399916796,0.00015402897141015,0.149220457116462,0.0774661593918194,0.415901492732767,0.118174049302278,0.000107927213148994,0
"E2",0.152074750498727,0.30563507257844,0.229240411341272,0.0817329127697824,0.000260140683347945,0.000162520563286084,0.137074490344267,0.0634175652277455,0.0256927846715938,0.00470935132153874,0
"G2",0.158418340158251,0.000244339354324584,0.0829334177339247,0.0299968878312629,0.278058999864531,0.157607236598053,0.175667584933951,0.073502931756598,0.0407980706828595,0.00277219108624454,0
"H2",0.183703183594978,0.202495795653707,0.150421625002826,0.026347764224096,0.0385364496903666,0.213241371455427,0.00139433303035189,0.03655181236364,0.0748553260032243,0.0724523389813833,0
"I2",0.191722969420667,0.162819041720221,0.110321622168853,0.0713296361607596,0.000140915653928437,0.148245676394897,0.0825475525039812,0.000151593171888703,0.0214021856151962,0.211318807189608,0
"J2",0.0671327447483783,0.18804235578301,0.000106549926660406,0.00217073313692443,0.237670711321628,0.159138092014965,0.0417386110000777,0.108806634267329,0.000231687901604236,0.194961879899423,0
"K2",0.0484847611549884,0.000114716893555917,0.000108857541989747,0.206524446801711,0.0677033152571607,0.0608839268375578,0.30854677311274,0.167734650720748,0.139587320982546,0.000311230697002957,0
"A3",0.000274570828025384,0.0850956274735328,0.000340968963138005,0.358280748762609,0.217562894242533,0.0885683581816671,0.0992980607906117,0.0712057039558451,0.000260060032164533,0.0789883296225726,0.000124677147301011
"B3",0.000196998095914667,0.0734391889949289,0.00038909104155939,0.148262060578694,0.17562171326825,0.000150060820923003,0.19834239843141,0.10101324187258,0.283123250909347,0.0193517797607309,0.000110216225661222
"C3",0.0129268264003081,0.000138202178479665,0.000433165439880591,0.138568695695649,0.0632529716445704,0.140097889490274,0.132985183870279,0.17731162534278,0.200374946982372,0.0736345224353466,0.0602759705200608
"D3",0.000355270022317831,0.0161548350992814,0.000678201471809045,0.0708721726668971,0.0441607381119978,0.38423216997825,0.000180622785993198,0.348019409522625,0.0147205482251066,0.0991363870739827,0.0214896450417395
"E3",0.000122113500734337,0.000277324409736021,0.104085668828212,0.0269459299430997,0.077915847247254,0.013109689280077,0.307363926550786,0.331216995673931,0.0378717272829065,0.0487061678173591,0.0523846094659037
"G3",0.0831298781601775,0.0802188225347742,0.115923709820875,0.141948032135128,0.111493044582805,0.209835160781368,0.0531156160467163,0.000106351462685051,0.0461179648911883,0.158007653004388,0.000103766579894833
"H3",0.0967175959825626,0.018203459398086,0.360044142466791,0.321685852669514,0.000101159627856147,0.000124167438617497,0.0295938033595256,0.000145906316189304,0.127211044022138,0.046062227068933,0.000110641649786643
"I3",0.282973626347822,0.158191886107827,0.127033777655497,0.0427342266596988,0.0376735699751658,0.00920140577903888,0.0304774138018273,0.237839778860753,0.0260609940130121,0.0450911881356568,0.00272213266370133
"J3",0.000240736751127451,0.02104453961823,0.000100176947227675,0.26357134213723,0.411754754745471,0.133818469283902,0.0246513910025912,0.020985618288601,0.0679558317553929,0.000100627078185929,0.0557765123920414
"K3",0.358689548784018,0.1097201662799,0.0210776148291832,0.132048766507608,0.0709120382842956,0.0444132893207907,0.062750584987168,0.00056397162824994,0.00010079633084919,0.199211690100857,0.000511532947080303
"A4",0.0793044962202928,0.250127624200223,0.197243404681011,0.0661974581681612,0.0384275495129701,0.0523815719726496,0.0351696255259238,0.0818079275974768,0.105390096266532,0.0543778928610755,0.0395723529936846
"B4",0.000101522213402778,9.99068290190203e-05,0.128694999956453,0.0302095119535753,0.408226614211193,0.0481914404647299,0.135869767658885,0.0867957450786083,0.114281625868513,0.0474241889428095,0.000104676822810677
