"1","2","3","4"
"A1",0.333150785755477,0.666849214244523,0,0
"B1",0.000116495118337736,0.999883504881662,0,0
"C1",0.999734537052188,0.000265462947811816,0,0
"D1",0.724312825682239,0.275687174317761,0,0
"E1",0.804912806149109,0.195087193850891,0,0
"G1",0.999870818261424,0.000129181738576332,0,0
"H1",0.727266975552596,0.272733024447404,0,0
"I1",0.688407642200978,0.311592357799022,0,0
"J1",0.853762349570669,0.146237650429331,0,0
"K1",0.307315131495554,0.692684868504446,0,0
"A2",0,0.953219638203176,0.0467803617968234,0
"B2",0,0.726027290658062,0.273972709341938,0
"C2",0,0.684438818038015,0.315561181961985,0
"D2",0,0.51288733193566,0.48711266806434,0
"E2",0,0.999843052461545,0.000156947538454488,0
"G2",0,0.855869715037526,0.144130284962474,0
"H2",0,0.999821509656872,0.000178490343128463,0
"I2",0,0.999732461582231,0.000267538417768773,0
"J2",0,0.609406260674241,0.39059373932576,0
"K2",0,0.0728174258207861,0.927182574179214,0
"A3",0,0,0.845508165976227,0.154491834023773
"B3",0,0,0.4951919102591,0.5048080897409
"C3",0,0,0.983196816758568,0.0168031832414322
"D3",0,0,0.218910298451787,0.781089701548213
"E3",0,0,0.816016701047564,0.183983298952436
"G3",0,0,0.576053084368086,0.423946915631914
"H3",0,0,0.631913339187744,0.368086660812257
"I3",0,0,0.998923820558486,0.00107617944151378
"J3",0,0,0.999844052875691,0.000155947124309336
"K3",0,0,0.999887493427311,0.000112506572689288
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
