"1","2","3","4"
"A1",0.576693028252399,0.423306971747601,0,0
"B1",0.182625354996797,0.817374645003203,0,0
"C1",0.999727385729414,0.000272614270586217,0,0
"D1",0.926858741757752,0.0731412582422476,0,0
"E1",0.624865061437484,0.375134938562516,0,0
"G1",0.769039397963415,0.230960602036585,0,0
"H1",0.99965545298298,0.000344547017019912,0,0
"I1",0.999558493180957,0.0004415068190426,0,0
"J1",0.120010916507112,0.879989083492888,0,0
"K1",0.920598319038193,0.0794016809618069,0,0
"A2",0,0.988898767032025,0.0111012329679754,0
"B2",0,0.193774150263178,0.806225849736822,0
"C2",0,0.999820908759491,0.000179091240509314,0
"D2",0,0.2952658947161,0.7047341052839,0
"E2",0,0.999772667958226,0.000227332041774654,0
"G2",0,0.999122303160667,0.000877696839332878,0
"H2",0,0.407625309214917,0.592374690785083,0
"I2",0,0.999443950716328,0.000556049283671844,0
"J2",0,0.971263116814006,0.028736883185994,0
"K2",0,0.999793371548218,0.000206628451782095,0
"A3",0,0,0.999299740311705,0.000700259688294785
"B3",0,0,0.317660685804114,0.682339314195886
"C3",0,0,0.998519539350384,0.00148046064961603
"D3",0,0,0.999819878502343,0.000180121497657189
"E3",0,0,0.874782263274109,0.125217736725891
"G3",0,0,0.996448919038331,0.00355108096166929
"H3",0,0,0.547859578229159,0.452140421770841
"I3",0,0,0.999582588675505,0.000417411324494669
"J3",0,0,0.810865692262769,0.189134307737232
"K3",0,0,0.998749518304774,0.00125048169522597
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
