"1","2","3","4"
"A1",0.831663985607185,0.168336014392815,0,0
"B1",0.999637240345932,0.000362759654067563,0,0
"C1",0.768937784959205,0.231062215040795,0,0
"D1",0.932688156192317,0.0673118438076833,0,0
"E1",0.999741959147951,0.000258040852048455,0,0
"G1",0.129802117461037,0.870197882538963,0,0
"H1",0.999756704602786,0.000243295397213633,0,0
"I1",0.999778119688355,0.000221880311645478,0,0
"J1",0.946399606328991,0.0536003936710087,0,0
"K1",0.72773118429912,0.27226881570088,0,0
"A2",0,0.799405209287948,0.200594790712053,0
"B2",0,0.581230929224848,0.418769070775152,0
"C2",0,0.299954449952043,0.700045550047957,0
"D2",0,0.919742926884468,0.0802570731155326,0
"E2",0,0.844876257954897,0.155123742045103,0
"G2",0,0.743953726699791,0.256046273300209,0
"H2",0,0.943097734160381,0.056902265839619,0
"I2",0,0.999563021523062,0.000436978476937488,0
"J2",0,0.960271273420927,0.0397287265790729,0
"K2",0,0.999584547756449,0.000415452243550952,0
"A3",0,0,0.880125852381608,0.119874147618392
"B3",0,0,0.999766279146583,0.000233720853417031
"C3",0,0,0.923532566943223,0.0764674330567764
"D3",0,0,0.657030508865565,0.342969491134436
"E3",0,0,0.999399063322301,0.00060093667769879
"G3",0,0,0.712569020778623,0.287430979221377
"H3",0,0,0.999739452158276,0.000260547841723844
"I3",0,0,0.860090123437044,0.139909876562956
"J3",0,0,0.893935118098663,0.106064881901337
"K3",0,0,0.999591408438195,0.000408591561804827
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
