"1","2","3","4"
"A1",0.927111911898576,0.0728880881014238,0,0
"B1",0.999782855281278,0.000217144718721912,0,0
"C1",0.999790030239395,0.000209969760605413,0,0
"D1",0.999810763977356,0.000189236022643493,0,0
"E1",0.999867527934505,0.000132472065495415,0,0
"G1",0.362839197897744,0.637160802102256,0,0
"H1",0.999821230361121,0.000178769638878492,0,0
"I1",0.811851706951695,0.188148293048305,0,0
"J1",0.999841897935686,0.000158102064313638,0,0
"K1",0.639431768380559,0.360568231619441,0,0
"A2",0,0.999585446004732,0.000414553995268457,0
"B2",0,0.101388556004522,0.898611443995478,0
"C2",0,0.99974641310541,0.000253586894590255,0
"D2",0,0.969111176246933,0.0308888237530675,0
"E2",0,0.907159641205833,0.0928403587941667,0
"G2",0,0.000287636369998099,0.999712363630002,0
"H2",0,0.824743021964251,0.175256978035749,0
"I2",0,0.999382485922246,0.000617514077754014,0
"J2",0,0.859975466403023,0.140024533596978,0
"K2",0,0.952476576768702,0.0475234232312977,0
"A3",0,0,0.999621859408085,0.000378140591914474
"B3",0,0,0.892626815800734,0.107373184199266
"C3",0,0,0.978338407758422,0.0216615922415776
"D3",0,0,0.815010168390285,0.184989831609715
"E3",0,0,0.929692009512602,0.0703079904873981
"G3",0,0,0.557798011888618,0.442201988111382
"H3",0,0,0.69611789520629,0.30388210479371
"I3",0,0,0.999767835530436,0.000232164469563862
"J3",0,0,0.999362464525856,0.000637535474144238
"K3",0,0,0.537143625097903,0.462856374902097
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
