"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.113919599428858,0.121641925932949,0.182487860640293,0.243679006838631,0.0910597909420976,0.0909841368414838,9.99189099492639e-05,0.0332221261022711,0.0329833120503187,0.0899223223131483,0
"B1",0.0108708128134944,0.0548678054041419,0.22557555310276,0.202397141101605,0.0100986814672784,0.139452506902305,0.0427124342617149,0.202397025573936,0.0993536098576922,0.0122744295150717,0
"C1",0.0570440390716382,0.0972447010040473,0.0720314395693321,0.500802949689004,0.0117349969920782,0.000169477661112328,0.0716142480346214,0.0147271371160731,0.0565180679701668,0.118112942891927,0
"D1",0.10236041084961,0.0571442426045158,0.0289771987158592,0.242910218878961,0.0286352837393859,0.207361307669089,0.0437737637241684,0.077474835249274,0.121374922465863,0.089987816103273,0
"E1",0.0972374574399848,0.184009196882943,0.0492179877464173,0.000100193461057659,0.0927370790179667,0.132686560026033,9.99514177822509e-05,0.000117161344712456,0.34597424790263,0.0978201647604725,0
"G1",0.000113589568561247,0.18559142567251,0.29733360915881,0.000100302768505857,0.0196635732026004,0.0777725826906998,0.000111047729952116,0.188271776969751,0.0787164996699657,0.152325592568644,0
"H1",0.000103726856271886,0.0953869797580619,0.0593372049067874,0.239048520423421,0.121969995531837,0.0308578671215129,0.064370576405099,0.119483802592541,0.148931720029863,0.120509606374605,0
"I1",0.000203775798854614,0.170388933989179,0.08093213835724,0.252783210309114,0.0849556805695531,0.0210086667505767,0.0428533025843394,0.000115514754103825,0.0257461116377746,0.321012665249265,0
"J1",0.016613631237833,0.0491914954442571,0.000100289080600149,0.0342996475472186,0.218864311690107,0.564427387153952,0.0164416139794096,0.0820592781710195,0.000100232083718091,0.0179021136118848,0
"K1",0.0931869975404511,0.0259708777210318,0.147059504019494,0.114738029786445,0.0406137501629805,0.463965987425028,0.0646732231712853,0.000105139902639213,0.0495429356728499,0.00014355459779527,0
"A2",0.291369930620994,0.200401590920222,0.0398936301100009,0.0524935262657032,0.0414873172541307,0.000121246738388181,0.0137596862592282,0.159935009894101,0.184894085056184,0.0156439768810475,0
"B2",0.164020868405757,0.236668487283317,0.00030896624434413,0.000105113883600171,0.000145593190048965,0.152276622817685,0.000121379918268664,0.00011980611568375,0.446100264564904,0.000132897576391598,0
"C2",0.0925351092844875,0.178429281524072,0.127878910293694,0.00012325001556617,0.1743992956529,0.0312389385871382,0.0890586233791563,0.0772627644917287,0.109373517831944,0.119700308939313,0
"D2",0.0844490932741441,0.192593551831766,0.175214645985446,0.0438166043595852,0.0597338230629107,0.197853859805843,0.107766806427339,0.0254859405107169,0.0881114938972221,0.0249741808450275,0
"E2",0.0965901913561792,0.128652260190434,0.133794524852692,0.0426684870211984,0.265045225332768,0.000130064428521544,9.99103781401187e-05,0.212983486317355,0.0346439385791595,0.0853919115435525,0
"G2",0.149616525216296,0.0452475660946986,0.130338146006502,0.0370190596240255,0.000102567461049721,0.000100359926676436,0.112206383134863,0.472039578523371,0.0249455686223041,0.0283842453902144,0
"H2",0.185332809273648,0.172343555272074,0.0367925152555154,0.0343728770108663,0.0700738868050645,0.161489515615803,0.0542814720825879,0.139518787260829,0.145675242179142,0.000119339244470612,0
"I2",0.0651769609773279,0.0311416632004496,0.0547465636726049,0.198947621181454,0.0533922390949929,0.0832826197499474,0.136683936491874,0.0422035153513693,0.111325574848209,0.223099305431771,0
"J2",0.0705897092200142,0.0736637569919966,0.246346176619982,0.188231467716211,0.10204024292109,0.0812083985033326,0.000104601512579648,0.0692618961392042,0.168376776191187,0.000176974184402962,0
"K2",0.11854324419314,0.0135539851343216,0.11798293352339,0.081365357453671,0.132261358211961,0.109989634823888,0.000159778539472212,0.0946524659259204,0.0842799913892685,0.247211250804966,0
"A3",0.0395311204894184,0.0770958981163211,0.0303928794236857,0.0617714063106356,0.113124804242226,0.010024622596583,0.10993728400895,0.19284307603596,0.101064607148234,0.137349271357574,0.126865030270412
"B3",0.000100133306544568,0.0478608187065892,0.152683262150939,0.0360224951437068,0.21236524570018,0.215547760726664,0.0547286357506265,0.0765175817810625,0.161404971053612,0.0426035502428768,0.000165545437198271
"C3",0.160144694147147,0.0959688130485053,0.247107026301811,0.300009329714625,0.0838903711282751,0.000104793459865038,0.015087442278032,0.0331292654442411,0.0521720120046807,0.000100025231611283,0.012286227241207
