"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.000100083029521654,0.401234234049181,0.0962868638727444,9.99446837024405e-05,0.106250924099404,0.0145195729304257,0.0355987986973997,0.0300641405924285,0.184768080254842,0.131077357790351,0
"B1",0.0388122375905365,0.115340540921379,0.376555455819719,0.000581658452263559,0.215390123757345,0.0588484282950034,0.000100165726392495,0.128729476853001,0.051271684900328,0.0143702276840331,0
"C1",0.0170157541360646,0.000106631104992056,0.0676211712386703,0.251715186956736,0.0243863726126574,9.99723306111969e-05,0.103608241478661,0.217906071315256,0.317373546732076,0.000167052094275655,0
"D1",0.140500093627045,0.128752716788404,0.0331664015567201,0.141619812790673,0.000165734472466096,0.000130109940856767,0.1192488974397,0.115345312630918,0.0534812443164643,0.267589676436753,0
"E1",0.242396947608218,0.032248652579943,0.0868190984659048,0.15598851188126,0.0955290929713247,0.0170389370674431,0.203567908177318,0.032711216199023,0.0655921423039909,0.068107492745575,0
"G1",0.0971421234863071,0.16205966609038,0.0330955894680115,0.0866270793806459,0.0333803468917363,0.0341907639693482,0.00010256975443959,0.0338899055342593,0.000100469756134128,0.519411485668738,0
"H1",0.0859150022667873,0.000101576972985902,0.0659267985214192,0.00010848370756932,0.54425453654062,0.112635707536529,0.122299683443286,9.99250764838056e-05,0.00014725930890132,0.0685110266254176,0
"I1",0.432738285258829,0.154669724296801,0.000651561666667427,0.00010372972152677,0.227002286118733,0.000101809249645567,0.0594823283409404,0.0940173366753041,0.000122909859451479,0.0311100288121017,0
"J1",0.0459668510940302,0.0788859082392304,0.304737749396931,0.000270140740047158,0.150255506311165,0.127865011536793,0.0388198802402962,0.000120872158113341,0.0517290018116456,0.201349078471748,0
"K1",0.0391563038445499,0.041509312824026,0.000135231282928629,0.305598342593034,0.0868523807837809,0.252065467509721,0.159282435026794,0.0694068113579906,0.000100156068500575,0.0458935587086745,0
"A2",0.291452447915144,0.113932823744617,0.145862132462979,0.000110367208939567,0.0390062387183953,0.000100139240820019,0.164198189040044,0.119575949009855,0.125646368586436,0.00011534407276941,0
"B2",0.000100904140207828,0.320555653325298,0.0838087362352709,0.249012853437845,0.0572455418230575,0.0753860601179468,0.000110919689114426,0.00718694060544199,0.150369226940887,0.0562231636849308,0
"C2",0.000100897641093791,0.0440224223396159,0.000142901302849895,0.30700294927725,0.137997337105658,0.0242214219216691,0.354750604400579,0.0313879335316023,0.000175595014947302,0.100197937464735,0
"D2",0.0424791850054321,0.149640170678482,0.0695667106498264,0.181012548414275,0.0835186756585799,0.167633055551014,0.0274378415228732,0.000194957126054436,0.000959090101659399,0.277557765291803,0
"E2",0.244519078439175,0.052009766952959,0.190081003891106,0.0838509169086049,0.100980788666274,0.221014188192166,0.0348317731262932,0.000137925782647078,0.00011891419624164,0.0724556438445327,0
"G2",0.000100847767998014,0.0683620422242454,0.0905037633698741,0.0576251067305985,0.260024607445097,0.316418098746589,0.0673125204254162,0.0825665033806817,0.0562738198785557,0.000812690030944103,0
"H2",0.224562023792754,0.000110074755573076,0.237942314636065,0.000115357322603053,0.185268152077472,0.168870136498305,0.0644282462233773,0.000834121597197719,0.117749750976245,0.000119822120408076,0
"I2",0.000134268079990551,0.000320081606064884,0.120577407265455,0.18257703476295,0.16921165470132,0.290179090591734,0.141390186877073,0.000128153412614532,0.0953500545387437,0.000132068164053979,0
"J2",0.127330444694014,0.127073284321236,0.0373415146955276,0.159014032265906,0.000226061741454692,0.000103221618855318,0.144961560742624,0.402839374683574,0.00072687690439294,0.000383628332415335,0
"K2",0.123230304728755,0.150567022157029,0.194535296247924,0.417571854314201,0.112375513058643,0.000113854113626088,0.00108432407813349,0.000140242489513386,0.000182601472278369,0.000198987339896794,0
"A3",0.40759740971548,0.169182643299414,0.112747711304692,0.114566820630775,0.000100724477388533,0.0452164962535967,0.085642658653625,0.000208549473722901,0.000109378815491774,0.00010952513244028,0.0645180822433728
"B3",0.000100013925585569,0.00013687098303925,0.000106067114300931,0.608398759859078,0.000118676231591097,0.000105808944784662,0.116356028965469,0.162986781939631,0.111338100194793,0.000203050797650005,0.00014984104407857
"C3",0.0821148669724366,0.0778200014994056,0.0582086319092309,0.0527722949243523,0.0183711056454381,0.348015765160541,0.135702846599568,0.128406890566635,0.0983120307655251,0.000175568940882327,9.99970159852884e-05
"D3",0.377052078697124,0.000163592550968101,0.198898592138918,0.000284125299583314,0.000238317000030212,0.0001199500598724,0.000114400228691826,0.234347138746619,0.171394911691285,0.000713136739173235,0.0166737568477349
"E3",0.132432853304468,0.0150458738034503,0.247721604410783,0.0495753410644679,0.0671784103202862,0.134187142498122,0.000188687487310891,0.131524700109129,0.0526005370403644,0.14978117323622,0.0197636767253992
