"1","2","3","4"
"A1",0.833028384268389,0.166971615731611,0,0
"B1",0.999799791805134,0.000200208194865528,0,0
"C1",0.8873341265894,0.1126658734106,0,0
"D1",0.999707478924894,0.000292521075105924,0,0
"E1",0.999636029659431,0.000363970340569079,0,0
"G1",0.400963603359933,0.599036396640066,0,0
"H1",0.998839260572055,0.00116073942794485,0,0
"I1",0.999458519471302,0.000541480528697556,0,0
"J1",0.999793407297769,0.000206592702231426,0,0
"K1",0.811157183716934,0.188842816283066,0,0
"A2",0,0.997784370679512,0.00221562932048831,0
"B2",0,0.0610608053900329,0.938939194609967,0
"C2",0,0.96557151169402,0.0344284883059796,0
"D2",0,0.916298565745494,0.0837014342545058,0
"E2",0,0.880547125241127,0.119452874758873,0
"G2",0,0.0559179519408501,0.94408204805915,0
"H2",0,0.792393091764878,0.207606908235121,0
"I2",0,0.831155487813828,0.168844512186172,0
"J2",0,0.813552089134015,0.186447910865985,0
"K2",0,0.998813362066354,0.00118663793364584,0
"A3",0,0,0.976330840334427,0.0236691596655734
"B3",0,0,0.871528009962498,0.128471990037502
"C3",0,0,0.877332505988222,0.122667494011778
"D3",0,0,0.999448006107531,0.000551993892469417
"E3",0,0,0.99907331150748,0.00092668849252002
"G3",0,0,0.784907070558176,0.215092929441823
"H3",0,0,0.724470057675322,0.275529942324678
"I3",0,0,0.936145486354799,0.0638545136452007
"J3",0,0,0.972579847413319,0.0274201525866814
"K3",0,0,0.455047283799483,0.544952716200517
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
