"1","2","3","4"
"A1",0.999546682872727,0.000453317127273373,0,0
"B1",0.999004767801541,0.00099523219845874,0,0
"C1",0.840930125871374,0.159069874128626,0,0
"D1",0.619802816163973,0.380197183836027,0,0
"E1",0.998969476111978,0.00103052388802191,0,0
"G1",0.962822818854177,0.0371771811458227,0,0
"H1",0.450433478703687,0.549566521296313,0,0
"I1",0.756791637126361,0.243208362873639,0,0
"J1",0.585753780300846,0.414246219699153,0,0
"K1",0.18883124559153,0.81116875440847,0,0
"A2",0,0.698175197605301,0.301824802394699,0
"B2",0,0.360615197172893,0.639384802827108,0
"C2",0,0.339688088655482,0.660311911344518,0
"D2",0,0.999279458129316,0.000720541870684242,0
"E2",0,0.799041167655419,0.200958832344581,0
"G2",0,0.982510263537302,0.0174897364626976,0
"H2",0,0.999252055546249,0.000747944453750812,0
"I2",0,0.95504472778584,0.04495527221416,0
"J2",0,0.883178301686083,0.116821698313917,0
"K2",0,0.754912029799,0.245087970201,0
"A3",0,0,0.940650527260285,0.0593494727397146
"B3",0,0,0.809226024576199,0.190773975423801
"C3",0,0,0.991756935231792,0.00824306476820817
"D3",0,0,0.151494326816532,0.848505673183468
"E3",0,0,0.925924943084384,0.0740750569156158
"G3",0,0,0.997844486365581,0.00215551363441934
"H3",0,0,0.39565523478559,0.60434476521441
"I3",0,0,0.371718014646492,0.628281985353508
"J3",0,0,0.508469218427879,0.491530781572121
"K3",0,0,0.999320193183918,0.000679806816082308
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
