"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.123845737451518,0.0322474618513471,0.167618641077986,0.237044642760714,0.13157655968933,0.0948777471699513,0.028341843641259,0.0615887139864087,0.0143082838851248,0.10855036848636,0
"B1",0.0167121935033743,0.0676695293136775,0.236884174735285,0.149201851838825,0.00838928415056396,0.0726413655452122,0.0494076152462601,0.268611252442449,0.130379354410133,0.000103378814219187,0
"C1",0.0243782358474504,0.0497812118444383,0.0490382554461826,0.571579466770511,0.0245195971837832,0.0159518372217566,0.128335318758389,0.0443195313003769,0.026606177517842,0.06549036810927,0
"D1",0.144709275289906,0.0708066634459905,0.0648157360990179,0.251567822513666,0.0211236763015282,0.148074035067925,0.0617582675814859,0.0662518374487133,0.0789426902615949,0.0919499959901726,0
"E1",0.0764937348641865,0.116035189302973,0.046637174409331,0.00676858346607216,0.199837509477199,0.178042919624982,0.000101360686432785,0.0131051129115642,0.315840274324884,0.0471381409323745,0
"G1",0.077091252181693,0.228134371092435,0.234456373982802,0.00728763465799059,0.0130259867624013,0.0274435857100446,0.027825607350133,0.239396532854834,0.105842132282403,0.0394965231252638,0
"H1",0.000112514136087702,0.0767681258609804,0.027011142298954,0.191968660622071,0.204953328531247,0.102035927477665,0.0384514073119857,0.10246668548922,0.188384889651383,0.0678473186204068,0
"I1",0.0290280841876983,0.124104361527603,0.0554183831772642,0.180136644105873,0.0549491083107414,0.0697085966836185,0.038856201220358,0.00535965260132016,0.000106421873494495,0.442332546312028,0
"J1",0.0174424568678063,0.0654393825787487,0.00833538154068052,0.0704857222690417,0.174004561524676,0.523192386438838,0.0160702144261191,0.0921650375743547,0.0145936552295472,0.0182712015501876,0
"K1",0.0616277780683131,0.0082962455358314,0.142030150563596,0.0826552362959088,0.104174501116634,0.366645962304921,0.102551354085557,0.0125633681552621,0.0572603945520339,0.0621950093219432,0
"A2",0.282325607151206,0.207436565319153,0.0450183421211636,0.0815282502638207,0.0386364625611849,0.0318480760816989,0.0845736686354085,0.0991923150792911,0.0930941754118167,0.0363465373752557,0
"B2",0.159453928615985,0.0327135551237333,0.000196505387664629,0.17142517491011,0.000357738750994683,0.0137594409137437,0.00010214303195348,0.193129612847684,0.428714415227696,0.000147485190435476,0
"C2",0.0524143185296922,0.16763993885159,0.16426264274485,0.0141573767781537,0.146115668451033,0.00802496785470766,0.154761380343601,0.0577101413914441,0.0426630817491852,0.192250483305743,0
