"1","2","3","4"
"A1",0.910644430015571,0.0893555699844294,0,0
"B1",0.999876760725083,0.000123239274917379,0,0
"C1",0.982166423693028,0.0178335763069723,0,0
"D1",0.573557396515765,0.426442603484235,0,0
"E1",0.959253858459358,0.0407461415406422,0,0
"G1",0.969041111423267,0.0309588885767329,0,0
"H1",0.966924454041924,0.0330755459580765,0,0
"I1",0.210232471446653,0.789767528553347,0,0
"J1",0.798874172061783,0.201125827938217,0,0
"K1",0.823362290207356,0.176637709792644,0,0
"A2",0,0.999803120707194,0.000196879292805753,0
"B2",0,0.347976010376111,0.652023989623889,0
"C2",0,0.942342475890198,0.0576575241098016,0
"D2",0,0.936700509013142,0.0632994909868579,0
"E2",0,0.999718081102756,0.000281918897243813,0
"G2",0,0.999642454952962,0.000357545047038494,0
"H2",0,0.782041467252513,0.217958532747487,0
"I2",0,0.83699889797451,0.16300110202549,0
"J2",0,0.231823874957549,0.768176125042451,0
"K2",0,0.999792850032675,0.0002071499673247,0
"A3",0,0,0.478249212767412,0.521750787232588
"B3",0,0,0.999681841505331,0.00031815849466915
"C3",0,0,0.999710816292857,0.000289183707143467
"D3",0,0,0.284838206563196,0.715161793436804
"E3",0,0,0.999360751902305,0.000639248097695193
"G3",0,0,0.99979845130346,0.000201548696540188
"H3",0,0,0.434181813785294,0.565818186214706
"I3",0,0,0.831000573590721,0.168999426409279
"J3",0,0,0.642622495417448,0.357377504582552
"K3",0,0,0.744393941968724,0.255606058031276
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
