"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.0840677430666942,0.0226670788931919,0.0293763277485238,0.000126549287771336,0.345565859054312,0.00417075595641553,0.00852921827818198,0.112077841704317,0.245138162639803,0.148280463370789,0
"B1",0.0290700387083945,0.282184400651262,0.171841581981836,0.0334707553066466,0.148461774544619,0.0318673564017192,0.0629392923208673,0.0568438012894074,0.0936192230778453,0.0897017757174029,0
"C1",0.344710829016004,0.0341531873534832,0.114279918721534,0.139923248650371,0.100091594582889,0.014974750679828,0.13521433423161,0.00010894202509711,0.105293146235123,0.0112500485040607,0
"D1",0.329711903791248,0.01178328573222,0.000160363452080875,0.134439987474246,0.072867221496446,0.0415429903044832,0.0128165242882795,0.152694492593585,0.0892060243124271,0.154777206554985,0
"E1",0.135695394934542,0.145796647992889,0.134532762250559,0.0592311404846533,0.0727283807124651,0.0301109089086149,0.000142129320012333,0.278244792168497,0.0986904567813664,0.0448273864464017,0
"G1",0.197675518453037,0.0474460620769291,0.228398887953384,0.148438875812655,0.094463903272703,0.142943750692822,0.00475902142183525,0.00617497907453181,0.0137430004312582,0.115956000810845,0
"H1",0.0335448387934084,0.169328128478688,0.00981388831247281,0.248791437369603,0.166980597319612,0.000146144845882755,0.263918564522363,0.00944516000872424,0.0685982932057715,0.0294329471434747,0
"I1",0.000331400137747136,0.0315861789636703,0.0697316022101108,0.0435684650702056,0.0738577487101437,0.260842039889153,0.327434854068733,0.191509843544043,0.000100113089841347,0.00103775431635245,0
"J1",0.00733865413184781,0.00961421330193451,0.176889301943902,0.000130191096876184,0.293408829301039,0.0965932720099001,0.181165767316928,0.0976181133676209,0.0973366199388704,0.0399050375910815,0
"K1",0.323065325985635,0.153890857016888,0.0394489471861342,0.0478189103262403,0.000182254819105116,0.000146054619170228,0.183014621588255,0.000136422205989335,0.185063018824409,0.0672335874281744,0
"A2",0.000532439776632684,0.123058068377048,0.026856276045423,0.0912642989845629,0.115541614640249,0.198443746146021,0.00780917422948939,0.0825717872983056,0.134589341552306,0.219333252949962,0
"B2",0.0528197132492252,0.19138940018027,0.100021405912605,0.0970918005483329,0.00715010374025276,0.0228971405391874,0.171417698282888,0.207551529062274,0.149435832292451,0.000225376192513816,0
"C2",0.159835018865289,0.000925725113807723,0.0510207922717275,0.0637116111673136,0.277140315601148,0.175834869954544,0.0354750891501311,0.0197905949133707,0.147067980878662,0.0691980020840065,0
"D2",0.0627435246451267,0.0669774908568626,0.0711867673190565,0.00585326612970986,0.118596939596185,0.0453283330200605,0.187938675935784,0.21984021150827,0.0185004107901405,0.203034380198805,0
"E2",0.0992448403349126,0.0124386091032907,0.239787380430958,0.145373284787484,0.000313454047753901,0.0397979905565945,0.0850399824391422,0.0058887452251454,0.0135418266164063,0.358573886458312,0
"G2",0.00261469587560495,0.0179671059438114,0.117066840671932,0.0288614284288913,0.365263122507994,0.182596304218309,0.000115844065608156,0.0722872601571486,0.110972276246512,0.102255121884189,0
"H2",0.0448183845223677,0.114428227031575,0.0548821943274512,0.0836570926502897,0.0837072652021867,0.0689623765873957,0.171758480228933,0.0437452894391782,0.1087763913265,0.225264298684123,0
"I2",0.275684349476022,0.0368220757489753,0.00128594950119765,0.0965909341124829,0.253485347782148,0.0688219879897191,0.0666308598126236,0.00131319835087324,0.0194165622658046,0.179948734960153,0
"J2",0.101685525370176,0.220444833788864,0.0715379209966979,0.00454118184305695,0.000197244984604875,0.0163380671771312,0.110478311646239,0.0664749813382313,0.0723324588917537,0.335969473963245,0
"K2",0.133805795322741,0.0505260799563753,0.0200252304239122,0.15576299547869,0.257807531441713,0.113728354872477,0.124630725022887,0.134989384268315,0.000155740925261323,0.00856816228762753,0
