"1","2","3","4"
"A1",0.926625070330565,0.0733749296694355,0,0
"B1",0.872172817050954,0.127827182949046,0,0
"C1",0.999717444245645,0.000282555754355016,0,0
"D1",0.585472404957088,0.414527595042912,0,0
"E1",0.549327100295019,0.450672899704981,0,0
"G1",0.967747467099288,0.032252532900712,0,0
"H1",0.824266329032461,0.175733670967539,0,0
"I1",0.887448585059531,0.112551414940469,0,0
"J1",0.864403938793463,0.135596061206537,0,0
"K1",0.624887228244371,0.375112771755629,0,0
"A2",0,0.999757901915205,0.000242098084795276,0
"B2",0,0.788983228076695,0.211016771923305,0
"C2",0,0.799201266446768,0.200798733553232,0
"D2",0,0.449476485702771,0.550523514297228,0
"E2",0,0.999800202527847,0.000199797472152956,0
"G2",0,0.99981708312309,0.000182916876909699,0
"H2",0,0.713199706252405,0.286800293747595,0
"I2",0,0.999825000706299,0.000174999293700724,0
"J2",0,0.999704752038929,0.000295247961071475,0
"K2",0,0.46664005151975,0.53335994848025,0
"A3",0,0,0.784679917275569,0.215320082724431
"B3",0,0,0.969481423007273,0.0305185769927264
"C3",0,0,0.739164172682468,0.260835827317532
"D3",0,0,0.557393850698981,0.442606149301019
"E3",0,0,0.941102712823785,0.0588972871762153
"G3",0,0,0.854852612373654,0.145147387626346
"H3",0,0,0.999785322642975,0.000214677357024493
"I3",0,0,0.999135799164526,0.000864200835474025
"J3",0,0,0.31907788951335,0.680922110486651
"K3",0,0,0.999818604764047,0.00018139523595305
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
