"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.087299460197684,0.105336199323165,0.0297632658856295,0.000121250335099494,0.350062174770541,0.000161878031983064,0.000100038723636585,0.110036525084255,0.193140459179011,0.123978748468995,0
"B1",0.0218870599249502,0.431728273410174,0.129128913113688,0.0422030014124456,0.107845029444824,0.0238453214204466,0.0501946201636561,0.0725415338088785,0.0451877744536418,0.0754384728472949,0
"C1",0.31352404055892,0.0266902954089098,0.140666849347739,0.112284828804829,0.10910732318993,0.0233124123549359,0.0938028125497408,0.0169593064287534,0.163536821096411,0.00011531025983016,0
"D1",0.149584106875155,0.0133183147833582,0.0281581929455388,0.0850532524092228,0.0990063350055713,0.000222995417371061,0.106871340287862,0.190385991400163,0.0568545433411131,0.270544927534645,0
"E1",0.0903376270412197,0.102039884722729,0.154549395936915,0.179256260273903,0.0790921205345552,0.0720754919709343,0.000130625515245602,0.196519891576025,0.0318631959501704,0.0941355064783041,0
"G1",0.230527486608497,0.0414482029725757,0.186660601752402,0.0835489077737143,0.224450100395467,0.0614239746758943,0.000100637678921322,0.000288439484743594,0.0638281061012309,0.107723542556554,0
"H1",0.0491823858357405,0.0949950158450281,0.0307146050306704,0.260546998462074,0.159825290070985,0.000109523193600683,0.302979100904602,0.000110920376360527,0.0703901524555961,0.0311460078253421,0
"I1",0.0738221752246126,0.0137431438600252,0.108025954309006,0.10946173107531,0.102929885190692,0.216654894348646,0.227688033068627,0.123543587380544,0.000100711899921439,0.0240298836426163,0
"J1",0.0269107590565737,0.000124059050639415,0.184192613512096,0.000101235556606453,0.159627659423248,0.0610470426298407,0.251112607328721,0.1625407984651,0.000213060952067966,0.154130164025106,0
"K1",0.162609976719189,0.029849827967923,0.0514320235512877,0.208114880435045,0.284699969859671,0.000143011221414181,0.131778624630611,0.0640201150333464,0.0281725792549561,0.0391789913265571,0
"A2",0.0620102326767765,0.00028337472130341,0.0893129144703743,0.111491621114597,0.0690704927358288,0.118884367152838,0.0924008193201991,0.101341351696714,0.167173098841035,0.188031727270334,0
"B2",0.192597998011539,0.235996070514626,0.13261461543348,0.0389235529726102,0.0464528522195793,0.12851507904508,0.0318446274541171,0.107913336809652,0.0329087911254662,0.0522330764138503,0
"C2",0.286079391634038,0.0779459666030757,0.0361499761199479,0.21047171183633,0.158118759319539,0.0493633844556188,0.0716075678487727,0.015519128628483,0.0398973873766348,0.0548467261775606,0
"D2",0.138695883189938,0.144954955674744,0.000329912892241861,0.000153273252842822,0.000216299964355323,0.174881810359783,0.219957612436261,0.249725626029321,0.000207247106976615,0.0708773790935364,0
"E2",0.121580270906697,0.000229442514932862,0.426895568661801,0.0320429766764494,0.0147170601814872,0.000116056635794977,0.115581957044807,0.000112561905705657,0.000124892824943959,0.28859921264738,0
"G2",0.181788706581842,0.0159688804401956,0.0956568235361221,0.0323890734734885,0.122534059235551,0.000133189387802598,0.0820427210534581,0.127242523966516,0.0402428492981934,0.302001173026831,0
"H2",0.0233384365556777,0.206701263443067,0.000106993860070967,0.0154593418684608,0.0423858107720548,0.122248288096936,0.000530835602033929,0.113185514157338,0.176093496385514,0.299950019258848,0
"I2",0.239072366601468,0.0218176252650884,0.163017684058706,0.000300731703970614,0.280671482762483,0.151046566548173,0.000870736474755893,0.000246853921106792,0.0002829855147387,0.14267296714951,0
"J2",0.133103090177589,0.192068380189769,0.000113176642660803,0.0163582907877645,0.0226377997918417,0.000120277967585059,0.180763117564236,0.000117098882382401,0.094983316573722,0.35973545142245,0
"K2",0.112505126215924,0.133585306091435,0.157003174812779,0.0807083587399367,0.277213869249313,0.0447773243144085,0.0251526706384646,0.117683875754278,0.0305388435427682,0.0208314506406926,0
"A3",0.0984352403887111,0.167279899184465,0.000138128039727423,0.000192273708779422,0.0305389203130653,0.0448781934551562,0.0712225649368136,0.000155948782014261,0.336987332314223,0.160627835510319,0.0895436633667259
"B3",0.0725897959005329,0.0645479961463327,0.00951051548352348,0.0764609285687427,0.242747498850504,0.0518116250396354,0.0213364478650109,0.119554770071886,0.0995440928027092,0.172394320946102,0.0695020083250209
"C3",0.0595682301999975,0.0373839338700742,0.0844359535604808,0.126215171425109,0.000274871550099595,0.000101862877300874,0.566267218412395,0.0474386351231447,0.0779947080476723,0.000174941359549258,0.000144473574176801
"D3",0.0653201264510785,0.039606348587179,0.091334892746459,0.000128679358380895,0.000117474998237955,0.292020858782443,0.057645451320456,0.114828010767396,0.290698731113331,0.0481919585515091,0.000107467323529513
"E3",0.122804652220487,0.274011277786516,0.000282030532759505,0.000185601102529253,0.0209704133000684,0.0735318833059951,0.0142961554995184,0.0127350462218204,0.0355581069705608,0.313715576691826,0.131909256367919
"G3",0.374130378391237,0.0326330366397672,0.118489007183513,0.0263903867350829,0.000216842310729747,0.000134319259004999,0.203388912002607,0.000133287667701947,0.222260277164787,0.0221235836454562,9.9969000113154e-05
"H3",0.000101311146787094,0.207712110213766,0.0376745373559194,0.000104599164731121,0.0559355067604778,0.0552960240375874,0.111577663273323,0.0211836799136064,0.324214553844404,0.107675445192423,0.0785245690969757
"I3",0.0645975430815983,0.0866521378583873,0.00204432884221276,0.0543035663279184,0.000475533973985925,0.325570510790685,0.18455823605687,0.094253894298385,0.0578115909443568,0.0533055374171856,0.0764271204084156
"J3",0.0643023273700345,0.182747335151938,0.020672247708503,0.0541064902167443,0.0504908042793477,0.0617271605348639,0.130198334997566,0.0315002499954017,0.186190600586155,0.215486175844013,0.00257827331543316
"K3",0.289506202703505,0.0717895708653973,0.0682378750790181,0.0140192038346206,0.0999649809631082,0.0509989201516279,0.120371453129867,0.0567489262557905,0.141664415010556,0.0499859798111134,0.0367124721953959
"A4",0.124185867208887,0.198796038590627,0.0979665857997266,0.00977338864132013,0.0810592393446889,0.00990355769252955,0.163460101879015,0.00988021201780896,0.138658572196174,0.166207722603557,0.000108714025666438
"B4",0.139428131283354,0.0280373265509209,0.0527856755265963,0.126843900065534,0.185618496686884,0.0353835492360027,0.000133896260320616,0.0187137754576892,0.0691559208687909,0.186469031079574,0.157430296984333
"C4",0.208664023624972,0.0909095585014508,0.0535604591205304,0.0759095910238516,0.000100204519133213,9.99042273821827e-05,0.06521203167378,0.000100170920380767,0.0001852387767432,0.177681621818806,0.32757719579297
"D4",0.07228688638203,0.0665790236026249,0.220068051796139,9.99132035797729e-05,0.0335162345155872,0.146273813062767,9.9996697330507e-05,0.146978367670548,0.214324179352801,0.0636797006012396,0.0360938331153515
"E4",0.0139002777994013,0.191306554364357,0.139702840960206,0.000123469815659433,0.0828522339260524,0.0167259009838999,0.0447688156481619,0.0916816570928195,0.0672248142068742,0.208052906283713,0.143660528918855
"G4",0.0643297532721992,0.0823405387220748,0.242766136853981,0.0681350435771607,0.134359676721396,0.12461891548439,0.104501861013758,0.000136640184213219,0.178561415321453,0.000150077641630525,9.99412077436126e-05
"H4",0.00010013888026203,0.258694466446013,0.00012080723454822,0.00989779727434915,0.112090372611142,0.036298721415779,0.00209148862765172,0.000146603808895452,0.363571687124402,0.20065101735386,0.0163368992230984
"I4",0.0503880324160644,0.116006798994179,0.232925517469356,0.0187371131887752,0.226886055601115,0.000154059383803928,0.159406359107812,0.000230294861369736,0.000111627660368329,0.000120762913372536,0.195033378403783
"J4",0.059841363546853,0.18641561692553,0.0173198429664686,0.000121549059950458,0.0178184029913433,0.0221882262752745,0.166795640397244,0.0447509660558545,0.0440882332168828,0.35361982299818,0.0870403355664194
"K4",0.276499066631916,0.071268601951339,0.0356652215875274,0.0277491589491282,0.0870911271187834,0.0899842396605842,0.108746589980258,0.196116003292739,0.0311019729945423,0.0588130438818702,0.0169649739513123
