"1","2","3","4"
"A1",0.998895502112262,0.00110449788773804,0,0
"B1",0.999143456318963,0.000856543681037431,0,0
"C1",0.642219657812394,0.357780342187606,0,0
"D1",0.770399178539535,0.229600821460465,0,0
"E1",0.999644996947483,0.000355003052516477,0,0
"G1",0.871706529320378,0.128293470679622,0,0
"H1",0.633208659779427,0.366791340220573,0,0
"I1",0.876482290512904,0.123517709487096,0,0
"J1",0.773050041477423,0.226949958522577,0,0
"K1",0.587568213223521,0.412431786776479,0,0
"A2",0,0.890591416685892,0.109408583314108,0
"B2",0,0.909781219609856,0.0902187803901436,0
"C2",0,0.494995628213636,0.505004371786364,0
"D2",0,0.540100741158141,0.459899258841859,0
"E2",0,0.716309367913319,0.283690632086681,0
"G2",0,0.999733806753768,0.000266193246232459,0
"H2",0,0.999573316630431,0.000426683369568808,0
"I2",0,0.739632532942173,0.260367467057827,0
"J2",0,0.999811381393714,0.000188618606286157,0
"K2",0,0.999681612236677,0.000318387763322576,0
"A3",0,0,0.998736580272863,0.00126341972713677
"B3",0,0,0.999181339999358,0.000818660000642221
"C3",0,0,0.999639727030701,0.00036027296929926
"D3",0,0,0.99973803762448,0.000261962375520237
"E3",0,0,0.999564835673515,0.000435164326484876
"G3",0,0,0.852865258118944,0.147134741881056
"H3",0,0,0.833562788544194,0.166437211455806
"I3",0,0,0.765462209397241,0.234537790602759
"J3",0,0,0.743755971858861,0.256244028141139
"K3",0,0,0.999372865229704,0.000627134770295657
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
