"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.0888788302124486,0.0304447512946131,0.0421928609366765,0.00100582908686222,0.322943454491776,0.00695887596815871,0.0124630007727796,0.131326948473115,0.218822662572434,0.144962786191136,0
"B1",0.0338150540132896,0.305745778202255,0.153744479402368,0.0322824586250551,0.122841075693818,0.0293355157351976,0.0623727491638592,0.0635631840098727,0.0824083021163685,0.113891403037916,0
"C1",0.309595585318939,0.0194218376022436,0.11181119227687,0.11591832012218,0.100024507620578,0.0318619457030532,0.124673262979012,0.00427702704346108,0.169328700203009,0.0130876211306543,0
"D1",0.313031237700361,0.0365231622950402,0.0157815548739517,0.108186343359254,0.115834951167312,0.0757947679053824,0.00573487083298305,0.0857965396152786,0.070902533399097,0.172414038851339,0
"E1",0.155761178410264,0.130380357704254,0.170834914493015,0.0635472732319967,0.0629598019975399,0.0482789167197705,0.00743578050824397,0.236289480768283,0.0741758734288742,0.0503364227377584,0
"G1",0.163868453353771,0.0385011577992644,0.256154511337118,0.18316141019818,0.0799657851653412,0.114129056193272,0.00266813304529386,0.00519238566610594,0.0198190302429125,0.136540076998741,0
"H1",0.0448770149403853,0.112880093460324,0.0216447397922413,0.249304220906202,0.174407157343898,0.00113052061657519,0.267840827523166,0.0149107536460296,0.0628030196861654,0.0502016520850137,0
"I1",0.00895559730117974,0.0661360221972474,0.0707840110428578,0.0579633074881301,0.0388407907765449,0.263605029748345,0.288190868106459,0.192780360843059,0.000863762041261581,0.0118802504549153,0
"J1",0.0094983866338615,0.00913115635697153,0.218331346164608,0.011504161889486,0.226469479267564,0.0462028437271334,0.261312905591348,0.0712399971142496,0.0894094903238168,0.0569002329309608,0
"K1",0.277568373527292,0.100402646040029,0.130399233080603,0.0226444727088777,0.00719223989855977,0.00166490107979853,0.161610116466342,0.0205021576737931,0.196381808338541,0.081634051186164,0
"A2",0.029216188111127,0.122524340766185,0.0147603819639733,0.100268093621204,0.126508519537926,0.225566936527921,0.00194964025252083,0.034098876166633,0.101741718034451,0.243365305018058,0
"B2",0.0474887650678407,0.152077783509192,0.133384518056604,0.0646465901380478,0.135287839462453,0.0378900613129749,0.20381252153767,0.183885654949888,0.0322177293672526,0.00930853659807651,0
"C2",0.140548158026895,0.051613358575379,0.028135549927571,0.0906945921097434,0.349193170899668,0.139317276387289,0.0230387270038725,0.0343096083155247,0.0585955402677736,0.0845540184862839,0
"D2",0.0517993920718225,0.0895534978531108,0.0622098184425763,0.00337262652942734,0.113230904641669,0.0399235989615196,0.176358082063014,0.246456319275719,0.0154457449296923,0.201650015231449,0
"E2",0.131041545323612,0.0191520410805609,0.234985413657051,0.146857750722646,0.01021352018673,0.0268285545030332,0.062097385165901,0.021720374331227,0.0169063511823256,0.330197063846913,0
"G2",0.00485033079966167,0.00727395229072601,0.140446324124478,0.0428647201229729,0.36951106866388,0.15584823818922,0.00314749908516628,0.0779382615424974,0.087340083628027,0.11077952155337,0
"H2",0.0419388377315934,0.106672673262749,0.0267578945310808,0.0668833831150286,0.109312111492575,0.0546346578945992,0.202326494101162,0.0380204037187416,0.118963662078936,0.234489882073534,0
"I2",0.293561450788903,0.0328188042501707,0.0195317533430474,0.0784405429926943,0.254728112288004,0.0474742850813693,0.0602515379315283,0.0168558351285225,0.00771176178540333,0.188625916410357,0
"J2",0.146505922441547,0.271420394161943,0.0547984256282428,0.00149917011884617,0.000484751898757606,0.0362304647818044,0.04013570521118,0.0628870006527519,0.0547318309388104,0.331306334166117,0
"K2",0.121864774787256,0.0861807839041896,0.0135818342677112,0.11906188840768,0.349599144643956,0.101929726692572,0.09186783571877,0.107606787859526,0.0018286458127378,0.00647857790560142,0
"A3",0.149020635241237,0.0328030895124437,0.0583508919990134,0.0534432465971145,0.0062536719545499,0.0888309250219187,0.00185938718389454,0.133569049314282,0.194888634150746,0.109402344843503,0.171578124181298
"B3",0.0966901577797034,0.303071016526104,0.0271818242510322,0.00924675184792276,0.117115054695125,0.121707504052266,0.0188545530632313,0.125299011694793,0.0731420854378446,0.065966154841871,0.0417258858101069
"C3",0.1575583941703,0.00279654404600478,0.118976593293282,0.28045162717202,0.0167223382388292,0.00128374140464489,0.344409351248932,0.0174960791784348,0.0580622212132451,0.000643740178653061,0.00159936985565377
"D3",0.154760091397052,0.0273708735778767,0.0185071927674709,0.256011291380853,0.00175764891142583,0.00963842534774458,0.23495956265231,0.025223442168045,0.101977753222096,0.167936983784713,0.00185673479041347
"E3",0.000954532339953337,0.074031595998058,0.00890228632479548,0.013562644704539,0.103972302525441,0.0826400679401866,0.0313730917162892,0.0421353811388361,0.0119893445906197,0.0601752365204359,0.570263516200846
"G3",0.337945666129823,0.023207401048521,0.0182811252282802,0.0255539297923256,0.00857013564742765,0.0201574997852662,0.131691783268223,0.101395089099449,0.165821722144415,0.167243461424376,0.000132186431893191
"H3",0.142091486345285,0.00640691286141559,0.0658268498786773,0.0304774682315409,0.134312257087361,0.042886833907841,0.374586888659694,0.0340893866968648,0.0953845503297596,0.0739341524634468,3.21353811428862e-06
"I3",0.0677486289090229,0.00488829797985778,0.0549454510796707,0.0137553596236804,0.0481152178292079,0.300724199752492,0.00970870594517699,0.319269952725886,0.0541377459749361,0.115784102143382,0.0109223380366878
"J3",0.1658176175304,0.020091954842879,0.00677250291394582,0.00470597909428968,0.0611128315589508,0.0342110831461848,0.0416007232096025,0.134671302708622,0.0478744591520087,0.469315811270685,0.0138257345724321
"K3",0.0140575070819797,0.135848558470137,0.489234028875603,0.0562478857997119,0.00505346340964655,0.0086460236098566,0.00526822680374203,0.104253783726913,0.00842145699525166,0.0648546564438872,0.108114408783272
"A4",0.14967758479808,0.137073501002324,0.0548327853170676,0.0138947833034893,0.0661997642073529,0.0119183410630905,0.128285731669047,0.0160452733943469,0.267612101499976,0.147401003196603,0.00705913054862294
"B4",0.0702696139050643,0.039599656060072,0.0431403289820784,0.112012128939623,0.296850454278818,0.0488616763251917,0.0189681480783395,0.0430333371417344,0.0827708690428715,0.121855321332724,0.122638465913484
"C4",0.191036713819374,0.0848872713069377,0.0667438617793626,0.0906819733698154,0.0054043723355552,0.00119987503789296,0.163476813714684,0.0244988373143587,0.00902704094411541,0.146087640455885,0.216955599922019
"D4",0.106166438605347,0.112493101854742,0.110541036620305,0.00565534552386198,0.00180425973972694,0.2311596956799,0.0465717591372361,0.0878849963601674,0.245100635591972,0.0375884650564272,0.0150342658303141
"E4",0.0670908798892239,0.221556585988638,0.0864285430363025,0.00783910994892071,0.0562043032882647,0.0361797998714682,0.0335136716867222,0.0455752597801426,0.0773802772626366,0.271206315443771,0.0970252538039095
"G4",0.245885914518289,0.0504701566263147,0.161969859147061,0.0612431350406823,0.0540023440355248,0.0305837478027854,0.206498583041427,0.00410073176428157,0.146289772239419,0.0318691235062891,0.00708663227792613
"H4",0.00150530135959022,0.232997548236034,0.0113330244979566,0.017450618151548,0.0944755059862784,0.0438667094772989,0.0212460365284102,0.0212608574584787,0.36053452869128,0.140577732067732,0.0547521375453932
"I4",0.0154076592118209,0.0896856500022856,0.161467756588839,0.0302201709298324,0.139392849715473,0.161277294485419,0.199635878022732,0.0566732675346424,0.0200335041668064,0.0100837939652473,0.116122175376903
"J4",0.0517991281029413,0.147141318020125,0.0389588624651911,0.0245708355009039,0.0264446385353036,0.0220496022516602,0.187536650505658,0.0225269959419432,0.0988019064049873,0.316970781900656,0.0631992803706299
"K4",0.311689317632375,0.0567551355703115,0.0411025680286082,0.042190833893944,0.117308157573858,0.0754770476136518,0.0901683792686828,0.0957018367735242,0.0892734137810699,0.0661416963241711,0.0141916135398037
