"1","2","3","4"
"A1",0.999764571580529,0.000235428419470677,0,0
"B1",0.684922270005658,0.315077729994342,0,0
"C1",0.932130459220073,0.0678695407799269,0,0
"D1",0.467253522996366,0.532746477003634,0,0
"E1",0.365603647780127,0.634396352219872,0,0
"G1",0.929722755242546,0.0702772447574535,0,0
"H1",0.758537404762402,0.241462595237598,0,0
"I1",0.999717670774844,0.000282329225155848,0,0
"J1",0.999787580022663,0.00021241997733693,0,0
"K1",0.749088469386474,0.250911530613526,0,0
"A2",0,0.99966649512802,0.000333504871979835,0
"B2",0,0.807583723697751,0.192416276302249,0
"C2",0,0.999506849270287,0.000493150729712714,0
"D2",0,0.566955173638703,0.433044826361297,0
"E2",0,0.349053116924195,0.650946883075805,0
"G2",0,0.845546947432646,0.154453052567354,0
"H2",0,0.703100948206223,0.296899051793776,0
"I2",0,0.375964662710652,0.624035337289348,0
"J2",0,0.723205685601482,0.276794314398518,0
"K2",0,0.574844662172026,0.425155337827974,0
"A3",0,0,0.932201264714226,0.0677987352857741
"B3",0,0,0.999323205347668,0.000676794652331548
"C3",0,0,0.835587847362085,0.164412152637915
"D3",0,0,0.872059172041235,0.127940827958765
"E3",0,0,0.423975989832367,0.576024010167633
"G3",0,0,0.999384352794796,0.000615647205204492
"H3",0,0,0.494458932579416,0.505541067420584
"I3",0,0,0.440909118067104,0.559090881932896
"J3",0,0,0.999601227285255,0.000398772714745115
"K3",0,0,0.40625055128196,0.59374944871804
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
