"1","2","3","4"
"A1",0.164992889594751,0.835007110405249,0,0
"B1",0.0279862651949052,0.972013734805095,0,0
"C1",0.999772483380978,0.000227516619022434,0,0
"D1",0.932233109241192,0.0677668907588077,0,0
"E1",0.034759493302052,0.965240506697948,0,0
"G1",0.802197666905402,0.197802333094598,0,0
"H1",0.999642446000306,0.00035755399969353,0,0
"I1",0.998551817170917,0.00144818282908337,0,0
"J1",0.000286193581796555,0.999713806418203,0,0
"K1",0.999765026704995,0.000234973295004727,0,0
"A2",0,0.579178917071514,0.420821082928486,0
"B2",0,0.489654856434841,0.510345143565159,0
"C2",0,0.973699029947773,0.026300970052227,0
"D2",0,0.49117237045287,0.50882762954713,0
"E2",0,0.971257918782449,0.0287420812175507,0
"G2",0,0.000390026834488495,0.999609973165511,0
"H2",0,0.815215927751723,0.184784072248277,0
"I2",0,0.553281913564126,0.446718086435874,0
"J2",0,0.835193088368621,0.164806911631379,0
"K2",0,0.767269230335354,0.232730769664646,0
"A3",0,0,0.999794711232247,0.000205288767752816
"B3",0,0,0.282543815126428,0.717456184873572
"C3",0,0,0.999810456340944,0.000189543659056421
"D3",0,0,0.234364948862321,0.765635051137679
"E3",0,0,0.999240386627125,0.000759613372874919
"G3",0,0,0.998941945905218,0.00105805409478223
"H3",0,0,0.0281580624010677,0.971841937598932
"I3",0,0,0.999489356206203,0.00051064379379727
"J3",0,0,0.94487602064453,0.0551239793554705
"K3",0,0,0.999717653873164,0.000282346126835764
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
