"1","2","3","4"
"A1",0.999782608407812,0.00021739159218821,0,0
"B1",0.551234720507024,0.448765279492976,0,0
"C1",0.845460369791659,0.154539630208341,0,0
"D1",0.896264387165679,0.103735612834321,0,0
"E1",0.999828720717285,0.000171279282714635,0,0
"G1",0.823848789790642,0.176151210209358,0,0
"H1",0.516099820235107,0.483900179764893,0,0
"I1",0.999699223760324,0.000300776239675787,0,0
"J1",0.999838288203196,0.000161711796803654,0,0
"K1",0.54974130215255,0.45025869784745,0,0
"A2",0,0.999810605138283,0.000189394861717453,0
"B2",0,0.134984422034791,0.865015577965209,0
"C2",0,0.34128857409751,0.65871142590249,0
"D2",0,0.999777881494324,0.000222118505675737,0
"E2",0,0.999825903563844,0.000174096436155884,0
"G2",0,0.629064779452866,0.370935220547134,0
"H2",0,0.193579699433275,0.806420300566725,0
"I2",0,0.999801410083756,0.000198589916244391,0
"J2",0,0.999646095729101,0.000353904270898902,0
"K2",0,0.730463606221327,0.269536393778673,0
"A3",0,0,0.833412337682877,0.166587662317122
"B3",0,0,0.7270682088745,0.2729317911255
"C3",0,0,0.977205178896782,0.0227948211032181
"D3",0,0,0.994136705139904,0.005863294860096
"E3",0,0,0.709551861030232,0.290448138969768
"G3",0,0,0.999553384069172,0.000446615930827738
"H3",0,0,0.882100622165648,0.117899377834352
"I3",0,0,0.999269269685483,0.000730730314517049
"J3",0,0,0.999769153004218,0.000230846995782583
"K3",0,0,0.607307495412062,0.392692504587938
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
