"1","2","3","4"
"A1",0.999700600600479,0.000299399399520958,0,0
"B1",0.999728567235079,0.00027143276492127,0,0
"C1",0.820301276547697,0.179698723452303,0,0
"D1",0.738952876534998,0.261047123465002,0,0
"E1",0.758152253254592,0.241847746745408,0,0
"G1",0.829821436943289,0.170178563056711,0,0
"H1",0.897272692274991,0.102727307725009,0,0
"I1",0.999624554589848,0.000375445410152068,0,0
"J1",0.999832855108706,0.000167144891293843,0,0
"K1",0.882798596152443,0.117201403847557,0,0
"A2",0,0.932110468870383,0.0678895311296172,0
"B2",0,0.999614320472146,0.000385679527854047,0
"C2",0,0.880918259933352,0.119081740066648,0
"D2",0,0.721171434492126,0.278828565507874,0
"E2",0,0.999513425382188,0.000486574617812483,0
"G2",0,0.734209627593563,0.265790372406437,0
"H2",0,0.999475750467311,0.000524249532689135,0
"I2",0,0.96534056738324,0.0346594326167601,0
"J2",0,0.689341330637133,0.310658669362867,0
"K2",0,0.999369675732908,0.000630324267091929,0
"A3",0,0,0.491105237786197,0.508894762213803
"B3",0,0,0.999589664357828,0.000410335642171516
"C3",0,0,0.99982804583556,0.0001719541644405
"D3",0,0,0.99960589998367,0.000394100016329657
"E3",0,0,0.999647635490272,0.000352364509728288
"G3",0,0,0.696665662937133,0.303334337062867
"H3",0,0,0.999754483758533,0.000245516241466801
"I3",0,0,0.36672201794216,0.63327798205784
"J3",0,0,0.514368479320381,0.485631520679619
"K3",0,0,0.794000793369636,0.205999206630364
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
