"1","2","3","4"
"A1",0.999878700178464,0.000121299821536324,0,0
"B1",0.999879894109606,0.000120105890393847,0,0
"C1",0.999722257586753,0.000277742413246656,0,0
"D1",0.999864323029218,0.000135676970782148,0,0
"E1",0.999813724249613,0.000186275750386666,0,0
"G1",0.99976761610647,0.000232383893530064,0,0
"H1",0.000178962092660916,0.999821037907339,0,0
"I1",0.141741784133785,0.858258215866214,0,0
"J1",0.810768703849168,0.189231296150832,0,0
"K1",0.199771047202622,0.800228952797378,0,0
"A2",0,0.329218874086211,0.670781125913789,0
"B2",0,0.451683312882431,0.548316687117569,0
"C2",0,0.825165008426096,0.174834991573904,0
"D2",0,0.9075520944508,0.0924479055491997,0
"E2",0,0.999711460081805,0.000288539918195073,0
"G2",0,0.999820891911854,0.000179108088146104,0
"H2",0,0.922479362474157,0.0775206375258431,0
"I2",0,0.600379779178958,0.399620220821042,0
"J2",0,0.996899695688764,0.00310030431123656,0
"K2",0,0.741984526782588,0.258015473217412,0
"A3",0,0,0.486585504169172,0.513414495830828
"B3",0,0,0.70595984061801,0.29404015938199
"C3",0,0,0.999644174654317,0.000355825345682644
"D3",0,0,0.617018564268206,0.382981435731794
"E3",0,0,0.999677503938323,0.000322496061676688
"G3",0,0,0.999675698581635,0.000324301418365128
"H3",0,0,0.600353773717157,0.399646226282843
"I3",0,0,0.684655889697106,0.315344110302894
"J3",0,0,0.908737043206837,0.0912629567931633
"K3",0,0,0.953149726911885,0.0468502730881148
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
