"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.149964945828713,0.021861785461081,0.0652308648692764,0.000101973070184294,0.0675181422556336,0.195023530688672,0.0869645715866956,0.195456338353231,0.0218912764852716,0.195986571401242,0
"B1",0.000100583341813138,0.0820544516940253,0.157869681255095,9.99201709784751e-05,0.229362451163537,0.257049025779832,0.0562323423113344,0.000142696178474213,0.160483914091193,0.0566049340137166,0
"C1",0.0192055222394651,0.0531217812978149,0.057042328735181,0.0926099926855778,0.0418243163274332,0.027595804066001,0.233655891123897,0.0965941267079715,0.125294664236665,0.253055572579993,0
"D1",0.029250996282215,0.0594135568207812,0.145487288574379,0.130588712069767,0.0421837612635043,0.212707675981256,0.230963523702886,9.99222839394502e-05,0.091255202837603,0.0580493601836687,0
"E1",0.04139991477882,0.0819216738025246,0.219652317833372,0.000322696748549491,0.0179189595664785,0.229338531094399,0.105453206197769,0.175130483319716,0.109925368476866,0.0189368481815056,0
"G1",0.0532950364547771,0.03113761702802,0.108443036548426,0.042639147215059,0.129148091347655,0.000112592770084137,0.371523520046675,0.228988632651719,9.99485711446952e-05,0.0346123773664393,0
"H1",0.0168155376483095,0.0210257849688853,0.0984936899214536,0.0763627947151887,0.133845708903684,0.0105269832195116,0.476102339308476,0.0540089011651144,0.0386582136088934,0.074160046540484,0
"I1",0.124406551320239,0.000102172423009888,0.0786589337333677,0.0626879488013024,0.154797393580061,0.149223837808039,0.0768070895752413,0.214294982887818,0.00974139533257122,0.12927969453835,0
"J1",0.108076021245736,0.000100407993875994,0.0242339364785299,0.0248816290492911,0.262430577444408,0.281728879489459,0.146910703776275,0.000102670354314828,0.0984516832713636,0.053083490896746,0
"K1",0.000112857709275139,0.0776883387656563,0.414255268265188,0.0267049995534123,0.0323308494439477,0.00011490446294152,0.243988809158318,0.0791536644920475,0.0755654459705577,0.0500848621786557,0
"A2",0.0335018110576647,9.99140681295485e-05,0.272881481456385,9.99123726056653e-05,0.178615154049243,0.0981192563327951,0.030708448339816,0.000103204903122449,0.152012439695393,0.233858377724844,0
"B2",0.1108570612061,0.0541108467107423,0.000147382839466983,0.000131395333257022,0.0990469927265776,0.112877477528767,0.0909000935707656,0.271036427086528,0.0544859790426752,0.206406343955121,0
"C2",0.0309828504795729,0.000107845301847452,0.0888152477391036,0.0507407057936156,0.143373835288667,0.432060898671302,0.000772203208985212,0.0316166016620874,0.221315162334492,0.000214649520326236,0
"D2",0.0426667823475652,0.163766423011815,0.000148232152025025,0.105362818286487,0.0331411450867305,0.545750233664897,0.000148535724013438,0.000101662843093804,0.0447731655613273,0.0641410013220469,0
"E2",0.00915331649473794,0.036228642050395,0.000154062584245209,0.267504661768324,0.0600329244370224,0.10125603510239,0.0135869079835971,0.452613028237506,0.0001005119769315,0.0593699093648508,0
"G2",0.0449331608685078,0.0974217174456897,0.000114689589917663,0.0298817845665058,0.365433189242423,0.000126557517018224,0.154363414708332,0.000123912839040742,0.000120176104787647,0.307481397117777,0
"H2",0.000100143450605227,0.0643756153777895,0.151255286099816,0.0305616005182447,0.000285267434644056,0.255570269535183,0.44743003491226,0.000345229684350859,0.000136717453078244,0.0499398355340281,0
"I2",0.0283569725784564,0.0208573409523515,0.0077044843419268,0.00586100146575169,0.0121414746128117,0.0292274987413011,0.0223666058927117,0.597899354280042,0.157826935746644,0.117758331388003,0
"J2",0.0761214479414179,0.000110837171783008,0.000123221928056798,0.000219311748034306,0.203602652095513,0.160269823343974,0.000164171884182766,0.138097842520203,0.000188469251376067,0.421102222115459,0
"K2",0.0429358264578395,0.129721413812671,0.11468343311664,0.0344232675071545,0.0398957533263601,0.0229426764958546,0.000142269143163434,0.198060484123044,0.379614204557048,0.0375806714602242,0
"A3",0.000143075976223154,9.99678077912291e-05,0.497080816410799,9.99659584874067e-05,0.000100072393476833,0.36040119972109,0.000141130213751846,0.141430771724814,0.000115034165233399,0.000278724178190339,0.000109241450143155
"B3",0.163224132378372,0.000927703252595558,0.149495958859105,0.0622974825891968,0.000102093781831934,0.197596498172699,0.000122501416097554,9.9994998057004e-05,0.000180754331489278,0.216428885932049,0.209523994288507
"C3",0.000132756201028569,0.0715951977790459,0.308575150367227,0.0962269826528718,0.0514937553158208,0.178311091307665,0.173266111115115,0.119984294915759,0.000160290632403879,0.000141171101676794,0.000113198611386071
"D3",0.000240489949757795,0.071073807661245,0.0626542521209525,0.048804501655433,0.0313854526357389,0.455455532724301,9.9919639025857e-05,0.111797949771295,0.000153420148112713,0.00010302232793304,0.218231651366205
"E3",0.000248278776238824,0.000100105750504252,9.99018341356177e-05,0.00097998343471678,0.000100129373066269,0.00020279601779739,0.268324440430747,0.451401077447769,0.0448056537742005,0.229248873742391,0.00448875941843309
"G3",0.00138910392544002,0.20530883277471,0.0230244402188966,0.0714131152676538,0.0398316612263431,0.0181902682996457,0.139688393479237,0.0695726657965482,0.050384769191468,0.0177312597370281,0.363465490083029
"H3",0.025396359766521,0.0504159962714108,0.0497582502758293,0.0410481976825497,0.064999872423391,0.323279636795209,0.312986067571065,0.0248991575701001,0.0506131724881066,0.000107949375013214,0.0564953397808035
"I3",0.162545845520371,0.202825534682146,0.000113137144423965,0.139671216120263,0.0898146196350496,0.00034967998558979,0.00011592914834483,0.00045083195770391,0.403844124059854,0.000169130944702039,9.99508015524657e-05
"J3",0.00027520953350749,0.0836250206603648,0.0347899863098462,0.00152565919159098,0.255416234304398,0.0977974740661624,0.0260930163515742,0.11394860081343,0.237960195549381,0.127939702824661,0.0206289003950826
"K3",9.9902496092627e-05,0.218510329248036,0.23078861512331,0.106977134564096,9.99606785412332e-05,0.000327378254475231,0.251673822998013,0.000218220319364781,0.000253008337873362,0.190941164714181,0.000110463266017203
"A4",0.0842327218950485,0.0106024834275627,0.215828148768324,0.0316594860819786,9.99014212253853e-05,0.107800218364354,0.304562328798393,0.000108886241101804,0.0737062942346458,0.0872701241377967,0.0841294066295692
"B4",0.165316927931928,0.155463229233936,0.0579588054461198,0.0557213254963087,9.99050350376805e-05,0.165497131030069,0.0337563555837168,9.99011385900793e-05,0.13350116017774,0.0770249825920375,0.155560276334516
"C4",0.184640078150749,0.0913324078109895,0.0984896326014091,0.145696821692766,0.000101126659432251,0.0195285016289364,0.108807853164844,0.0713548132435918,0.0761592525800869,0.00978513529535183,0.194104377171843
"D4",0.0288176336740981,0.00011395093876147,0.172938072693735,0.000126001204193054,9.99137028698059e-05,0.29080855767814,0.0144942980364162,0.179022509587568,0.313369472962539,9.99080188822395e-05,0.000109681502797516
"E4",0.237213972897825,0.0238401737208601,0.0475819347264461,0.0123928176876275,0.000103333619932147,0.213668417955188,0.294665562197383,0.0304189097020494,0.00010002652453056,0.105471186040449,0.0345436649277093
"G4",0.0252922977585782,0.256458461595224,0.104668125726725,0.125835975136809,0.0512551679056283,0.0783506913953798,0.0641459800425334,0.14998568743631,0.0778813925321366,0.0469271280964879,0.0191990923741875
"H4",0.0274093926853503,0.0184039612364412,0.0450560329148309,0.045616790648787,0.149537944989011,0.429718621435647,0.145029361895004,0.00939073336983695,0.000118301055809785,0.0911204719278422,0.0385983878414389
"I4",0.149594106040605,0.000136608199303547,0.108044337617246,0.00847662967732387,0.351206490327679,0.102989233054168,9.99104826618049e-05,0.117734463237471,0.0116104482530521,0.125011695628353,0.0250960774821357
"J4",0.0120406317338731,0.18960287708542,0.134627604890982,0.11744194601936,0.19797736034545,0.000101496183206187,0.118325946647136,0.0662607491731748,0.078996558516362,0.0726229183765453,0.0120019110284893
"K4",9.99011893200124e-05,0.000116581370140752,0.0344286670359625,0.0727920136801798,0.000100282049579047,0.229221203910037,0.0342387741276123,0.314859044197271,0.0104847579312253,0.303557176102281,0.000101598406391258
