"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.0464848446664711,0.000174892333711617,0.134024257636464,0.28671207526163,0.0089502027269865,0.115786905809047,0.124178050516451,0.0703312298044774,0.0574962853972624,0.155861255847499,0
"B1",0.000499162119340273,0.156370041889809,0.101923409102731,0.171618602689062,0.051618671903266,0.0709919296191032,0.345384100143366,0.101365620462617,0.000114320017600297,0.000114142053105352,0
"C1",0.147624056677878,0.111111021983987,0.0139154522333306,0.153682735416285,0.0133481812454841,0.0790814136754069,0.119459276099654,0.198936947560209,0.0873777260053972,0.0754631891023671,0
"D1",0.0163981883241176,0.0250557253534105,0.213734431950307,0.0639023423879864,0.0782639939097132,0.00767069474390256,0.463863349121651,0.0858213882540122,0.0364631010815028,0.00882678487339668,0
"E1",0.138118946476809,0.159068312749134,0.264582059758367,0.0514900179927822,0.000487384050808672,0.0210520994545367,0.0183514194281115,0.0840867453886295,0.202539713179857,0.0602233015209647,0
"G1",0.0772693248333648,0.153852031956596,0.0875747726335645,0.104159565082695,0.170070703175116,0.100726168812606,0.0233968884119524,0.0634763707884662,0.0146811269582557,0.204793047347383,0
"H1",0.258300665606103,0.063929980128582,0.127290259085643,0.0666000728320612,0.105614713214945,0.0523982789349356,0.163978898320726,0.039206386313055,0.0351995254284385,0.0874812201355105,0
"I1",0.0141187093288626,0.179239516495167,0.171556985471314,0.208989848255878,0.0847184727135885,0.13128739836342,0.0674502298589083,0.0335432835641333,0.0856219004923905,0.0234736554563381,0
"J1",0.0533898505363849,0.0820440648335748,0.0674938016727684,0.287346698593925,0.00572493026543827,0.00198475639027361,0.17091121434458,0.0315523500464336,0.207764313822839,0.0917880194937828,0
"K1",0.13301089489823,0.0150411530624623,0.0491476206294096,0.0445691894393654,0.000107339682473814,0.0458014208059225,0.0314939310402029,0.00226037950702082,0.339167261824831,0.339400809110081,0
"A2",0.0658345601114787,0.0356895828741038,0.180134212554617,0.16590422086488,0.240578316317867,0.0697379946555182,0.0177020468049317,0.154840439404069,0.0329240826970034,0.0366545437155323,0
"B2",0.077010873176725,0.0669971485503833,0.0506802647373141,0.0366396205490794,0.0467772168402899,0.0657851464454847,0.0849853769803281,0.193661299228611,0.176980708337651,0.200482345154133,0
"C2",0.163203254708818,0.0464624491046762,0.000264408096233613,0.251978258192527,0.0835608652564823,0.175971227116932,0.18489450943587,0.0378784752745841,0.00694627312379961,0.0488402796900776,0
"D2",0.0664588867522205,0.0680767158128743,0.0652002755073151,0.080402827783747,0.116359189928743,0.100376802088029,0.000939769580753177,0.212092692446487,0.000926364652678972,0.289166475447151,0
"E2",0.0935328541312764,0.0599774814634709,0.00720252405684074,0.0625514162408852,0.0238193126422876,0.0496788570856209,0.171854924913766,0.0729505071143588,0.265585211152039,0.192846911199454,0
"G2",0.0535601640251902,0.000390557679646504,0.128458240889031,0.177874830110744,0.235690732169926,0.0157750487112834,0.112992634823652,0.0452066082899317,0.0885319029813847,0.141519280319211,0
"H2",0.188166036411265,0.00921973682964245,0.0897244551842385,0.0380553463668944,0.144848973897322,0.119853713878266,0.0783125435416267,0.133018519509484,0.0350725364831058,0.163728137898155,0
"I2",0.0915525254986895,0.0546711565189474,0.0188805922977819,0.141767139953659,0.194224337500362,0.0597048457631363,0.025302097797025,0.265680764639448,0.028959109341198,0.119257430689752,0
"J2",0.248529048682907,0.0213576695615748,0.0269675214051979,0.00846693903000616,0.0126818961686244,0.0980961684019565,0.0946993574940349,0.0618039157616736,0.329788338293958,0.097609145200067,0
"K2",0.0434192418005761,0.0905975533311112,0.0145076670777467,0.0477275317512305,0.081670093202247,0.0511712843580169,0.0477614197865507,0.0948076025596612,0.0473955826286051,0.480942023504255,0
"A3",0.107586858072001,0.0414737580946137,0.0185815121296261,0.000147851491132599,0.0609875448886199,0.0267659897499292,0.205930381939634,0.0464539196612925,0.0129058178148227,0.473275282593158,0.00589108356517025
"B3",0.0564493733261691,0.0630954781471368,0.036784310994904,0.0375843402525111,0.0202390573870754,0.0759364651695732,0.561644481433697,0.111142491195125,0.0314020763736887,0.00516965596992719,0.000552269750192527
"C3",0.000202164891617339,0.000126269301040871,0.166441340773772,0.508328395283819,0.000160949039164566,0.116114570264382,0.0331252685316406,0.0115362007599025,0.0449219425066061,0.114072185750181,0.00497071289787335
"D3",0.0183071554602636,0.135425569317926,0.149659489713022,0.0153034917862752,0.221372272837782,0.123102009152797,0.130591798871302,0.0137046265539164,0.121570746337195,0.0707912232365512,0.00017161673297026
"E3",0.0481878190505933,0.194734596996393,0.0487118465642994,0.493465921987048,0.0181757527142626,0.0220899632481786,0.0438402654352436,0.0991708842519945,0.0282645646585202,0.000279784291740364,0.00307860080172667
"G3",0.192340339356709,0.00243855300719917,0.00672061453776419,0.04075625553486,0.0514916055521195,0.085261247962757,0.000235296888567006,0.141412277536013,0.170467779471502,0.308758063812473,0.000117966340036369
"H3",0.00017711743916327,0.119671858428684,0.0854279800074681,0.104408341517001,0.219162046082971,0.0279679473770314,0.173624842398109,0.0246874806087032,0.211452397899012,0.0328358744963506,0.000584113745506894
"I3",0.0344478908435823,0.212723361144338,0.0529091935524894,0.000399622760776029,0.0895614629138577,0.143182646324355,0.243644075223813,0.130031803068254,0.0378547116019844,0.0551304498819501,0.000114782684600645
"J3",0.14957491859624,0.0297139942178818,0.102348650451282,0.250066655582448,0.0360788997655048,0.279977850116403,0.0812209289233456,0.00850641617863655,0.0151466820876373,0.0456662775529473,0.00169872652767423
"K3",0.113319209048426,0.389052118347618,0.084063464430153,0.0210255623202913,0.00259359175954289,0.00538351328097106,0.0200787311108394,0.0165803748165197,0.106296312714256,0.241496023362693,0.000111098808689645
"A4",0.0066329792964034,0.0437286709979522,0.0407860607902175,0.0433766785330765,0.132008325404742,0.236480615226085,0.00907566955639573,0.0674373076184635,0.341798046236651,0.057294710860364,0.0213809354796499
"B4",0.0949498934610707,0.0521773084957613,0.209929336055566,0.0253337450190558,0.0289906513916693,0.0306930343710932,0.00795543134138696,0.0509112778869575,0.0451659535418159,0.111918947457814,0.34197442097781
"C4",0.315518124735585,0.0799018211935316,0.00968124077193049,0.023312087697138,0.00460363635655391,0.0127199943734186,0.141192080826058,0.0119101207736046,0.158012072901549,0.166967012330089,0.076181808040542
