"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.227278348780269,0.208754707812954,0.00891670247397409,0.109819176286541,0.14353006639458,0.00721930769922661,0.0560278647978378,0.051963294869751,0.0600276905430926,0.126462840341774,0
"B1",0.258654309921687,0.0299369374863054,0.0619511525202907,0.0119703859753045,0.0125253471974796,0.0851789646694547,0.264090525234207,0.0398135641070393,0.200533276835354,0.0353455360528768,0
"C1",0.00843993198201934,0.063577797457959,0.000202403232588543,0.273164805427341,0.000101117962193458,0.260792735056075,0.000108105962225096,0.29114803497598,0.0180206765454282,0.08444439139819,0
"D1",0.177485599079956,0.100561434465785,0.115369008716428,0.0475017667287396,0.124533917751054,0.091134434653597,0.0590852779948447,0.222779342510106,0.0486633407200898,0.0128858773793991,0
"E1",0.00445081165114951,0.082977184046283,0.154206971000323,0.2934685748573,0.12625049695513,0.0946340735766063,0.0688722335981735,0.100367957267803,0.0375964273534228,0.0371752696938087,0
"G1",0.000128318520014247,0.227166454786392,0.125593774730335,0.0408886321250225,0.000130919199898256,0.0223852518412214,0.161319468619098,0.233960846554766,0.0989536624583982,0.0894726711648544,0
"H1",0.0781799080761414,0.0202937784837428,0.0395692359112806,0.022587989472179,0.0988412743711973,0.0279795664633779,0.00816419464436471,0.0920509845992384,0.225105980340042,0.387227087638436,0
"I1",0.172246694475592,0.0422161767820564,0.18435790095207,0.0646883632808177,0.0521200915637373,0.0845082046640082,0.0855063464108739,0.0222542405097861,0.0321323114728965,0.259969669888162,0
"J1",0.152084677891207,0.241128271803963,0.029149247550595,0.0277790110787533,0.0773472719424391,0.074341170735023,0.109845691179239,0.0661368900016662,0.0794670587903629,0.142720709026751,0
"K1",0.00968072746932037,0.0606684525169923,0.00547475693526419,0.11031147485356,0.00412066398559826,0.0994981707078769,0.246946195223863,0.291516568345605,0.153189678627884,0.0185933113340366,0
"A2",0.0446178910183469,0.155385138519362,0.0768514955194171,0.037169609734847,0.000238021673639133,0.000273983764576492,0.308710748254476,0.000485452800093807,0.259348370240238,0.116919288475005,0
"B2",0.269576355481089,0.0326648105872923,0.0226410696393794,0.000344234863439936,0.0656513210096611,0.182978148982613,0.0190621878370952,0.112205804477966,0.116280641845318,0.178595425276147,0
"C2",0.095601162390071,0.0850188385880604,0.176888077599368,0.194040466811832,0.0186532523652454,0.000636379335464929,0.0661721994249129,0.139063902138362,0.0998101475076299,0.124115573839054,0
"D2",0.0391805076136756,0.0810973219950331,0.131198299479016,0.0823080131967413,0.0345856840716571,0.173770092000899,0.029534784241182,0.2992204593351,0.0828869129543596,0.0462179251123367,0
