"1","2","3","4"
"A1",0.959524402424506,0.040475597575494,0,0
"B1",0.997084707930292,0.00291529206970782,0,0
"C1",0.738050576930759,0.261949423069241,0,0
"D1",0.736785588847039,0.263214411152961,0,0
"E1",0.995160111349808,0.00483988865019207,0,0
"G1",0.0238441167743205,0.97615588322568,0,0
"H1",0.999389243914125,0.000610756085874877,0,0
"I1",0.981229237170467,0.0187707628295325,0,0
"J1",0.998897419946141,0.00110258005385867,0,0
"K1",0.853815260154853,0.146184739845147,0,0
"A2",0,0.760224108278042,0.239775891721958,0
"B2",0,0.876839980724406,0.123160019275595,0
"C2",0,0.0010671255544745,0.998932874445526,0
"D2",0,0.932398329367315,0.0676016706326854,0
"E2",0,0.0237073559930007,0.976292644006999,0
"G2",0,0.664899208169103,0.335100791830897,0
"H2",0,0.999387673881635,0.000612326118364501,0
"I2",0,0.967029617610896,0.0329703823891038,0
"J2",0,0.903487699619846,0.0965123003801541,0
"K2",0,0.999732022893522,0.000267977106478361,0
"A3",0,0,0.600373751512261,0.399626248487739
"B3",0,0,0.999771573373098,0.000228426626901919
"C3",0,0,0.139896795493914,0.860103204506086
"D3",0,0,0.605288732090198,0.394711267909802
"E3",0,0,0.712154069306436,0.287845930693564
"G3",0,0,0.913681601631647,0.0863183983683526
"H3",0,0,0.280342265739676,0.719657734260324
"I3",0,0,0.999577774561825,0.000422225438174552
"J3",0,0,0.327654864464737,0.672345135535263
"K3",0,0,0.727636651531791,0.272363348468209
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
