"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.246214768962675,0.0650613621176985,0.0567634381940679,0.000172359671348848,0.04588756019151,0.144266675614792,0.123957783179014,0.000635762837442,0.0857596913354194,0.231280597896033,0
"B1",0.0226339480239445,0.0613614274045651,0.115114337069282,0.000105065816268322,0.238158672236587,0.356749504057452,0.0550438002485666,0.0124513012702343,0.0377105870344695,0.100671356838631,0
"C1",0.0265039337692979,0.0493802298523923,0.00807804583449117,0.143135838963846,0.060316594626731,0.0481310757294669,0.288310240217305,0.0452684968319363,0.120154639326345,0.210720904848189,0
"D1",0.0546889023997825,0.0679904683692917,0.0527143472688306,0.133192910189304,0.0310303602458646,0.323737277723722,0.273486135711006,0.00717028102042454,0.0558872630380492,0.000102054033724738,0
"E1",0.0532215427975876,0.032628730427884,0.106129504357485,0.073951470490357,0.000105746561326579,0.148472925752543,0.138154794033364,0.209462188696268,0.175621451337095,0.0622516455460898,0
"G1",0.174590275572324,0.0712240190710658,0.203827747656126,0.027660090754892,0.0727166636806002,0.0104008577748783,0.221811082104202,0.191504097624193,0.0122487511946112,0.0140164145671084,0
"H1",0.00986622919265554,0.03962256440968,0.0631096074813531,0.0550470933663943,0.212489710814877,0.0198520781529379,0.452944095713272,0.0340822072727527,0.0586013498681575,0.0543850637279199,0
"I1",0.134169865649763,0.019833720371647,0.0822365269871773,0.0109509240188853,0.116852188396361,0.121545883939764,0.265055571040266,0.096209155482009,0.0215946650389178,0.131551499075209,0
"J1",0.154810658499548,0.00928145912400915,0.0372865319062258,0.013706949927729,0.217494198661566,0.268108657027222,0.159351285286153,0.000102041896413086,0.046921497930656,0.0929367197404773,0
"K1",0.17570321840982,0.000135171928265283,0.27671013454347,0.049428135515959,0.0683080568033355,0.148144334380781,0.000108492817364497,0.0622855264740212,0.155115514677082,0.0640614144499014,0
"A2",0.308355302573437,0.0312284200281662,0.121120821314056,0.0434283474611172,0.00013381382549691,0.114218658715683,0.0202538582541967,0.307210956319573,0.0459380317350361,0.00811178977323847,0
"B2",0.0264704523341022,0.0101487265553504,0.162676959372593,0.000101950791965061,0.000107356361310045,0.213683834633748,0.27647159638932,0.0947783983926723,0.182895690131563,0.0326650350373752,0
"C2",0.0311346830154208,0.0286148760933283,0.184958322317809,0.0422105349484095,0.050069331441092,0.153198002958078,0.031444234418646,0.10954203996067,0.148333831438069,0.220494143408477,0
"D2",0.139087099409709,0.000213481116008125,0.0310225713699692,0.418148136037435,0.0507044671259607,0.155643534597966,0.188400805752263,0.000148988320524826,0.016504260872286,0.000126655397877976,0
"E2",0.0678697602115084,0.240275086292015,0.0322210713931713,0.245006867556505,0.0420110386523106,0.0150137284881359,0.0526025972924372,0.0581067213147776,0.0908039484430617,0.156089180356077,0
"G2",0.0366156258766884,0.153429119223169,0.059670690825843,0.160132660059116,0.0654043458767093,0.000395095831339278,0.187047265243189,0.0813014890362749,0.0502718936519467,0.205731814375725,0
"H2",0.125026435280538,0.0996727046264962,0.0713112035384479,0.116601434793384,0.129013629967072,0.0617721312472817,0.034541618195363,0.161773679901714,0.0189334308846513,0.181353731565051,0
"I2",0.131340965518042,0.000293836902091105,0.0478778687279433,0.136739983292352,0.0996872809290091,0.155053099555563,0.10811551535963,0.219307103923089,0.0254588407381231,0.0761255050541586,0
"J2",0.0957909091349036,0.0867935701273222,0.0400766440078763,0.0563758192350127,0.243630204713071,0.0275548839231612,0.132364920821933,0.0211320926829987,0.208974826446776,0.0873061289069453,0
"K2",0.00328660077227124,0.0657473308608677,0.384599538872517,0.023048634310957,0.0572717883078223,0.000156071453272016,0.216328900264293,0.0452980044417596,0.101235240553162,0.103027890163079,0
"A3",0.114000537131631,0.000112940831692051,0.178371713574962,0.0365959993955664,0.359977470930339,0.0372075337255686,0.000207685517887839,0.0364592026018799,0.0897016900038159,0.129303933002033,0.0180612932846235
"B3",0.120660516321499,0.0248309968078327,0.0298271952871405,0.00734955649734459,0.134050414532157,0.0738155245135049,0.0224232949863309,0.287179192474198,0.0485165235089697,0.232726849742103,0.0186199353289187
"C3",0.00012168195696333,0.000191740597028863,0.112698240100128,0.0691472566003445,0.0763939965860997,0.480430577230559,0.0912353762874295,0.0435435134821118,0.123600730988001,0.000117539236341701,0.00251934693499268
"D3",0.0355915169685426,0.0809798359232778,0.199073646496669,0.00143086758940234,0.00780886489438302,0.340155139311591,0.0596206270846586,0.0106878934781301,0.0565660328699908,0.0998508750855886,0.108234700297766
"E3",0.0627940620475673,0.0651610922972648,0.00605612621188173,0.116293163113574,0.0301344124487014,0.107350168671188,0.0258128672449966,0.55254086433463,0.00935987863606892,0.0242342714499576,0.000263093544169975
"G3",0.0405473867558018,0.0682669996907229,0.00437828129808292,0.0984887315441344,0.316635577006966,0.0139426085175376,0.113035344849726,0.0193522671641256,0.00473943636969693,0.149601320786049,0.171012046017157
"H3",0.00014065646045543,0.105231004929236,0.134333513773379,0.0624342861602399,0.00393856578342146,0.213669544830985,0.451880667364259,0.00890731372562042,0.00112934359036777,0.018190222596781,0.000144880785254937
"I3",0.0216816738964034,0.0182907966514604,0.0263835526000221,0.0356273693221087,0.015161751549209,0.0224588620014647,0.0168639765718524,0.576411050024948,0.187952281601322,0.0790628892915382,0.000105796489671778
"J3",0.0473279002251406,0.0133557351436654,0.00708459790067593,0.000118223336375452,0.187662920260346,0.200476053478275,0.00689728349253803,0.149783814251241,0.0601316255226048,0.323838642843677,0.00332320354546069
"K3",0.0239710423034846,0.126857536243568,0.0844388363507667,0.0163154546011004,0.0442141230499685,0.0812179038274567,0.0448092048013099,0.265996564020067,0.279868627329758,0.0322063153756813,0.000104392096838175
"A4",0.0727848656989555,0.0366332036640181,0.144554868446566,0.0322553343025482,0.000210873985999604,0.135701904911764,0.221477574962114,0.00415318817618048,0.113632058924367,0.0814404451639361,0.157155681763551
"B4",0.127269642367401,0.130966088163295,0.0541188274779775,0.0474384588177896,0.00568561742636263,0.161935841075959,0.0136735967090841,0.0181208227631283,0.097728090237065,0.116769104593147,0.22629391036879
"C4",0.139647897219797,0.154941596181273,0.113708919873207,0.117562913296635,0.00699820337930384,0.0414940491289141,0.0857355229417176,0.0559466998261047,0.0987816787121443,0.000101600838892725,0.185080918602011
"D4",0.0558918469461292,0.000101982424816105,0.125656804621173,0.0111390791119775,0.011116305194619,0.298172064023229,0.000246412232466157,0.175776940329994,0.306690570472818,0.00734976786558465,0.00785822677719282
"E4",0.211624735766282,0.0424513998330219,0.0645865386369744,0.00475034269763827,0.00442223473499022,0.127877030764682,0.286164084915834,0.0721689394759333,0.0290639096447228,0.0795729744577854,0.0773178090721361
"G4",0.0340142480184443,0.250741329717606,0.120246732337811,0.106058624027539,0.0257097238735995,0.0587204056000667,0.066332600932845,0.165368770710845,0.0813348874848532,0.0729685302668187,0.0185041470295709
