"1","2","3","4"
"A1",0.999671015895947,0.000328984104053443,0,0
"B1",0.996827696941907,0.00317230305809298,0,0
"C1",0.999550358503268,0.00044964149673175,0,0
"D1",0.965837099861538,0.0341629001384623,0,0
"E1",0.944204238610656,0.0557957613893444,0,0
"G1",0.999453023537837,0.000546976462162433,0,0
"H1",0.000144020919394626,0.999855979080605,0,0
"I1",0.288085510848149,0.711914489151851,0,0
"J1",0.738114412077995,0.261885587922005,0,0
"K1",0.19732060783429,0.80267939216571,0,0
"A2",0,0.280881890759097,0.719118109240903,0
"B2",0,0.152542224471024,0.847457775528976,0
"C2",0,0.84904387832107,0.150956121678931,0
"D2",0,0.999589679957452,0.000410320042547967,0
"E2",0,0.896645991318806,0.103354008681194,0
"G2",0,0.973190386644418,0.0268096133555819,0
"H2",0,0.810762503342927,0.189237496657073,0
"I2",0,0.212453192213143,0.787546807786857,0
"J2",0,0.999808821397573,0.000191178602426668,0
"K2",0,0.596175072229012,0.403824927770988,0
"A3",0,0,0.619099449743857,0.380900550256143
"B3",0,0,0.938964708345535,0.061035291654465
"C3",0,0,0.768511285145671,0.231488714854329
"D3",0,0,0.668760041470711,0.331239958529289
"E3",0,0,0.99794676435667,0.00205323564332983
"G3",0,0,0.977096336440832,0.0229036635591684
"H3",0,0,0.65662683867971,0.34337316132029
"I3",0,0,0.751966906958106,0.248033093041894
"J3",0,0,0.98289787786551,0.0171021221344904
"K3",0,0,0.915172612137688,0.0848273878623115
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
