"1","2","3","4"
"A1",0.887358182978356,0.112641817021644,0,0
"B1",0.999537557107684,0.000462442892316589,0,0
"C1",0.998985224402544,0.00101477559745573,0,0
"D1",0.949970394750787,0.0500296052492132,0,0
"E1",0.99831830878317,0.00168169121683042,0,0
"G1",0.807672423922348,0.192327576077652,0,0
"H1",0.997483558818176,0.00251644118182404,0,0
"I1",0.370064548356554,0.629935451643446,0,0
"J1",0.930845069775647,0.0691549302243529,0,0
"K1",0.0239167042478344,0.976083295752166,0,0
"A2",0,0.712814344115404,0.287185655884596,0
"B2",0,0.999623021192573,0.000376978807426628,0
"C2",0,0.985439410834846,0.0145605891651541,0
"D2",0,0.205583910622763,0.794416089377237,0
"E2",0,0.999710468744265,0.000289531255735088,0
"G2",0,0.298802975254846,0.701197024745154,0
"H2",0,0.566133033457163,0.433866966542837,0
"I2",0,0.999506655606274,0.000493344393725398,0
"J2",0,0.962883825257636,0.0371161747423638,0
"K2",0,0.905901496990372,0.0940985030096279,0
"A3",0,0,0.931924337248343,0.0680756627516575
"B3",0,0,0.882739819172957,0.117260180827043
"C3",0,0,0.987958261295283,0.0120417387047169
"D3",0,0,0.982235735593488,0.0177642644065119
"E3",0,0,0.969611007348354,0.0303889926516458
"G3",0,0,0.799487114741758,0.200512885258242
"H3",0,0,0.906124921410408,0.093875078589592
"I3",0,0,0.999314005949354,0.000685994050645788
"J3",0,0,0.875773252550133,0.124226747449868
"K3",0,0,0.999360678795364,0.000639321204635946
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
