"1","2","3","4"
"A1",0.979291160472493,0.0207088395275071,0,0
"B1",0.581926322456267,0.418073677543733,0,0
"C1",0.509357438677924,0.490642561322076,0,0
"D1",0.564076505402067,0.435923494597934,0,0
"E1",0.999619340232949,0.000380659767050648,0,0
"G1",0.818782018467231,0.181217981532769,0,0
"H1",0.999749575115086,0.000250424884914405,0,0
"I1",0.999847243775707,0.000152756224292648,0,0
"J1",0.999257296127066,0.000742703872934205,0,0
"K1",0.999833987896018,0.000166012103982135,0,0
"A2",0,0.999528406280663,0.000471593719336528,0
"B2",0,0.999798278062267,0.000201721937733139,0
"C2",0,0.999718898586444,0.000281101413555707,0
"D2",0,0.801248261638095,0.198751738361905,0
"E2",0,0.324826335210766,0.675173664789234,0
"G2",0,0.213241186671676,0.786758813328324,0
"H2",0,0.858169018119461,0.141830981880539,0
"I2",0,0.158910173509302,0.841089826490698,0
"J2",0,0.999533647774519,0.000466352225481251,0
"K2",0,0.378413580592444,0.621586419407556,0
"A3",0,0,0.987749295813459,0.0122507041865409
"B3",0,0,0.72129594472289,0.27870405527711
"C3",0,0,0.999771720676446,0.000228279323554188
"D3",0,0,0.281956650743821,0.718043349256179
"E3",0,0,0.999598720909003,0.000401279090996568
"G3",0,0,0.267204916401598,0.732795083598402
"H3",0,0,0.999623345122571,0.000376654877428489
"I3",0,0,0.991458577546566,0.00854142245343376
"J3",0,0,0.999720458091628,0.000279541908372285
"K3",0,0,0.999672131011832,0.000327868988168356
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
