"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.000109929111190215,0.0627218382883704,0.318703981076231,0.188814540136122,0.0895409406876312,0.0334737768377515,0.0670799554636793,0.00849280290446519,0.130630619350193,0.100431616144366,0
"B1",0.113827402052785,0.20315086638281,0.0156954086976166,0.0385805622196719,0.190072454778729,9.99277580037161e-05,0.393751889694618,0.0119292282437972,0.0113976961747617,0.021494563997207,0
"C1",0.101987593570326,0.0860821185250311,0.0718861328834737,0.00012446355222538,0.313064663232105,0.0685794610810797,0.162444960538708,0.0195462906670817,0.0290273862674475,0.147256929682523,0
"D1",0.000138415550286936,0.39018111136971,0.103351220010263,0.0267481180595346,0.0387461524097881,0.24001367404445,0.132642884900987,0.000100599726178661,0.0679760861263321,0.000101737802469395,0
"E1",0.472467543958207,0.058001080651632,0.108366338786234,0.0503828502285322,0.0576117585275762,0.0747643734232705,0.0536289997263138,0.0742445019083854,0.0331235430816528,0.017409009708196,0
"G1",0.0865064682261166,0.175537028715038,0.238465560011598,0.103528867869931,0.189004185393086,0.170864354586988,0.00010150887690272,0.000100090338949055,0.000102213725391226,0.0357897222559983,0
"H1",0.269165056495368,0.104905967780574,0.112287114355452,0.11324381228851,0.0443542353378186,0.000141110319938745,0.0901435951109952,0.103588560645129,0.0422026838783974,0.119967863787817,0
"I1",0.0351475604133599,0.000100348208938302,0.0803169107900432,0.115431914544911,0.350257651765356,0.105276270788395,0.099576060021881,0.000100186742644957,0.105227568847339,0.108565527877132,0
"J1",0.142069515095749,0.19230360506651,0.0722939366351629,0.0483926303659663,0.288409570791816,0.0966956402133995,0.111945023502867,0.000171921258196241,0.000100209461015653,0.0476179476093175,0
"K1",0.00010891955951605,0.159154791875656,0.132097877866363,0.0719725892577013,0.232797632554107,0.0648503864040446,0.0899034662177315,0.0358471968435135,0.0180893706389523,0.195177768782415,0
"A2",0.147889284400321,0.22205553130517,0.000478250573096536,0.315413967620575,0.0695137495147714,0.000115547926858271,0.066287695850383,0.0825857642549558,0.0467113208096062,0.0489488877442619,0
"B2",0.0002221922565383,0.0517151107753306,0.083438296493807,0.000407138199939633,0.129897405984695,0.0783037999579699,0.18511687692411,0.00024707873241646,0.117388752574766,0.353263348100427,0
"C2",0.0530548940074685,0.000263011852550543,0.38264633987453,0.0763291866437577,0.000113941596321011,0.000114344197796333,0.14776918254368,0.136181652386969,0.000101923846984446,0.203425523049942,0
"D2",0.232834468677142,0.000189763533471587,0.000199217856139798,0.000102001988903257,0.260529789671993,0.0499619256047175,0.0357029152777663,0.222977176965515,0.197384653962214,0.000118086462137902,0
"E2",0.0746515073504239,0.108366784780734,0.134785138226054,0.210322168108626,0.0301494724962059,0.000255984134745552,0.04477078977136,0.0221278977915548,0.134546030190297,0.240024227149999,0
"G2",0.176050078674446,0.0713448857586289,0.000127167788905555,0.0414245870046983,0.213178337176272,0.106426514484772,0.213310274831212,0.142213166651911,0.0357996688380677,0.000125318791086585,0
"H2",0.000363806808226143,0.169863706594383,0.108454864062259,0.115110432175025,0.189313896814341,0.251252089854471,0.000157298934822051,0.0672511761766759,0.00013748628339796,0.098095242296398,0
"I2",0.000189527149191565,0.000192404058472019,0.382348733130013,0.340981424246196,0.000105753061613413,0.0392614939864049,0.079421770052629,0.157290272169696,0.000106139795404616,0.000102482350379695,0
"J2",0.339823158848188,0.0740749642389822,0.110765221723098,0.000117470497967936,0.000101374362426785,0.110550167368157,0.198604423778145,0.165759952180892,0.000100496236821466,0.000102770765320997,0
"K2",0.12732093705976,0.390994948888081,0.21412858407736,0.000131671871133692,0.106819329563284,0.0494421651615647,0.000394517538805048,0.0714615932175877,0.0391368042340989,0.000169448388323786,0
"A3",0.0960632151546291,0.000236407978803317,0.355298867489967,0.000184872441954679,0.000113885937887716,0.0928001156675063,0.0867564665472842,0.0867017387798399,0.117017227604567,0.103102185628428,0.0617250167691321
"B3",0.16816378792784,0.000939445243776239,0.0283044267459591,0.228275880735201,0.443725105772137,0.000100541724256939,0.0506268391467473,0.0615241694020282,0.00010364881296978,0.000149754827531275,0.0180863996615532
"C3",0.0893327199545788,0.0123319356339499,0.327534772110856,0.0219687904399866,0.0796595952988928,0.0664938580675965,0.0769980843901623,0.136555254049141,0.0406692763161496,0.148337362778926,0.000118350959760187
"D3",0.000222629675123563,0.421974310622309,0.000105915174356764,0.000101817710293054,0.0407013693195835,0.204250552332054,0.0859133067535039,0.0706421255980958,0.129604420346063,0.046371096303797,0.000112456164820504
"E3",0.0347271720964675,0.0879704317828667,0.000104099763397108,0.0235586243692533,0.324652679329179,0.180595218574596,0.162746845363846,0.0377820085721633,0.000156334387496008,0.000163358431305248,0.14754322732943
"G3",0.000100128119548748,0.0883246616663431,0.38578977301494,0.154642854621227,0.000101024979374829,0.0646925780075503,0.000160280191736603,0.000176505693494972,0.0977659066406678,0.208144054992581,0.000102232072535322
"H3",0.000125185691944923,0.000247083313972111,0.00011804981756568,0.000207146028993195,0.000495124455249359,0.000151084997944715,0.401704285631472,0.404460559792141,0.192260904847561,0.000128936192431193,0.000101639230725432
"I3",0.0546016661544385,0.226739895917198,0.0933164810730775,0.000167740601346987,0.111086661425679,0.0357529553639694,0.356824617372097,0.000211580858072309,0.000122372230526722,0.0924335156455617,0.0287425133580323
"J3",0.000236687258297338,0.14888529303466,0.0443823480052051,0.244038356239016,0.000100258659805849,0.201852312338046,0.11645484040173,0.000116160891347401,0.0407352862168889,0.203096152742129,0.000102304212874713
"K3",0.0316299423480984,0.154983029772036,0.0315180872803415,0.0001392902286998,0.0223300560978724,0.0692177202674917,0.00010771813576428,0.471163206331425,0.136841395598062,0.0496220829008413,0.032447471039368
"A4",0.394457991682161,0.141319147511407,0.065588868893225,0.014187910861927,0.056480341332311,0.056449872473439,0.0492917791330709,0.0173853986416422,0.0918573722137234,0.077273306393298,0.0357080108637956
"B4",0.376492877466171,0.0242216243274474,0.246567002791192,0.0887075333006665,0.000102150292952276,0.000100388465744958,0.000114350763146271,0.135836107390079,9.9924312980837e-05,0.0252131765203242,0.102544864369296
"C4",0.000102989740827864,9.99011017703859e-05,0.0553525994464912,0.392417664033744,0.0110018221623134,0.127998697003871,0.100525965869774,0.0473769295260834,0.0648396813381108,0.0109673835670459,0.189316366209968
"D4",0.11519698956242,0.119895527422757,0.132251506426591,0.0881919971417509,0.0102629704882043,0.000111268755099951,0.000114715982134878,0.1135376298058,0.0897241394925128,0.274860613457887,0.0558526414648427
"E4",0.0898067410255008,0.115039739064603,0.293460240942181,0.17773483105254,0.0593973138030068,0.0708927767153643,0.0593503688509895,0.000100859549328567,0.0592882707309642,9.99041385081427e-05,0.0748289541270131
"G4",0.0583655158922398,0.000203992312964997,0.202830192591276,0.0929660782116854,0.057036437902399,0.0202619226704851,0.0187439894540507,0.168129592458098,0.091917217581116,0.251999951577528,0.0375451093481575
"H4",0.252963610754704,0.0127343647303788,0.000109287563677476,0.223529102984581,0.149238053692467,0.150334259728789,0.019270027082684,0.000197325605552453,0.0505140476482424,0.101447777271914,0.0396621429370099
"I4",0.174589420949685,0.000220809622226276,0.0938574707338882,0.0408167103704221,0.0685643999610731,0.100683512625841,0.068700178572274,0.149724451462034,0.11856779153135,0.000109858762989078,0.184165395408217
"J4",0.137347828836879,9.99415585403553e-05,0.267985029876371,0.000147197299768157,0.00010007650257797,0.000157685800294426,0.109015586040574,0.198267126368053,0.240850478760996,0.000100587160599685,0.0459284617953458
"K4",0.0927299715477458,0.000104401213134329,0.093558562542868,0.0352058762088954,0.000100175271474864,0.0123780429874648,0.141881278289845,0.20617614483199,0.000100030929198084,0.305662343161765,0.112103173015618
