"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.00505719205553543,0.0055520469899615,0.000109577238600049,0.113929999033117,0.0415282053070741,0.0858705062337264,0.0489796983227738,0.240558853269913,0.40313695535804,0.0552769661912585,0
"B1",0.0344595245283564,0.475487083635206,0.000338376082801626,0.000145353851046793,0.203441916584349,0.0452986809648336,0.15056084743309,0.0272478864679436,0.0629153789893769,0.00010495146299679,0
"C1",0.141456029143154,0.0449090272988959,0.051376241774785,0.000323867970975205,0.344150906389462,0.0502516530937666,0.309605389191895,0.000160554411958132,0.0331186794278097,0.0246476512972991,0
"D1",0.105619730567576,0.000564860470394682,0.100908356891468,0.252682129655409,0.236593440514847,0.0663369068598081,0.127501127557125,0.0629547366384721,0.0467339700777108,0.000104740767188892,0
"E1",0.024758448259005,0.0927192843600048,0.206849475809662,0.114582398623154,0.132530266990885,0.277610833822392,0.0164295830522917,0.000100110148177612,0.0281361560784101,0.106283442856017,0
"G1",0.0575257939206305,0.00010429789809336,0.315870332009148,0.0716777265077023,0.257847574713732,0.0567170008781754,0.000102872756005756,0.0554323678002862,0.157916189819462,0.0268058436967647,0
"H1",0.11875445425681,0.191359916693063,0.234793809209274,0.103625335803189,0.000101503922624257,0.0357264444782796,0.261871913494486,0.0301495449536023,0.017807471425007,0.00580960576366584,0
"I1",0.149747170779598,0.123224407114111,0.29957934471741,0.00869677055460485,0.0653784781224816,0.00834848582163824,0.108710798597972,0.141646564729433,0.00835021419442924,0.0863177653683223,0
"J1",0.0309123523521924,0.200192645369145,0.00589566716205093,0.23485142532333,0.0844878736514657,0.0765664223131574,0.0319559971421878,0.0240729712439331,0.28624528495959,0.024819360482948,0
"K1",0.000107437009957396,0.0670398331398997,0.149454676220916,0.139419308737033,0.0183238326486968,0.0872426469869561,0.174512495690006,0.0831848538618526,9.99101945832217e-05,0.2806150055101,0
"A2",0.13438516650937,0.0848279918918483,0.0421379662054041,0.00192417263840455,0.126427532735605,0.0912341467642681,0.147083520195991,0.0800803559820283,0.264444240453418,0.0274549066236619,0
"B2",0.0445772034737818,0.0875499073719205,0.117119665119788,0.0948425323177062,0.168448384089349,0.000118994763329502,0.405821047746367,0.000116598934121765,0.0343135628884576,0.047092103295179,0
"C2",0.00696360193455625,0.0440203109563347,0.0530891004144543,0.277293617944235,0.100211109563236,0.0550923695225952,0.0772250571198766,0.171038257550717,0.110793276174609,0.104273298819386,0
"D2",0.121114921588776,0.0712659115609637,0.0571577904909607,0.158845982518577,0.071908511620905,0.135311764702665,0.147598548101267,0.10915438865862,0.0286953504905226,0.0989468302667434,0
"E2",0.000186810607784618,0.000150061492760788,0.000235179930800549,0.000134795280253664,0.00343454514508151,0.00018673248866887,0.00291855250003649,0.00153919573428317,0.225071470318775,0.766142656501556,0
"G2",0.332366013192704,0.000211484032430299,0.379671854148122,0.000274534485556907,0.154849468544722,0.0866284917243282,0.00115999437731136,0.000144056526734648,0.0445158379572516,0.000178265010838631,0
"H2",0.0404868817493856,0.0424540874764721,0.232958416176974,0.107830781962392,0.19113717021786,0.0859658127162244,0.000163928637965392,0.126849651030457,0.110140793819326,0.0620124762129429,0
"I2",0.000622254202311023,0.000158544715825775,0.158089419256995,0.000354661986538112,0.0851870261573558,0.000100455260256373,0.102673008894999,0.337964619154035,0.000176029859184438,0.3146739805125,0
"J2",0.0659284127830038,0.000149845816860923,0.135671226464408,0.000155910280281957,0.0156288818906717,0.0324626083715951,0.231152603730035,0.140727839948241,0.000103476085944993,0.378019194628958,0
"K2",0.000185636438141787,0.000123371932265456,0.000304878793698663,0.231663043332446,0.200491831074171,0.241038105395618,0.0442764370221254,0.172592606295513,9.99749315149485e-05,0.109224114784505,0
"A3",0.0807720559676589,0.0309695680899262,0.000108490710881154,9.99522872618939e-05,0.0924781146665632,0.0245922964228974,0.000120540264696422,0.169688990501422,0.433109463923143,0.0244342018598485,0.143626325305701
"B3",0.0940848100753188,0.0523799276418253,0.166802018241498,0.074505273843373,0.298420708280552,0.0991928307938549,0.068682429103897,0.000132194413541128,0.0296413540516016,0.0115483955748622,0.104610057979677
"C3",0.000102251726140119,0.000151837158605326,0.117081741296748,0.000185392641725281,0.108361523824338,0.197857390459314,0.184443077180009,0.172935500052298,0.000243803699648565,0.000588710882405186,0.218048771078769
"D3",0.0361168031141052,0.159706941123564,0.378748885506504,0.0409893329697449,0.0640810836796818,0.109770626510935,0.0281333228390797,0.181209906250585,0.000451173919701376,0.000267350634834305,0.000524573451265108
