"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.0236895049711662,0.0525298809077255,0.0337537894299201,0.0231274559807041,0.0273506279748121,0.000116606436930935,0.392320404665941,0.172249594400065,0.101094689637873,0.173767445594863,0
"B1",0.0908739868910192,0.0949046701890711,0.157366037210737,0.267348492454748,0.236558538638464,0.0447915725885322,0.0737534999216959,0.0211095840038176,0.0131698735117486,0.000123744590165905,0
"C1",0.0181361247772702,0.238590961623171,0.000148538666660447,0.1024224137247,0.13060701400233,0.0700080344559473,0.0354868657240047,0.164871331561213,0.0880030391670689,0.151725676297635,0
"D1",0.0300809167917363,0.000110014250215445,0.000297673765157981,0.0108179316947779,0.137422897568326,0.137785292707613,0.167491017273107,0.402000286329004,0.0774295792666371,0.0365643903534257,0
"E1",0.246603306474492,0.0264463785715168,0.189506841388702,0.0828479810447419,0.131791855906523,0.0885916091359144,9.99568653254774e-05,0.0788393372761399,0.0650188955008781,0.0902538378357666,0
"G1",0.0805363623698489,0.0965284760770285,0.256865227248615,0.0320653604779567,0.000134853345500257,0.000101543450533138,0.449590500343716,0.0184048945840169,0.000100003670620075,0.0656727784321647,0
"H1",0.110222512031381,0.0368934258991464,0.185588311129234,0.0786606328430299,0.0625517376489725,0.0254612393919876,0.0572925933488413,0.019122421687879,0.314679130468793,0.109527995550735,0
"I1",0.000122584785277539,0.221723078030888,0.0641639201234558,0.284871347472087,0.0936072896754546,9.99109383428319e-05,0.0317412987880693,0.256440746849351,0.00014801706920718,0.0470818062678662,0
"J1",0.124971984365573,0.0224088570932603,0.00786815344191742,0.0152909012292043,0.280410375206787,0.000151446431828032,0.354403096638759,0.0213270487615278,0.123968256081875,0.0491998807492681,0
"K1",0.000109333814522829,0.137653666665754,0.159691802351377,0.000117785216836058,0.332686088814396,0.0199772216259271,0.0605316432678692,0.0450266170194036,0.190675520570895,0.0535303206530187,0
"A2",0.0787758973159666,0.0151553698371204,0.112839138329417,0.000120872437790873,0.272621204252175,0.108607389829799,0.188679985151648,0.00919726124399868,0.0734524506205995,0.140550430981486,0
"B2",0.0804958965967106,0.054627957814135,0.15096743600267,0.0434216746359271,0.206986530302962,0.121608875455409,0.0264354859098814,0.10987007649246,0.0518847512711416,0.153701315518703,0
"C2",0.0324409714588357,0.0935768379998484,0.325681329265542,0.121170867963147,0.115704744804436,0.000104067513438817,0.0143950904894057,0.000153150915561365,0.186059249665488,0.110713689924296,0
"D2",0.421411653119694,0.113466033120546,0.222167517180119,0.0999826287293646,0.000131981160471424,0.00011478917047949,0.000100547714446839,0.037717270318374,0.000103027921889069,0.104804551564615,0
"E2",0.000153132430042229,0.000244639398406474,0.0993367948810742,0.000103437953714244,0.479887333413262,0.000118123564790784,0.000111355332087732,0.419656363785978,0.000159771755869528,0.00022904748477424,0
"G2",0.03726651294674,0.0126625170597143,0.0390898288453896,0.000102279579251739,0.000108984129904231,0.340732599937144,0.109411177411265,0.248540680720207,0.100766797716256,0.111318621654128,0
"H2",0.000172497060820956,0.0240995750179814,0.0182317483364786,0.325175398407718,0.208470557195285,0.277249170420218,0.000354491603698089,0.0361633491679118,0.000182906932028234,0.10990030585786,0
"I2",0.0263622575339709,0.343507073080065,0.000101365640995634,0.0788159327516915,0.0991807372776021,0.000101471184912894,0.0859826007591985,0.15787721164637,0.110811127666559,0.0972602224586346,0
"J2",0.313761540031858,0.000546897006598165,0.0222313679068012,0.000101663323569139,0.0196095445655723,0.350180846643545,0.160910026983549,0.0681386126617846,0.00123170545676807,0.0632877954199547,0
"K2",0.310299743115337,0.000597486124105625,0.000238133022385506,0.00030503590515017,0.069320003134985,0.11120607231042,0.102858904675709,0.000119740608338889,0.0971724185556763,0.307882462547894,0
"A3",0.019006433554358,0.000100996281993798,0.0381480269707077,0.218362582698274,0.000319888835014137,0.000107302782225973,0.000129319238909962,0.120384546718999,0.573304009826463,0.029991919448835,0.0001449736442189
"B3",0.0165092162587843,0.296478191420004,0.067990983480837,0.0404694377913047,0.266840571726019,0.0415966960754787,0.000102738276668063,0.000104490308779319,0.000103741113750016,0.269697263844963,0.000106669703412075
"C3",0.000143077478262344,0.103130071823974,0.000106522494633135,0.158489481166003,0.28824580769702,0.000101595543397972,0.193955812286297,0.0985403027215723,0.000122738068532526,0.157056125262046,0.00010846545826155
"D3",0.000115897386897718,0.000505632030619164,0.0541418515711768,0.188645133921821,0.000102969961848158,0.193232815851968,0.0977884590325527,0.279276111809076,0.000383426009020984,0.057650832609855,0.128156869815165
"E3",0.0279030973493666,0.0949098139310861,0.0220884196872464,0.0522366638313486,0.0336354995433058,0.0552721629005354,0.0731862444114201,0.223539584694263,0.0959162588375691,0.269306916798745,0.0520053380151138
"G3",0.000450907067688967,0.190157683295181,0.0196752446183004,0.286671612619895,0.0574846626056727,0.0532651163840564,0.0436009427605307,0.245434779010243,0.0370010867711195,0.0660669421283374,0.000191022738975274
"H3",0.197940554895039,0.122089051577246,0.0555057950782341,0.0624505583652938,0.000647221122429909,0.000103276969891789,0.278171110175695,0.000202499094327477,0.247227123369267,0.000476859079494848,0.0351859502730816
"I3",0.0798036537076194,0.000324180330900228,0.144948035226005,0.110963635367338,0.261709496984738,0.00010661162604292,0.128903126973354,0.0186999364851145,0.253954150015527,0.000243622317990377,0.000343550965371422
"J3",0.0896933381333191,0.185955114269142,0.203981729671816,0.0198617598680484,0.000184617573880592,0.0899186259271333,0.0350606128206903,0.166537897619699,0.112956461806496,0.0513077221905174,0.0445421201192574
"K3",0.19903379678134,0.0756761063037742,0.0465423444727548,0.0523347554056021,0.000148481411230403,0.414320734491911,0.0614954850773292,0.000114074960117652,0.149928964084826,0.000264952277997602,0.000140304733117239
"A4",0.130829076545501,0.0646718303514176,0.108336922202927,0.225215838936142,0.0264364877899255,0.0686882469890127,0.167482100549459,0.0288900625964741,0.0186446470187155,0.0387175454667784,0.122087241553648
"B4",0.202001329220006,0.116593921896819,0.0369559286333723,0.00724496868537978,0.120078957506236,0.0699631765891248,0.104663014451238,0.118940570577946,0.0350146261984856,0.000100183897760127,0.188443322343633
"C4",0.127331222835614,0.0208132015641764,0.0536297142251211,0.000143967074048366,0.0596433746244684,0.0864181428617543,0.169418300132838,0.149570637287983,0.0203098011741758,0.298934788052669,0.0137868501671508
"D4",0.112293616588175,0.29143766629081,0.0798830868864156,0.119875951122764,0.0292081323128905,0.0492858289353441,0.0102686319681525,0.04431602108715,0.181270668884586,0.000234147658582904,0.0819262482651291
"E4",0.455631686746613,0.0140316823987631,0.0607005167053023,0.0757526617325572,0.0600662613128178,0.0441742772575749,0.00654682418858706,0.144016892251439,0.040863502271748,0.07160440267835,0.0266112924562474
"G4",0.00765735532549723,0.000104011043698582,0.0265358053510816,0.000110885863362634,0.109633929609514,0.290664578532678,0.0107363081718038,0.0684598380888435,0.000112214733488666,0.380342730016422,0.10564234326361
"H4",0.0338896923352993,0.0232964034382451,0.0295879938899749,0.0907104165370076,0.0620829563442319,0.0448862476938059,0.0484542166613752,0.183986128500715,0.139354271304448,0.103128208616401,0.240623464678496
"I4",0.0804331545621544,0.134401305777304,0.0721358040370581,0.102028417554375,0.175833524919928,0.14630508863814,0.0192617635796355,0.0927994533542835,0.109433763202584,0.0462679842735121,0.0210997401010263
"J4",0.0317402422547214,0.023617611169258,0.0741702302473878,0.0671985345794996,0.0586751314891461,0.0912917185247186,0.0121505765636141,0.0760086488642285,0.488323726003898,0.0575473786263166,0.0192762016772113
"K4",0.105122006668663,0.0544565662430955,0.148597409968818,0.0117269522493724,0.0520293604411238,0.253980493767915,0.0119398012941151,0.135877904377097,0.131573299844884,0.0353778027395511,0.0593184024053655
