"1","2","3","4"
"A1",0.940371546173931,0.0596284538260688,0,0
"B1",0.932696148955323,0.0673038510446771,0,0
"C1",0.666930676398072,0.333069323601928,0,0
"D1",0.984719838167634,0.0152801618323656,0,0
"E1",0.999169015069199,0.00083098493080054,0,0
"G1",0.999846196913789,0.000153803086211409,0,0
"H1",0.983861872918518,0.0161381270814824,0,0
"I1",0.324656058702947,0.675343941297053,0,0
"J1",0.872057013074121,0.127942986925879,0,0
"K1",0.897058528299015,0.102941471700985,0,0
"A2",0,0.920222244130141,0.0797777558698588,0
"B2",0,0.979105781641385,0.0208942183586152,0
"C2",0,0.999772256478796,0.00022774352120357,0
"D2",0,0.999653695255359,0.000346304744641298,0
"E2",0,0.200216229303961,0.799783770696039,0
"G2",0,0.999851076567091,0.000148923432909193,0
"H2",0,0.687929689626873,0.312070310373127,0
"I2",0,0.998915511475039,0.00108448852496098,0
"J2",0,0.595100901927706,0.404899098072294,0
"K2",0,0.333417851995373,0.666582148004627,0
"A3",0,0,0.99978137810474,0.000218621895259786
"B3",0,0,0.999825273998913,0.000174726001087144
"C3",0,0,0.999517991440703,0.000482008559296997
"D3",0,0,0.462654204126191,0.537345795873809
"E3",0,0,0.904958043554514,0.095041956445486
"G3",0,0,0.999689301425773,0.000310698574226577
"H3",0,0,0.124200793264372,0.875799206735628
"I3",0,0,0.390197544469683,0.609802455530317
"J3",0,0,0.999664250589058,0.000335749410942593
"K3",0,0,0.155257846474338,0.844742153525662
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
