"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.047115783176256,0.0364174619831257,0.239833218693025,0.0712800058992851,0.145118129163163,0.0364104353872861,0.0776691577722063,0.111184006764494,0.000102764083849337,0.23486903707731,0
"B1",0.0453917079373213,0.383985155505769,0.0431611910317145,0.127682815436588,0.129332731234149,0.0935603840339935,0.000129381010055781,0.000126378941850064,0.0679350423340866,0.108695212534473,0
"C1",0.185475617448461,0.315390861364713,0.0852320871643281,0.000105992600708599,0.00011939112558904,0.0507963715438602,0.00011939393991477,0.127814357499099,0.234804379980678,0.000141547332649547,0
"D1",0.0292416110011377,0.11665991124925,0.273676096396609,9.99113792954126e-05,0.0292397615869492,0.174891899871455,0.230276464264622,0.0584029032257984,0.087410426049407,0.000101014975476456,0
"E1",0.0358015072400703,0.248831389544531,0.108207611158376,9.99133807451399e-05,0.14279970353661,0.107115079496487,0.0359086161930667,0.107159467871162,0.000100151825413922,0.213976559753538,0
"G1",0.283906532141138,0.000106162976477967,0.000103159592989247,0.356027392322823,0.179657002741776,0.000103083601175437,0.000101450641294851,0.000222205106223961,0.179671507033303,0.000101503842798636,0
"H1",0.000103013956099354,0.000104943731009846,0.336149192577526,0.0426329324313843,0.0868026700967865,0.0875800822595911,0.0375179266407495,9.99101768021942e-05,0.282245217625589,0.126764110504463,0
"I1",9.99109844076115e-05,0.0333874367481026,0.100503387207989,0.299265939912068,9.99358380640149e-05,0.230652671731035,9.99747031357985e-05,0.267100379840865,0.0353007778464514,0.0334895851878802,0
"J1",0.0629280605491106,0.0613603188728554,0.203013684476359,0.125744865513667,0.0629567836162483,0.0328537493948319,0.156917765457997,0.124754713918571,0.0434011091525376,0.126068949047823,0
"K1",0.147990542092986,0.0655301759935879,0.000128077430675481,0.0762874028282695,0.000107284871065251,0.303981098312496,0.0507959094600987,0.000113338675858165,0.354966242095542,9.99282394214138e-05,0
"A2",0.405547202991261,0.083852311312646,0.067639403102666,0.0174650473897405,0.0976463914630801,0.0279098487253581,0.0527213047825863,0.157456077160331,0.0528122120464188,0.0369502010259126,0
"B2",0.0667116333269267,0.0684770514824634,0.000111921203770911,0.125085307457239,9.99227153327414e-05,0.116208179241464,0.321794933427744,0.193161084373499,0.108242665621199,0.000107301150360739,0
"C2",0.295189427076599,0.0238487555757847,0.000258717108602128,0.124355141287193,0.21978229818629,0.0355261414026498,0.124336738711832,0.000118622902329273,0.104697461942597,0.0718866958061236,0
"D2",0.000104392614941744,0.000100104275232183,0.114732683443968,0.0570468282461739,9.99101694775809e-05,0.00010006013826766,0.232274040997031,0.260946804267914,0.000103427431457408,0.334491748415537,0
"E2",0.236172764570534,0.26585958547728,0.0168770241491457,0.241050423035805,0.000517857815492977,0.000141979089145056,0.000101070152201178,0.000112522250408875,9.99146768535142e-05,0.239066858783134,0
"G2",0.156586008112119,0.183461897089922,0.149037701108456,0.000105139921991223,0.000145905734459031,0.149289661535691,0.0751859484887009,0.285360953107795,0.000121186860607983,0.000705598040257862,0
"H2",0.365193150345713,0.000101471208318942,0.0848439951960556,0.162649463859323,0.12269004921874,0.122098254680272,0.0862956442703099,9.99108284549187e-05,0.0559187500618867,0.000109310330925751,0
"I2",0.000128889426745168,0.00013669969338143,0.228464381912176,0.00010001288964782,0.0767861416763681,0.0767242465981232,0.00015477266278874,0.229733890271729,0.377158834706049,0.0106121301629915,0
