"1","2","3","4"
"A1",0.999810331514627,0.000189668485373093,0,0
"B1",0.998695810693297,0.00130418930670274,0,0
"C1",0.536793317979607,0.463206682020393,0,0
"D1",0.987437542618041,0.012562457381959,0,0
"E1",0.999733710912692,0.000266289087307527,0,0
"G1",0.822684074748902,0.177315925251098,0,0
"H1",0.987524224451588,0.0124757755484122,0,0
"I1",0.999704883730993,0.00029511626900729,0,0
"J1",0.817683073711858,0.182316926288142,0,0
"K1",0.999654445516035,0.00034555448396474,0,0
"A2",0,0.717044452438959,0.282955547561041,0
"B2",0,0.999622621507401,0.000377378492599556,0
"C2",0,0.921804299212258,0.0781957007877419,0
"D2",0,0.999749126710437,0.000250873289563342,0
"E2",0,0.999616766225712,0.000383233774287981,0
"G2",0,0.721610248630997,0.278389751369003,0
"H2",0,0.255542071447189,0.744457928552811,0
"I2",0,0.297566206529501,0.702433793470499,0
"J2",0,0.292047144929608,0.707952855070392,0
"K2",0,0.960650465023096,0.039349534976904,0
"A3",0,0,0.999610064622096,0.000389935377903654
"B3",0,0,0.991123195343237,0.00887680465676278
"C3",0,0,0.925376518880896,0.0746234811191036
"D3",0,0,0.841382926235682,0.158617073764318
"E3",0,0,0.999779009145549,0.00022099085445134
"G3",0,0,0.999788781845296,0.000211218154704303
"H3",0,0,0.999814295239023,0.000185704760976749
"I3",0,0,0.999784377008849,0.000215622991150855
"J3",0,0,0.879362569325105,0.120637430674895
"K3",0,0,0.807007654639784,0.192992345360216
"END3",0,0,1,0
"A4",0,0,0,1
"B4",0,0,0,1
"C4",0,0,0,1
"D4",0,0,0,1
"E4",0,0,0,1
"G4",0,0,0,1
"H4",0,0,0,1
"I4",0,0,0,1
"J4",0,0,0,1
"K4",0,0,0,1
"END4",0,0,0,1
