"A","B","C","D","E","G","H","I","J","K","END"
"A1",0.0278747712599582,0.188863345867302,0.245869721171161,0.054933719933467,0.0958332739412018,0.110841144636236,0.0973802300800169,0.0138466812880095,0.0550532550632572,0.10950385675939,0
"B1",0.0385404019209846,0.146203670597457,0.0559985695048517,0.00779322838866175,0.153813211454089,0.245720289006198,0.0363133698945283,0.159976313505879,0.0701926300514122,0.085448315675939,0
"C1",0.0207565308060463,0.179025203832149,0.0120936922142044,0.0859422239545897,0.212595466187037,0.112982818036105,0.0103957811393565,0.123922138161165,0.0834374292025274,0.158848716466819,0
"D1",0.344006571278072,0.0982072206066096,0.000100572797742997,9.99101049323199e-05,0.0971771331117254,0.0817404213754965,0.180805743641868,0.0643400863118826,0.133422306597192,0.00010003417447845,0
"E1",0.000124724966718056,0.000222705296223561,0.182718149065488,0.000257385869528046,0.301864945452826,0.000137415598475062,0.229385848725104,0.000103387339468646,0.17265478105247,0.112530656633698,0
"G1",0.0756535193186563,0.347686010247492,0.0777688366856981,0.0859747614281979,0.192336500273031,0.000141163421355238,0.0101348019560311,9.99337612636951e-05,0.000104310015349968,0.210100162892925,0
"H1",0.0656384618507781,0.130471353607677,0.175618143337584,0.0649202622747944,0.180425806099717,0.0800176671696463,0.0659780935558569,0.157996646827392,0.0253514685725255,0.0535820967040282,0
"I1",0.0522702874060074,0.0792158136013717,0.185799982469124,0.0964111211910769,0.000128140346870179,0.0928449530998716,0.0597563816794398,0.180204247249065,0.230832274285982,0.0225367986711925,0
"J1",0.0558083562231279,0.000165868410868235,0.0550605881164617,0.1392771630596,0.0289425003418314,0.344057238440966,0.251002212569059,0.000102481205870137,0.0697339203611594,0.0558496712710566,0
"K1",0.142573109272102,0.217590462425532,0.0396356927437531,0.0263263257814195,0.026124083377635,0.346386679620618,0.174823875112259,0.00010099413496921,0.01322649141255,0.0132122861191624,0
"A2",0.000125498900076197,0.239338930264088,0.10152157973913,0.0341788246282588,0.0577595094578313,0.000104478467418662,0.160098006395223,0.169211164585521,0.130482947489646,0.107179060072807,0
"B2",0.000497708576229036,0.253188448432878,0.143427700528572,0.000137371184174723,0.202695866622152,0.000350425137782477,0.0871494853368311,0.116474618062722,0.055914635110878,0.14016374100778,0
"C2",0.115916199983751,0.305110172387463,0.0925197852423239,0.086445241116281,0.179748400726423,0.000108399807060637,0.000109590580493132,0.0346025716294506,0.0985691655854879,0.086870472941265,0
"D2",0.0378038811372435,9.99183066085227e-05,0.194496358561801,0.0247810476558223,0.0256294556182289,0.0864487147550042,0.172073637737295,0.111873971180038,0.0713997304412342,0.275393284606725,0
"E2",0.138186765427599,0.0514636700491982,0.0405568238288283,0.346186824509717,0.0132461311074437,0.0331090603186111,0.250531281372003,0.0606851636800003,0.0532605207259657,0.0127737589806332,0
"G2",0.0745040668573974,0.259244258735055,0.109725951153536,0.044289509781864,0.000185126620154582,0.166352989755418,0.110818916625276,0.000226776809319588,0.106726567990723,0.127925835671257,0
"H2",0.0149625518196043,0.046309507376659,0.0241126138889931,0.393885016859504,0.0363522314528998,0.0487014718928474,0.098259830083812,0.225005740537908,0.0851814593523731,0.0272295767353985,0
"I2",0.0794292303156661,0.153456665014744,0.000114562006045423,0.0854998223124946,0.000429083211451316,0.281473451894962,0.000114925562018213,0.39922604087238,0.000115077643200298,0.000141141167038555,0
